V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
20180218,ETH,BTC,EOS,BSV,XMR,0.0669384096472207,0.0663120679336161,0.0584446211594408,0.0563898673336421,0.0427410757174943
20180219,LINK,EOS,ETH,XMR,BTC,0.0605341370180052,0.0543419402235431,0.0510910302661108,0.0296734959420296,0.0226734384500604
20180220,XRP,BTC,XMR,LINK,LTC,0.0455038585956745,0.0416536272391895,0.0376454598466943,0.032851873738339,0.0208685106471716
20180221,ETH,XMR,BTC,LINK,LTC,0.0444423475099875,0.0416121919261901,0.0412052693810083,0.0249890828910359,0.0199841470656247
20180222,BTC,ETH,LINK,XMR,LTC,0.0573063369916547,0.0468463205886073,0.0303407461615863,0.0256722536637009,0.0211784702895357
20180223,EOS,LINK,XMR,XTZ,INNBCL,0.0266102282861923,0.0261299181813638,0.0247161322804442,0.0241280953822194,0.0191522884638633
20180224,ADA,XMR,LINK,EOS,INNBCL,0.0320362555349267,0.0298768030787238,0.0233761929711503,0.0224682952446337,0.019820219768852
20180225,ETH,XMR,XTZ,EOS,INNBCL,0.0346783043997332,0.0342677943211916,0.0287890314717281,0.0240817024440168,0.0205350075883548
20180226,XMR,ETH,LINK,INNBCL,EOS,0.0367635790001358,0.0357593850767197,0.0345889766334176,0.0286437703179004,0.0208204680741043
20180227,LINK,ETH,ADA,EOS,BNB,0.0381198948988227,0.0351618672255702,0.024819698171042,0.0208043288157195,0.0177726192201884
20180228,LTC,ADA,INNBCL,EOS,LINK,0.0362165604951068,0.0316228715215145,0.0302831356380033,0.0298623873423086,0.0240595363462801
20180301,LINK,TAGZ5,ADA,EOS,INNBCL,0.0307887378761587,0.0286223603808557,0.0279587938431106,0.0260635258559255,0.0255537423664759
20180302,XTZ,ETH,LINK,XMR,LTC,0.0408421503139678,0.0339993204938328,0.0326209575546142,0.032520709114637,0.0270670497202525
20180303,XTZ,ADA,TAGZ5,INNBCL,ETH,0.0344124298136417,0.0312940702857478,0.0277407287573612,0.025556235928918,0.0144285955690662
20180304,BSV,XLM,ADA,ETH,LTC,0.0280466345849867,0.0242096182690706,0.0239456331678066,0.0130883796395392,0.011901533256535
20180305,LINK,XTZ,INNBCL,ETH,LTC,0.0359834979925477,0.0357545428062456,0.0297947437665614,0.0286801698194461,0.0136431182006881
20180306,XTZ,BSV,ADA,LINK,LTC,0.0446308886923755,0.0410214099501245,0.0407279703042864,0.0348029973144958,0.0126212611972249
20180307,INNBCL,LINK,TAGZ5,LTC,XLM,0.0304960918086417,0.029804779324435,0.0285921958876164,0.0274937250982967,0.0264752024218341
20180308,LINK,BTC,ADA,XTZ,INNBCL,0.0354660005117186,0.0291813219086108,0.0248432145398096,0.0245689063922755,0.0211558362674625
20180309,ETH,BTC,XTZ,INNBCL,LINK,0.0490820906897286,0.0482095030233179,0.0314777999644639,0.0222458436970682,0.0174969832664331
20180310,BTC,ETH,ADA,XTZ,INNBCL,0.0472364377415696,0.0361073989175354,0.0348186039415863,0.0271750464863908,0.024382472411766
20180311,ETH,BCH,XTZ,ADA,INNBCL,0.0524978986231542,0.049931326921692,0.0320235554735038,0.0247120168414328,0.021879151857594
20180312,XTZ,BTC,LINK,INNBCL,ADA,0.0374881277802854,0.0359753445377787,0.0288616688274348,0.0269337862221049,0.0212631365929224
20180313,ETH,LINK,XRP,INNBCL,EOS,0.0421441448904681,0.0283357688995321,0.018143837681501,0.0178832589151925,0.0167498053104319
20180314,EOS,ETH,XLM,XMR,XRP,0.0467280866944312,0.0450294593347876,0.0413421771051251,0.0391252817838628,0.0176423723873894
20180315,XRP,INNBCL,LINK,XMR,XLM,0.0478371063258796,0.0431879765637125,0.0372783282128111,0.0365692573081282,0.0359758306100492
20180316,BCH,XMR,ETH,ADA,XRP,0.0349419111785383,0.0321639737072983,0.0321114467547378,0.0271287274378844,0.0244500792015095
20180317,XMR,INNBCL,ADA,BSV,LINK,0.0337478877278148,0.0332527419160992,0.0269428175193256,0.02006388361905,0.0140446609084539
20180318,XLM,ETH,XMR,ADA,LTC,0.0402012705407553,0.0341760840587195,0.0288461529727695,0.0240929852000241,0.0157904262918392
20180319,INNBCL,LINK,XLM,ADA,BSV,0.0343426845284277,0.0332687147744597,0.0330240323030497,0.0299361334275862,0.0249113066502345
20180320,XMR,ETH,BSV,INNBCL,ADA,0.0341928418347514,0.0331674097017867,0.0304861365364621,0.02165596562126,0.0196289171976638
20180321,ETH,INNBCL,XMR,BSV,ADA,0.0364898788467945,0.0325920763068701,0.0253425461480691,0.0223976702860845,0.017558118785463
20180322,ETH,INNBCL,ADA,XMR,EOS,0.0368892596424284,0.0342278035462035,0.0259793925659815,0.0252295379440814,0.0232774394563581
20180323,BNB,XMR,ETH,INNBCL,EOS,0.0439433542146252,0.0307457789923625,0.0239879492211133,0.021554163159503,0.0146287617417948
20180324,ETH,XMR,LINK,EOS,INNBCL,0.0357084810741872,0.0271676589406296,0.0217200083077965,0.0182846361940873,0.0150962447675928
20180325,BNB,LINK,XMR,EOS,INNBCL,0.0427545286718997,0.0227243654797082,0.0207583646422029,0.0189171076264351,0.0183673243757081
20180326,XLM,TAGZ5,LINK,INNBCL,XMR,0.0423101954684031,0.0409141929403998,0.0293206059010517,0.0211929254171657,0.0182778777237688
20180327,TAGZ5,EOS,XMR,INNBCL,LINK,0.0321493321171472,0.0306480725958219,0.0301333203044807,0.0250624090074288,0.0217692460134466
20180328,TAGZ5,EOS,ETH,XMR,INNBCL,0.0352610410734315,0.0348187566176524,0.0298620579260299,0.0292504278246704,0.0142949701480523
20180329,LINK,EOS,ETH,XMR,INNBCL,0.0284904260711405,0.0272843994324882,0.0264057710781995,0.0250807131283929,0.0112217216319387
20180330,ETH,EOS,TAGZ5,XMR,INNBCL,0.0303277105288589,0.0296046095667265,0.0294810455332561,0.0255548852682079,0.00927017457006268
20180331,ADA,TAGZ5,EOS,XMR,INNBCL,0.0316813652453255,0.0295233772223283,0.0240941785927844,0.0229701072011459,0.0181032045348309
20180401,TAGZ5,XTZ,LINK,XMR,INNBCL,0.0307817873043541,0.0236377024592152,0.0211892567577582,0.0190876264552276,0.0189117838572564
20180402,BSV,INNBCL,XLM,LINK,LTC,0.0463693220216799,0.0329027544395031,0.0326244925583078,0.0291311131715203,0.014243523658986
20180403,BSV,INNBCL,LINK,ADA,TAGZ5,0.0496683964644771,0.035756604780329,0.034145916304402,0.0336029532393658,0.0226555602066888
20180404,ADA,TAGZ5,XLM,INNBCL,LINK,0.0428588148294791,0.0416387782059036,0.0364698866803551,0.0337655941144342,0.0227084484971424
20180405,XLM,ADA,INNBCL,TAGZ5,LINK,0.0380058140556387,0.0375442588182762,0.036874227007068,0.031412286825222,0.0257035467190564
20180406,LINK,XLM,XMR,BSV,INNBCL,0.0285588992727394,0.0279723127667422,0.020145654837136,0.0200126852912721,0.018349055616658
20180407,TAGZ5,XLM,BSV,INNBCL,LINK,0.0351183474108952,0.0323204583141917,0.0301057627277156,0.0209578808085419,0.0123791068454817
20180408,LINK,XRP,BSV,INNBCL,XMR,0.0306687059140686,0.0275527488426248,0.0229574142617049,0.0227677751931148,0.0110109430054318
20180409,BSV,ADA,XRP,TAGZ5,INNBCL,0.031482948782205,0.0306839397816905,0.0274260211137415,0.0270060764788424,0.0165166424346554
20180410,INNBCL,BSV,XRP,XLM,XMR,0.0322148267035003,0.0295638995041405,0.0271962137655063,0.0240155091879673,0.0157964844389051
20180411,INNBCL,XMR,BNB,BCH,ADA,0.0230566738805849,0.0228216940398045,0.0223515630527709,0.0212186692014336,0.0148690215632734
20180412,TAGZ5,LTC,BSV,ADA,INNBCL,0.0268421883475605,0.0260874670475357,0.0193162659655575,0.0171265757195081,0.0131257558737628
20180413,ETH,XMR,ADA,BSV,INNBCL,0.0295439277339722,0.0254771963098829,0.020463477537778,0.0188195262624028,0.0178597976198146
20180414,ETH,BSV,LINK,INNBCL,TAGZ5,0.0217699468666402,0.0216300936559311,0.0164595056890571,0.0158628620270015,0.0103123597976821
20180415,LINK,BSV,XTZ,INNBCL,TAGZ5,0.0204391103458601,0.0167649317760429,0.0131895958534496,0.0131431999340852,0.0123254259673073
20180416,LINK,EOS,TAGZ5,INNBCL,BSV,0.0267152229577222,0.0247727309148502,0.0228800744291215,0.0137304663076913,0.0105785929153382
20180417,BSV,LINK,XLM,TAGZ5,INNBCL,0.0253199023626115,0.0207650768897583,0.0178356850437756,0.0148298379684882,0.0139924438517379
20180418,XMR,BSV,INNBCL,LINK,TAGZ5,0.0326993903218934,0.0201203638166787,0.0192764508579577,0.0177628404333778,0.0170777708551754
20180419,BSV,INNBCL,TAGZ5,LINK,XLM,0.0225171933317388,0.0184267822018647,0.016190187889606,0.0140467810754203,0.00988562300596082
20180420,INNBCL,BCH,TAGZ5,LINK,ADA,0.019740483532798,0.0160835121073707,0.0142258740153059,0.0128160079939344,0.00931693326642207
20180421,BCH,INNBCL,ADA,TAGZ5,LINK,0.0203241169235848,0.0197204016679197,0.0120584891136563,0.0107112069351884,0.00691006764770975
20180422,ADA,XMR,BCH,LINK,TAGZ5,0.0293081421313292,0.0253880100087839,0.019570420214136,0.0160873017111902,0.0139613823333198
20180423,LINK,INNBCL,BCH,TAGZ5,ADA,0.0282394050820599,0.0210968588711511,0.0177225380679112,0.0137698354932418,0.00967824897910685
20180424,LINK,INNBCL,TAGZ5,BCH,XTZ,0.0315443182635892,0.0265484544723087,0.0242208897334,0.0190448982757583,0.0158488972218291
20180425,LINK,BCH,EOS,XTZ,TAGZ5,0.0311241844630836,0.020746175252684,0.0196400272043109,0.0129820761751739,0.00594242274979936
20180426,XRP,EOS,BCH,XTZ,TAGZ5,0.0301138039756996,0.0239973018433988,0.0192136316265698,0.0132838688245761,0.00931360937346903
20180427,XMR,ETH,BCH,EOS,TAGZ5,0.0309247635610906,0.0299572780543102,0.0175415177888934,0.0162580676340498,0.00595473291475748
20180428,LINK,BCH,XMR,EOS,BSV,0.0347237502223391,0.02858783129337,0.0266788889023253,0.0144409917258681,0.00977935379703208
20180429,BNB,BCH,XMR,EOS,BSV,0.0343936950799177,0.0341074043099662,0.0318808760256182,0.014522413465197,0.00706459239319589
20180430,XMR,INNBCL,BCH,BNB,BSV,0.0290922001009271,0.0277667661360218,0.0235914898560653,0.0130855348605953,0.0103716479245421
20180501,XRP,INNBCL,BCH,BNB,BSV,0.0286821186595408,0.0250476192026211,0.0162108673911129,0.0144345560541902,0.012184690960822
20180502,XMR,INNBCL,BCH,BSV,EOS,0.027510064628304,0.0273200826772274,0.0201365616667451,0.0133155859121602,0.0120448908884475
20180503,XMR,LINK,BCH,BSV,EOS,0.0332839333198285,0.0279575008195228,0.0178532927694921,0.0148158022338675,0.0140398388860964
20180504,EOS,ADA,XMR,TAGZ5,BCH,0.0338493805835106,0.0326808363029395,0.0289388401763802,0.0251823594012082,0.0174963150061048
20180505,LINK,BNB,BCH,TAGZ5,EOS,0.0317641180244618,0.0238296769123841,0.0208087072726683,0.0144552846754623,0.0118772094434606
20180506,TAGZ5,INNBCL,BCH,LINK,EOS,0.0376602737923582,0.0375800810936671,0.0181875359765212,0.0150257904915188,0.0138408181272901
20180507,ETH,BCH,TAGZ5,LINK,EOS,0.0456743125400028,0.0307313169164276,0.0299334945682546,0.015179162965339,0.0137287777109351
20180508,TAGZ5,BCH,LINK,EOS,BTC,0.0279701007546627,0.0221890093926439,0.0155966794382786,0.0147304148078061,0.0121332967732467
20180509,BCH,LINK,INNBCL,BNB,EOS,0.0332809545033907,0.0329177822472739,0.0294996664117015,0.0221861416770792,0.0101155073827634
20180510,INNBCL,LINK,BNB,TAGZ5,EOS,0.0301594915920113,0.0251721111455976,0.0242267221270524,0.0177153043298296,0.00912552141077026
20180511,LINK,BNB,TAGZ5,BCH,EOS,0.0292286652933636,0.0211337864693022,0.0154264423516165,0.0142851095314488,0.0134715359127211
20180512,BCH,BNB,BTC,TAGZ5,EOS,0.0279229968850984,0.024333912698493,0.0213933968095763,0.0193232441031169,0.0169695279729433
20180513,INNBCL,BTC,BNB,TAGZ5,EOS,0.0244675192429923,0.0232942165534827,0.0212472438567623,0.0182321088170497,0.0158010230467235
20180514,BNB,BCH,EOS,BTC,TAGZ5,0.0203881820615065,0.0192273026105737,0.0186910372080886,0.0173281331889786,0.0139958875180676
20180515,BNB,INNBCL,TAGZ5,BCH,EOS,0.023664862210209,0.0220598680600786,0.0202012975751669,0.0191019306178662,0.00588372783250259
20180516,BNB,LINK,INNBCL,TAGZ5,EOS,0.0262958096139698,0.0241704550865046,0.021499274716293,0.0199699249746876,0.0146289491868054
20180517,LINK,INNBCL,TAGZ5,XTZ,EOS,0.02561168975232,0.0206458027949953,0.0167417127156171,0.0134187884430416,0.00445605944625616
20180518,BCH,INNBCL,XTZ,TAGZ5,EOS,0.0264501233992008,0.0214964847539238,0.019321680743231,0.0186656619578854,0.00425632805509221
20180519,BNB,INNBCL,TAGZ5,BCH,EOS,0.031388075424759,0.0274020097733708,0.0207623461758644,0.0130107893762615,0.0106934954760663
20180520,INNBCL,LTC,TAGZ5,BCH,BNB,0.0241511112377044,0.0211174682372316,0.0180512018802936,0.0137531806967345,0.00447916127386476
20180521,ETH,TAGZ5,BCH,INNBCL,BNB,0.0285027956987461,0.0184614146421355,0.0152585175183998,0.0124301279567997,0.00832681757024739
20180522,ADA,EOS,BCH,TAGZ5,BNB,0.0264409136563188,0.0241773815844204,0.018601595418394,0.0170910423253082,0.00887938748095812
20180523,XLM,BCH,ADA,TAGZ5,BNB,0.0232411437766872,0.0190761937459611,0.018845036623184,0.0176910878144297,0.0101070139445947
20180524,EOS,INNBCL,BCH,TAGZ5,BNB,0.027555551874799,0.0248717507801581,0.0187231604946721,0.0178000268089145,0.00916826080334045
20180525,EOS,XLM,BCH,BNB,TAGZ5,0.0209186784873409,0.019738550460177,0.0154788365002956,0.0130142931569157,0.00998686355835255
20180526,XLM,ADA,BCH,TAGZ5,BNB,0.0264689114637524,0.0215843359735769,0.0161808691348559,0.0120183346752798,0.00838818411737576
20180527,INNBCL,ADA,EOS,BCH,BNB,0.0258053922330275,0.0209693078544045,0.0204367259934254,0.0157194274407822,0.0151625899114141
20180528,LINK,ADA,EOS,BNB,BCH,0.0388082654237567,0.0292589637270648,0.0280532775179915,0.0169984733732785,0.0117864734368568
20180529,XLM,BNB,XRP,EOS,BCH,0.0298546209135959,0.0272480638605758,0.0149735463029343,0.0149270349988305,0.0125593823523507
20180530,BNB,BTC,BCH,XRP,EOS,0.0201252189944175,0.0156044248158497,0.0145433508402215,0.0140422357483238,0.0082819356990331
20180531,BNB,LINK,BCH,EOS,LTC,0.024092963202933,0.018422560660921,0.0129900259264866,0.011022869267236,0.0102058984351732
20180601,XLM,BNB,BCH,LINK,EOS,0.0319037675117379,0.0269609334074707,0.0259816673110665,0.0231916392926211,0.0139828868901222
20180602,EOS,INNBCL,BNB,BCH,LINK,0.0341672086256239,0.0338303805422397,0.0264733877647545,0.0244245685130491,0.0216733357283923
20180603,EOS,TAGZ5,INNBCL,BNB,BCH,0.0338072928903256,0.0335277646049754,0.0277609225993068,0.018525492771923,0.0162898372408866
20180604,LTC,INNBCL,EOS,BCH,BNB,0.0346640992609671,0.0341187340883706,0.0339415013568582,0.0182439849338689,0.0166926018237177
20180605,TAGZ5,XRP,INNBCL,BNB,BCH,0.0372920127500587,0.036722262861596,0.0291435184038571,0.0157056889812544,0.0143266392151617
20180606,XMR,TAGZ5,XRP,BNB,BCH,0.0399336398572199,0.0344792714855263,0.0319452592869232,0.0170156910787363,0.0116951447394025
20180607,XRP,XMR,TAGZ5,BCH,BNB,0.0417406117475761,0.016534098836456,0.0159798257973388,0.0148738084583424,0.0146375487479536
20180608,XTZ,BCH,LTC,BNB,XLM,0.0241657382491564,0.0228316944508789,0.0220947105519195,0.0138890035277525,0.0137088128261765
20180609,INNBCL,BCH,XLM,LTC,BNB,0.0296208783521844,0.0229070320526562,0.0182324734635135,0.0171141488401189,0.0151067293478465
20180610,XLM,XMR,LTC,BNB,BCH,0.0184814707363378,0.0174223893949047,0.0154342211270454,0.014234638226404,0.0121525113394446
20180611,BNB,LTC,XLM,XMR,BCH,0.0264854109585194,0.0232038077702633,0.0223529321557661,0.0170339103312507,0.0147261239746106
20180612,ADA,TAGZ5,XMR,BNB,BCH,0.0250513620711647,0.0226499207514369,0.0210353548572822,0.0141793181119087,0.0132633534084999
20180613,ADA,TAGZ5,XRP,XMR,BCH,0.0204599529287957,0.0170553217857574,0.0163976540992478,0.015545467778606,0.0146085215229059
20180614,BNB,LTC,ADA,XMR,BCH,0.0224041963605189,0.0220913557585812,0.0184339528010361,0.0176608386361031,0.0148921467107685
20180615,XRP,LINK,ADA,BNB,BCH,0.0408021092393768,0.0326128533135812,0.0256443191561716,0.0231560755651412,0.0145323056746047
20180616,XRP,ADA,XMR,BNB,BCH,0.0390541399131296,0.0341930930185864,0.0333866382212955,0.0227560493495757,0.013969345786328
20180617,XMR,LINK,BNB,XRP,BCH,0.0294913698720553,0.0252343445377414,0.022637354510423,0.0162608129451208,0.0144324848148206
20180618,XMR,ADA,BNB,XRP,BCH,0.0283461934591465,0.0246333683320251,0.0230023432605695,0.0206370610272953,0.0146713438337346
20180619,LINK,BNB,ADA,XRP,BCH,0.028954501789074,0.0233266606655143,0.0175577816067874,0.0172660214453331,0.0157896367930893
20180620,BCH,XMR,EOS,INNBCL,LINK,0.029997709438589,0.0242326652441676,0.0235789135307987,0.0223607073926696,0.0197275780634139
20180621,XRP,LINK,INNBCL,BNB,BCH,0.0368866832884586,0.0292270451155951,0.028147720565057,0.0213186550901281,0.0196849225697834
20180622,LTC,LINK,BCH,XMR,EOS,0.0316727730857711,0.0293783407826635,0.0260643633745226,0.023145908470765,0.0209051179334679
20180623,XRP,BCH,LINK,XMR,EOS,0.0348796446103491,0.0301030587183003,0.0300187473418185,0.0256940722035127,0.0209174642317681
20180624,XMR,BCH,BTC,EOS,LINK,0.0257186873574376,0.0242199880900742,0.0228352202854019,0.0196342723466913,0.00952584472653392
20180625,XRP,LINK,XMR,BCH,BNB,0.0463258751841988,0.0229254643172893,0.0189751443038094,0.016026471048848,0.00900867279382355
20180626,XRP,LTC,XMR,BCH,BNB,0.0279973585527753,0.0271496328930669,0.0218038708324934,0.0216633110836795,0.0136663629015995
20180627,LINK,XMR,XTZ,BNB,BCH,0.0320603754057552,0.0294435219401472,0.0283670692920051,0.0200003948144261,0.0190661576705599
20180628,LINK,XRP,XMR,BNB,BCH,0.0322392953718186,0.0288142384101735,0.0256130452802132,0.0250618238842126,0.0227049632933761
20180629,LINK,BCH,XTZ,XMR,BNB,0.0339208651745031,0.0220734826712067,0.021699259921623,0.0190037458406231,0.0185148846450615
20180630,BTC,BCH,LINK,XMR,XTZ,0.0331321023536434,0.0199190129283121,0.0193088168321746,0.0179536174921013,0.0120116252496166
20180701,TAGZ5,BTC,XTZ,BCH,XMR,0.031595901915262,0.0312077745704289,0.0280679152943017,0.0242114472613017,0.0160627181482775
20180702,BNB,BSV,XLM,XMR,BCH,0.0394127526863472,0.0372226700751077,0.0225031648047536,0.0162938066465333,0.0129658216987565
20180703,INNBCL,XLM,XRP,BCH,BNB,0.0330498042473758,0.0283377573955135,0.0245471698905146,0.0143299602911626,0.0103997572225233
20180704,INNBCL,XLM,LINK,BNB,BCH,0.0185882218116491,0.0183892861057314,0.0170043922301393,0.0120027223327163,0.010607927651388
20180705,XMR,BSV,XLM,LINK,BNB,0.0262363978422384,0.0247779830513718,0.02410243304449,0.0223882304973115,0.00757634499901388
20180706,EOS,BTC,LINK,BNB,XLM,0.0260621884189278,0.0211723934700225,0.0203130291747339,0.0149938370266086,0.0146189590170857
20180707,BTC,INNBCL,XLM,BNB,EOS,0.0221308355695563,0.0205204155513053,0.0203619472588567,0.0164352162228744,0.0126770160996667
20180708,INNBCL,ADA,LINK,BNB,XLM,0.0221161827541046,0.0189615799893533,0.017153929006966,0.016457629716447,0.00909453920093956
20180709,XMR,XLM,LINK,BNB,BCH,0.030291999400509,0.0189892215520882,0.0171003077418645,0.0149358474248055,0.00988320454385571
20180710,ADA,XLM,BNB,ETH,BCH,0.0222241121285778,0.0217519273975743,0.0150686864244482,0.013130540001456,0.00955808252887934
20180711,XMR,XLM,BNB,LINK,BCH,0.0231467268441622,0.0184456197045118,0.0157000950871682,0.0135693474341149,0.00924928787233825
20180712,XMR,LINK,BNB,BCH,XLM,0.0315727652370603,0.0288417736146876,0.0129612086393588,0.00914396482687073,0.0073382201276218
20180713,XMR,XLM,ADA,BNB,BCH,0.029437546759071,0.0206675504554639,0.0180925749985348,0.0114891695377244,0.0104354023026858
20180714,XRP,XLM,BTC,BNB,BCH,0.0216831066591623,0.0196942687752188,0.0169737323291724,0.0141565339811884,0.00984656651670187
20180715,XRP,BTC,XLM,BNB,BCH,0.0227429319773372,0.0225656900423196,0.0221165624323513,0.0120283282722048,0.00933348505151755
20180716,BTC,XLM,BNB,XRP,BCH,0.0192790133724873,0.0175044230366671,0.0123021892502581,0.0100239050331083,0.00539139798418902
20180717,XMR,XLM,BNB,ETH,XRP,0.0188967821865186,0.0177018563768973,0.0143904342547552,0.0140504744936135,0.00978885971352843
20180718,XRP,XMR,ADA,ETH,BNB,0.0196389861544765,0.019601526859758,0.019262911892032,0.012071542130446,0.0108586333403167
20180719,LINK,XRP,ADA,XMR,BNB,0.0230160925552014,0.0229163698888804,0.0192587696960203,0.018696480685475,0.0126611434044748
20180720,ETH,XMR,LINK,BNB,XLM,0.0231775120653991,0.0206320385611278,0.0176941446059921,0.0141621705694929,0.0125412239264327
20180721,LTC,ADA,LINK,XLM,BNB,0.0227513423710666,0.0209344801083946,0.0206011774786424,0.0197160010885579,0.013224846063377
20180722,TAGZ5,XLM,XMR,LINK,BNB,0.0275191873747353,0.0245617836474616,0.020651404910238,0.0183704739796267,0.0108054430096403
20180723,BCH,BSV,LINK,ADA,BNB,0.0170901800609516,0.0161384540316539,0.0156356624453133,0.0150621560839969,0.0147012094882391
20180724,BCH,XLM,XMR,BNB,ADA,0.0296037379274547,0.0280075792082497,0.0251344659829377,0.0139339619768315,0.0103520962434654
20180725,INNBCL,BCH,XLM,BNB,ADA,0.0293551096289748,0.0269258030101809,0.0221181094642576,0.0129912734540002,0.0107125088328262
20180726,XLM,LINK,BTC,BNB,ADA,0.0206468155305259,0.0186685368960214,0.0169518434345115,0.0128978026959284,0.0123797732615234
20180727,XLM,LINK,BTC,BNB,ADA,0.0210158673700464,0.0179187824173884,0.0152554486718343,0.013251694258312,0.00992267107688292
20180728,BCH,INNBCL,XLM,LINK,BNB,0.0251131114300176,0.0234807957939466,0.0223560913950241,0.0149580918312557,0.013037126525059
20180729,XRP,BSV,XLM,LINK,BNB,0.0290170025351105,0.0257517966114783,0.0219536361118488,0.0177049298814648,0.012573246434877
20180730,TAGZ5,LINK,ETH,BNB,ADA,0.0167307707201458,0.0167164711276832,0.0139337128593169,0.0122067498843208,0.0112619305621288
20180731,ETH,LINK,BNB,ADA,BCH,0.0157538989843481,0.013397876221955,0.0129063920076425,0.0119520074391468,0.00895535317103764
20180801,ADA,BCH,LINK,ETH,BNB,0.0209243022607834,0.0202339261189068,0.0182329059312948,0.0150950879876126,0.00664099901244792
20180802,BSV,ADA,XTZ,BCH,BNB,0.0210823535663047,0.0204854144486302,0.0140713051047707,0.0123868424954288,0.0106856110389537
20180803,ETH,BSV,ADA,BNB,BCH,0.0176296116778579,0.016319926892421,0.0156108281479283,0.00919469508898584,0.00731573485238624
20180804,XMR,ETH,LINK,EOS,ADA,0.015016071527484,0.0133090696527597,0.0121627636973357,0.0117758567453941,0.0109934565805593
20180805,LINK,XLM,BTC,ETH,BCH,0.0181278801346921,0.0173199688329648,0.0170533309448231,0.0163563597326477,0.00704706427442077
20180806,BNB,BCH,XMR,LINK,EOS,0.0213130161580289,0.0197843152561071,0.0147882076608344,0.0117365695280994,0.0097744726761886
20180807,XMR,BTC,EOS,LINK,XTZ,0.0201720900948004,0.019673255189352,0.0191201819910945,0.0139428799998787,0.00809011565802334
20180808,BTC,XTZ,XMR,BSV,ETH,0.0209505101922619,0.0180471012658927,0.0161032873697517,0.0115149420626836,0.00582458650779173
20180809,LINK,XMR,BSV,BCH,ETH,0.0186328919876864,0.0137839551324972,0.0123080112291133,0.0117791384019589,0.0111180393146986
20180810,XLM,ETH,BSV,XMR,BCH,0.0213988875006587,0.0142799582521878,0.0127889796268612,0.0119963801948234,0.0100866478655533
20180811,XMR,ETH,ADA,BSV,BCH,0.0180052610943762,0.0166295202727204,0.015660025555208,0.0141314836641746,0.0132930413970257
20180812,ADA,LTC,ETH,BSV,XMR,0.0187623308388639,0.0141868580370714,0.0122730924160419,0.0113681963070745,0.0111513437529078
20180813,XTZ,XMR,LINK,ETH,BCH,0.024957089613212,0.0204754805905759,0.0171949667677122,0.0166182004551904,0.00942943598529658
20180814,INNBCL,BNB,XMR,LINK,ETH,0.0198147307403835,0.0195576880086033,0.0181994485695957,0.0163592560547232,0.0126252176649544
20180815,TAGZ5,LINK,BCH,BNB,ETH,0.01856612135901,0.0177506992992,0.0174083645240325,0.0168580877853476,0.0127284302305552
20180816,XLM,TAGZ5,BCH,BSV,ETH,0.0200559992732007,0.0181897683199675,0.0137833416048341,0.0108564500782295,0.00519388958089349
20180817,ADA,BCH,INNBCL,XTZ,ETH,0.0189948715950306,0.0154865594656159,0.0124603856301157,0.0119758265847908,0.00902945138160294
20180818,BSV,LINK,BCH,INNBCL,ADA,0.022635204243784,0.0160776352358196,0.0152867513762122,0.0134263228255247,0.00718498194667113
20180819,INNBCL,XMR,BCH,LINK,BSV,0.0172533185470732,0.0159501620247626,0.0152950986968897,0.0130184261216506,0.00963182423141273
20180820,BCH,ADA,XTZ,ETH,BSV,0.0160529969208788,0.0123117814826028,0.0114400430429986,0.0104089841549575,0.00874936622284345
20180821,XLM,BCH,XTZ,ETH,BSV,0.0248467286095774,0.0141282952974034,0.0120860717708763,0.0115002552943642,0.0105788144560418
20180822,XTZ,BNB,TAGZ5,BCH,BSV,0.022717276428194,0.0224227531418797,0.0221444405840362,0.016489748091081,0.0113404015396352
20180823,BCH,ETH,XTZ,BSV,BNB,0.0166817650589189,0.0159104422794634,0.0143486175561939,0.0128284382502697,0.0117287927896927
20180824,BTC,XLM,EOS,XTZ,BCH,0.0236817666600271,0.0221376474852173,0.0187343682899118,0.014927222207369,0.0145189551228096
20180825,BCH,BSV,ETH,XTZ,LTC,0.0196139443065753,0.0116580306471655,0.010987828801818,0.0104891108859711,0.0100946557967535
20180826,BNB,BCH,XTZ,XMR,LTC,0.0222173811534715,0.0166554650007724,0.0137410782749063,0.0126124988720553,0.0089537308766526
20180827,BNB,XTZ,XMR,BCH,LTC,0.0183298764226074,0.0150552443966852,0.0124830100592464,0.00931768360884554,0.00806341601385045
20180828,BCH,LINK,BNB,XMR,EOS,0.0256598398115663,0.0195677477373709,0.0183047711315772,0.0142316194791927,0.0109806489737341
20180829,LINK,ADA,BNB,XMR,BCH,0.0274175501892683,0.0261258928236298,0.0153717097086786,0.0118539171391702,0.00778483545486479
20180830,ADA,LINK,BNB,XMR,BCH,0.0240028859573022,0.021357477692262,0.0175939076813487,0.0168918426619734,0.0112497350589526
20180831,XTZ,LINK,BCH,XMR,ADA,0.026806442514249,0.0206784265755174,0.0176251855383747,0.017582720777317,0.0160260365542681
20180901,BSV,LINK,BCH,BNB,ADA,0.027247612624584,0.0238726875422883,0.0216559773662203,0.0177275373285202,0.0172601159965349
20180902,BCH,ADA,BNB,XMR,LINK,0.0212767939252304,0.0207559183124058,0.0169647160272614,0.0159918474191788,0.0155127173979812
20180903,EOS,BSV,XMR,LINK,ADA,0.0336036446014728,0.0248704001728109,0.0202298203027797,0.0188731500221252,0.0173849058544555
