V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11
20191018,XRP,XMR,ETH,LTC,INNBCL,0.0827530743834397,0.0818550663227785,0.0585827253464361,0.0332074981100071,0.0326962048732111
20191019,XMR,ETH,XRP,TAGZ5,BTC,0.084594993352714,0.0550644880349432,0.0360770891683324,0.035259725614118,0.0342680131590308
20191020,ETH,XMR,INNBCL,TAGZ5,LTC,0.0584108763874853,0.0573878588484063,0.0437380482674312,0.0371880477819878,0.0336903030203724
20191021,XMR,ETH,TAGZ5,LTC,BSV,0.0673414704095181,0.0549740961439643,0.0336689917228675,0.0308784035004974,0.0286990323212325
20191022,XMR,ETH,BTC,ADA,BSV,0.0628067254677962,0.0587730083798558,0.0319525381836892,0.0267567876334153,0.0253555806185738
20191023,BCH,XLM,XMR,XRP,ETH,0.0787813044602575,0.0765413963389649,0.0581513503377664,0.0391127651152364,0.0357256271275773
20191024,BCH,XMR,TAGZ5,BSV,XTZ,0.0904696184491044,0.08591312098553,0.0380632968058111,0.0299771139305995,0.0264106526735881
20191025,XTZ,BCH,XMR,ETH,BNB,0.106443715652329,0.0901811213069194,0.0678546116729054,0.0569283246159865,0.0383182901936134
20191026,BCH,EOS,XTZ,ETH,BNB,0.0613371879277158,0.0563081303392272,0.0400353027252296,0.0393522129307758,0.0385218087433086
20191027,BCH,XMR,XTZ,BNB,BSV,0.0897327186855799,0.0800517490751067,0.0766157767970564,0.036708325254882,0.0358123372751021
20191028,BCH,XMR,BNB,BSV,XTZ,0.115136697309006,0.0620715313362078,0.0492801050139319,0.0364757682616315,0.0262854907164264
20191029,BCH,INNBCL,BNB,XMR,BSV,0.0974285418725611,0.0592474229189778,0.0538230364936213,0.0509041194517001,0.0361104888157713
20191030,XRP,XTZ,ETH,BCH,LTC,0.039364233811108,0.0378727944549095,0.0358869738652265,0.0305105616511297,0.0243899634346427
20191031,XTZ,TAGZ5,INNBCL,XRP,BCH,0.0499351842132287,0.0373517563542398,0.0343219588130796,0.0327365938645797,0.0327239166482924
20191101,XTZ,INNBCL,BNB,LINK,XRP,0.0424441462743067,0.033026059921026,0.0302494844726373,0.0298170308526627,0.0242931274258185
20191102,XTZ,ETH,TAGZ5,LINK,XRP,0.0816802462431124,0.0538937989605785,0.0479933048679208,0.0401264661395288,0.0383346793448024
20191103,ETH,TAGZ5,XLM,XRP,BNB,0.0534119346459775,0.051966305133575,0.0437574784520497,0.0369692086469342,0.0270750342670377
20191104,XTZ,ETH,BSV,BNB,LTC,0.0870885841186156,0.0754728154374412,0.0393727229618814,0.0392237743800433,0.0331501846289511
20191105,ETH,BCH,LTC,XTZ,INNBCL,0.0717754631714873,0.0599231855428038,0.0582347016301777,0.053729288231674,0.0421882837724757
20191106,XTZ,ETH,BSV,INNBCL,BCH,0.0860665192450857,0.0755262624435238,0.040655857723327,0.0405525484699878,0.0321776223359879
20191107,XTZ,LTC,BSV,BCH,XRP,0.0799246541326792,0.0762984902916513,0.0469720954977344,0.031265435160449,0.0304986566413148
20191108,XTZ,LTC,BSV,TAGZ5,BCH,0.0808231628023275,0.0659841776530476,0.0397029618697447,0.0358996012947534,0.0320845417703701
20191109,XTZ,LTC,BSV,XRP,TAGZ5,0.0814292338430478,0.0681845745343011,0.0473843385965904,0.0303211233730498,0.0290111907426212
20191110,XTZ,LTC,BSV,XRP,INNBCL,0.0820616574449051,0.0682733668075043,0.0478079691410393,0.0310930149760274,0.0307298247407577
20191111,XTZ,BSV,XMR,INNBCL,TAGZ5,0.0517168726303894,0.0452547931121587,0.0297452848502166,0.0287669071656684,0.0285090709580196
20191112,XTZ,INNBCL,XMR,TAGZ5,BCH,0.0860733273445611,0.0301563891906239,0.027652646334591,0.0275150380529745,0.0247771658511821
20191113,XLM,XRP,BCH,BSV,INNBCL,0.0474215090567023,0.0321388631793162,0.030753487993485,0.0302810937622873,0.0289996856672345
20191114,TAGZ5,INNBCL,BCH,XRP,XLM,0.0464928882474323,0.0400133936012238,0.0334009655902732,0.0305957188019113,0.0303860645926628
20191115,BSV,XTZ,BCH,XRP,INNBCL,0.0491616129798128,0.043448837841499,0.04086149783354,0.0397873772896037,0.0319566092792683
20191116,BCH,XRP,XTZ,XMR,INNBCL,0.0591703403168544,0.0388124465143546,0.0323958490037508,0.0295862091551356,0.0289611754584319
20191117,TAGZ5,BCH,XRP,INNBCL,XTZ,0.0449391974805027,0.0431360069927405,0.0374686430611255,0.0318819675170651,0.031758506984059
20191118,XRP,BCH,BTC,TAGZ5,XTZ,0.0458841227676633,0.0411109445863736,0.0377217638266739,0.0375279570442414,0.0326029982143222
20191119,XRP,XTZ,BCH,XLM,ADA,0.0480110455524423,0.0356777119544047,0.0314241453413775,0.0291343055114417,0.0223096080195674
20191120,BTC,XRP,BSV,XTZ,XLM,0.0687646437222213,0.0497543843947901,0.0403573627171467,0.0300587243853002,0.0280271986289538
20191121,ADA,XTZ,XRP,BSV,BTC,0.0846969222665385,0.0648079830359858,0.0541891393138144,0.0454878068981018,0.0387619381424684
20191122,XTZ,XRP,TAGZ5,BSV,BCH,0.0683457122728209,0.0510656590386499,0.0471078083608729,0.0465180249228444,0.0461557378363021
20191123,XTZ,XRP,INNBCL,BCH,TAGZ5,0.0705083495501785,0.0613689197183414,0.0472697015216049,0.0451986995951324,0.0436926065844755
20191124,XLM,XRP,BCH,LTC,BSV,0.0714169820009815,0.0612715051108453,0.0477264520538922,0.035957825512609,0.031271209318633
20191125,INNBCL,XRP,TAGZ5,BCH,BTC,0.0593626606499019,0.0476972344682228,0.0445267120924188,0.0445133164093744,0.040610264028427
20191126,BTC,TAGZ5,INNBCL,XTZ,XRP,0.0475451002429316,0.0418979709153099,0.0315472243198333,0.0305788156340473,0.0234312198081313
20191127,LINK,INNBCL,BTC,XTZ,XRP,0.053830221628333,0.0379205994262871,0.028536303916917,0.0280841715964381,0.0273384278655139
20191128,INNBCL,LINK,BCH,BTC,XTZ,0.0492999134398669,0.0413927359798162,0.0335406497291448,0.0315816099811143,0.0271951046469422
20191129,TAGZ5,LINK,BCH,INNBCL,XRP,0.0884803424695064,0.0439741904395829,0.0385985772191408,0.0365132679881144,0.033510682794498
20191130,XRP,BCH,BTC,INNBCL,TAGZ5,0.0326640880462497,0.0311879183523647,0.0288390277490575,0.026951494103658,0.0261364385545929
20191201,XTZ,TAGZ5,BCH,BTC,INNBCL,0.0457704483135464,0.0362398298603334,0.0309214823673889,0.0296887186061448,0.0257891096460582
20191202,BCH,XTZ,INNBCL,BTC,XRP,0.0719496272913178,0.0408537036405457,0.040626588703568,0.0307234537374638,0.0269524173689257
20191203,TAGZ5,BCH,XTZ,INNBCL,BTC,0.0769684870715364,0.076492292268477,0.0435297672436366,0.0387937915076911,0.0318066793817849
20191204,BCH,EOS,INNBCL,BTC,BSV,0.0750028968150549,0.0421049307425208,0.0326922612319907,0.029973244394822,0.029812972177816
20191205,XRP,BCH,EOS,INNBCL,BTC,0.0623193569834805,0.0461567929214603,0.0428710249677223,0.0423149802483648,0.0308532740235386
20191206,BCH,EOS,INNBCL,BTC,XRP,0.0466904127055426,0.0430547909551556,0.0415273947382502,0.0308287753922208,0.0283579009707757
20191207,TAGZ5,XRP,BCH,BTC,XTZ,0.0602250839970605,0.0309211378887569,0.0304446119402443,0.027247239817382,0.0262943834888468
20191208,TAGZ5,XRP,INNBCL,BCH,BTC,0.050326435883092,0.0469534032271393,0.0438307419243238,0.0316426027488922,0.0300035821080046
20191209,XTZ,INNBCL,BCH,TAGZ5,BTC,0.0523358257640785,0.0417612708199819,0.0381457993985277,0.0308982725334378,0.0299095804097961
20191210,TAGZ5,BCH,INNBCL,BTC,XTZ,0.0517416027674547,0.0420678273838219,0.0413155090261093,0.0258107122538999,0.0251467337791226
20191211,TAGZ5,XTZ,INNBCL,BCH,BSV,0.082093963112255,0.0441932070983577,0.0399950986000831,0.0330591843253506,0.025263771972587
20191212,TAGZ5,XTZ,LTC,XRP,BTC,0.0385894975576964,0.0278416717027139,0.0255401242556133,0.0249779983179007,0.0234219686751281
20191213,XRP,BCH,TAGZ5,BTC,INNBCL,0.0456982485383913,0.0397623291842272,0.0335586126279315,0.0286214174014956,0.026247636390678
20191214,LTC,TAGZ5,BTC,INNBCL,XLM,0.0365933097725986,0.0321620191748836,0.0291470091451723,0.0279445312781387,0.027898726745582
20191215,INNBCL,TAGZ5,BTC,XRP,BCH,0.0379718347686008,0.0332718777570484,0.0312459455934195,0.0310537705638758,0.0242721686389289
20191216,XLM,LTC,TAGZ5,XRP,BCH,0.0388153388881137,0.0370744034487754,0.0362329070980409,0.0329545449673954,0.0246310265315526
20191217,XRP,TAGZ5,LTC,BCH,ADA,0.0444258714062038,0.0436650704492268,0.0389383988739865,0.0370533268882939,0.0223671949970782
20191218,BCH,XRP,LTC,TAGZ5,XTZ,0.0507222418923228,0.0476209942133399,0.0440727424061225,0.0431187160201673,0.0408572900293459
20191219,XLM,LTC,TAGZ5,BSV,XRP,0.0626793678583052,0.0410864120219478,0.0404594784253685,0.0332764906575283,0.029070885759122
20191220,LTC,XRP,BSV,TAGZ5,XLM,0.0750289488255779,0.0552285379028891,0.0428887251421019,0.0353426146802328,0.0306876992397759
20191221,XLM,TAGZ5,BCH,LTC,BTC,0.0589494717022167,0.0580197511294247,0.0549088252354402,0.0536885561933652,0.047091282036175
20191222,BCH,XLM,TAGZ5,BTC,LTC,0.0890610048428731,0.0844988380527915,0.0566985917995228,0.0462913240585698,0.0447748696718656
20191223,BCH,XLM,BTC,TAGZ5,LTC,0.0791409168141123,0.0692563888118735,0.0556389027257796,0.0522250148047743,0.0459194409777422
20191224,BCH,TAGZ5,BSV,XRP,XLM,0.0727458230489021,0.0708184666097314,0.0439005125093896,0.0424288609653505,0.0326583522221832
20191225,BCH,BSV,INNBCL,TAGZ5,XTZ,0.0584342262296188,0.0500448810871194,0.0358520386212272,0.0336785219820096,0.0320493967002861
20191226,TAGZ5,BSV,INNBCL,XLM,XRP,0.0464423813942918,0.0461863362379744,0.0346669825308221,0.0296686134330814,0.0292171483593044
20191227,BSV,BCH,TAGZ5,INNBCL,BTC,0.0404940702280452,0.0394326358613115,0.0386554488756581,0.036601104089377,0.0321420785041604
20191228,INNBCL,BSV,TAGZ5,BTC,XRP,0.0535227863016368,0.0517316657886682,0.0516586541742006,0.0321604916817516,0.0265529389884198
20191229,BSV,INNBCL,TAGZ5,BTC,XRP,0.0687972205253642,0.0441970039732338,0.0315188476363275,0.0288857442200572,0.0287799878461735
20191230,BSV,INNBCL,BTC,TAGZ5,XTZ,0.0465832713288434,0.0446652999466531,0.0433836451972174,0.0334716172783162,0.0284454377345573
20191231,BTC,TAGZ5,INNBCL,XTZ,XLM,0.0443403002894004,0.0377078233136047,0.036330124910067,0.0324669039209354,0.0250097476853469
20200101,TAGZ5,BTC,XMR,BSV,XLM,0.0364443013784797,0.0345261332567229,0.0280548522429468,0.0270770105674543,0.0238998672074981
20200102,BSV,TAGZ5,INNBCL,BTC,XRP,0.0576234971645154,0.0529433907523939,0.0439636075140433,0.0395982616678616,0.0289840568468913
20200103,BSV,TAGZ5,INNBCL,ADA,EOS,0.0576520588353153,0.0396853431155885,0.0308984408512453,0.0306958947115526,0.0299341030967913
20200104,BSV,BTC,INNBCL,TAGZ5,XLM,0.0481937272779436,0.0376137642381811,0.0321462493037112,0.0297729055312628,0.0282130725050701
20200105,BSV,BTC,XLM,XRP,XMR,0.0425944507193373,0.0364505126159868,0.0257517673009689,0.0249693611690324,0.0240600677787032
20200106,XRP,TAGZ5,BSV,BTC,XLM,0.063029319542997,0.0451802753480297,0.0414600215598638,0.0337157795583908,0.0322617490146746
20200107,BSV,TAGZ5,INNBCL,XTZ,BTC,0.0594231748261058,0.0501517417579117,0.0339841519182872,0.0333187698699247,0.0282755608938503
20200108,TAGZ5,BSV,EOS,XTZ,INNBCL,0.0545834331924747,0.0358179748594233,0.0322332175812349,0.0320766716878975,0.031766980599697
20200109,XRP,XTZ,ETH,BSV,TAGZ5,0.0560936337908386,0.0320626717169566,0.0317959490289681,0.0309456095076782,0.0286424068412341
20200110,XRP,BCH,ETH,LTC,INNBCL,0.0640151305062555,0.0541873724505284,0.0518013542015676,0.0438239938714134,0.0435000764784781
20200111,ETH,BSV,INNBCL,XLM,LTC,0.0466181418990225,0.0420448905548332,0.0404969687414502,0.0394569884984132,0.0314666831592647
20200112,TAGZ5,ETH,XLM,LTC,BSV,0.0576820251795689,0.054032139212313,0.0500236992762714,0.0428031803281562,0.0394333534953591
20200113,BCH,TAGZ5,ETH,LTC,XTZ,0.0685488229229253,0.0597698503389383,0.0537037584326916,0.0441898324259522,0.0420427847627515
20200114,TAGZ5,ETH,BNB,LTC,XLM,0.063136418664042,0.0588387967619401,0.0427277497694136,0.0426435575828446,0.04107049874966
20200115,TAGZ5,LTC,EOS,INNBCL,BSV,0.0736776905380281,0.0566452041759061,0.051994110642878,0.0364801971736754,0.0350706451657263
20200116,TAGZ5,LTC,EOS,BSV,INNBCL,0.0809912840751104,0.0583479093127576,0.0540333501223648,0.0458973113407554,0.0370844257858639
20200117,LTC,BNB,TAGZ5,XRP,ETH,0.0766486830112948,0.076450614679003,0.0646720186841103,0.0457060095004796,0.0407551519701857
20200118,LTC,XLM,XTZ,BSV,INNBCL,0.0991995293294259,0.079734677195195,0.0576225404212527,0.0503697666616482,0.04804131943369
20200119,EOS,LTC,ETH,BSV,XLM,0.0729511454487013,0.0520590128620872,0.0484335615435144,0.0440565715735766,0.0417948821210088
20200120,XTZ,LTC,BTC,BSV,INNBCL,0.055144552998079,0.0512180553185088,0.0362695190375892,0.0359023391124574,0.0305545950443
20200121,LTC,XLM,BSV,BTC,ETH,0.0634832975390777,0.0572710700289189,0.0428333300377815,0.035610074446976,0.0354881133370504
20200122,XLM,INNBCL,BSV,LTC,ETH,0.0589660900144032,0.0526130012455728,0.047683148227002,0.0388330795668063,0.0301717037480843
20200123,XTZ,LTC,BSV,ETH,BTC,0.0582328918340586,0.0470075839041162,0.041043415977945,0.0378761034492632,0.0309538701210873
20200124,XLM,BSV,LTC,ETH,BTC,0.0722354658548934,0.0421268757751783,0.0401352044134877,0.0367239114353477,0.0334763913165379
20200125,LTC,XLM,ETH,BTC,EOS,0.0469002024726145,0.0456603318403443,0.032888857650755,0.029900430567189,0.0268109970388527
20200126,BTC,XLM,LTC,ETH,XTZ,0.0832908508686798,0.0503779265232928,0.041502010023048,0.0325277505911896,0.0306103332655261
20200127,BTC,ETH,ADA,TAGZ5,LTC,0.0845592544070408,0.0588251102634875,0.0517564467965832,0.0403402059482574,0.0350349571840501
20200128,BTC,ETH,ADA,BSV,LTC,0.0849313440009294,0.0609729572720099,0.0509125415086671,0.0450722504858706,0.0400058931265633
20200129,BTC,ETH,LTC,BSV,ADA,0.0681573075076773,0.0612195452986412,0.0547874125353369,0.0450562817983405,0.0381917954315335
20200130,BTC,ETH,BSV,INNBCL,XRP,0.0713075504649206,0.0623960242049749,0.0519564763372121,0.0373884396687928,0.024745515343481
20200131,INNBCL,BTC,BSV,ETH,XLM,0.0693388772032459,0.0653053899279017,0.0513096600585095,0.0509045289497376,0.0388489981565305
20200201,ETH,BSV,INNBCL,BTC,XMR,0.0629581206333463,0.0561714106699846,0.0500198529010303,0.0452335735847356,0.0314144702985066
20200202,ETH,INNBCL,BTC,XMR,ADA,0.0647111444115052,0.0620817027839134,0.0565034144386935,0.031667807110421,0.0278568611733786
20200203,BTC,ETH,INNBCL,BSV,XMR,0.075765758888398,0.0668866588612207,0.0622878671451163,0.0565029502018146,0.031263998982776
20200204,ETH,BTC,BSV,INNBCL,TAGZ5,0.0748759528855778,0.070306205696866,0.0548824124561086,0.0426654277598523,0.0242406203844689
20200205,BTC,ETH,BSV,INNBCL,EOS,0.0870357018304476,0.0823254295138807,0.0657275471261644,0.0437858100710039,0.0356745185436111
20200206,ETH,BSV,BTC,INNBCL,LINK,0.081528488887081,0.0673170694757082,0.0603700321323955,0.0386712331300507,0.0312779793087212
20200207,BTC,ETH,INNBCL,LTC,XMR,0.0834092351858975,0.0494961415880366,0.0441710812692055,0.0417892806706141,0.0369404394156395
20200208,BTC,LTC,ETH,EOS,XMR,0.0803872906055775,0.0660861402008772,0.0586274935883375,0.0407902834117742,0.0382983552887551
20200209,LTC,BTC,ETH,EOS,BSV,0.121431152505061,0.0903370447330701,0.0583494226451086,0.0408546391806451,0.0283733047331034
20200210,LTC,BSV,BTC,TAGZ5,ETH,0.120074392565373,0.098744461896929,0.0501721521404316,0.0388456089921551,0.0345976146753754
20200211,LTC,BTC,TAGZ5,BSV,ETH,0.0709994208672657,0.069005142493371,0.0508087636538572,0.0365093130730838,0.0357485583236719
20200212,LTC,XMR,BTC,BSV,EOS,0.0757934147087178,0.0594923880992077,0.0587882900847656,0.0547543807530206,0.0391591490202977
20200213,XMR,BSV,BTC,INNBCL,XLM,0.0756877595467551,0.0655620990616431,0.0490967626618407,0.0481756592011747,0.0384305431181175
20200214,LINK,BTC,BSV,INNBCL,ADA,0.0743468357042099,0.069546794786011,0.0665880648645801,0.0475821597802682,0.0439402358066687
20200215,TAGZ5,BTC,LINK,ETH,BSV,0.09098155974027,0.0804602142841662,0.0640194258533274,0.0633222048544745,0.0492658047862394
20200216,XTZ,BTC,BSV,ETH,XLM,0.0840920653214094,0.0781062264928398,0.0685365103785355,0.0659719859167841,0.0456921411516
20200217,BTC,TAGZ5,BSV,ETH,XTZ,0.0759814517605349,0.0754360007191948,0.0733485211507672,0.0675694118056845,0.0652755885449522
20200218,BTC,BSV,INNBCL,LINK,ETH,0.0744128971266694,0.0571699013976503,0.0571062685099833,0.0515104542862337,0.0489562552953888
20200219,BTC,ETH,BSV,ADA,XRP,0.0669640873600663,0.0469214679412195,0.0436527823750629,0.0406507419268065,0.0396869118731938
20200220,BTC,BSV,ETH,XRP,ADA,0.0613224427052734,0.0530508708459845,0.0485457807804705,0.0401599388388504,0.0378661267281004
20200221,BTC,BSV,INNBCL,ETH,XRP,0.075678328965332,0.0512496342665717,0.0476493658896235,0.0392684495147456,0.035790143998232
20200222,TAGZ5,LTC,BSV,BTC,EOS,0.068830959761717,0.0687292348505066,0.054844315974389,0.0524576514490994,0.0480022441358375
20200223,LTC,TAGZ5,BTC,BSV,EOS,0.112358873599054,0.0639568451692389,0.0551732087882864,0.0543832429998924,0.0442867212251476
20200224,BTC,ADA,EOS,BSV,INNBCL,0.0658941106651423,0.0527664361696081,0.0516376244107095,0.0505675962323382,0.0456481228501038
20200225,XRP,LINK,BTC,BSV,ETH,0.0713147939351843,0.0674805039472423,0.0584149588817849,0.0562135241838687,0.0561633530389321
20200226,ADA,BTC,ETH,XLM,INNBCL,0.0713048126744132,0.0603658934362441,0.0549250528910986,0.0504788554754779,0.0475073706269361
20200227,ADA,BTC,ETH,XRP,TAGZ5,0.0801859061237091,0.065634351270095,0.0562993436890671,0.0382422509728791,0.0374627270379344
20200228,ADA,ETH,XRP,BTC,LINK,0.0689161448458094,0.059851496236667,0.0586904734820919,0.0559406522776027,0.0488742885460144
20200229,INNBCL,ADA,BTC,BSV,XLM,0.0894518739163456,0.066853887275589,0.0627587221125562,0.0502118542545902,0.0475130492944599
20200301,XLM,BTC,INNBCL,ADA,LTC,0.0667730348851535,0.0635298656083615,0.0618758992458917,0.0467987612171666,0.0437700736304876
20200302,XLM,INNBCL,BTC,ADA,XRP,0.0836016376330661,0.0817803551606183,0.0670693186374977,0.0538416679061566,0.0466819511474324
20200303,INNBCL,XLM,BTC,ADA,ETH,0.0907554224319896,0.0805024181110296,0.0682045288789528,0.0627991499539863,0.0565124537046165
20200304,BTC,INNBCL,XLM,LINK,XRP,0.0688284444991886,0.0684584652338231,0.0643532252223346,0.062612862183644,0.0479346130375342
20200305,INNBCL,XLM,ADA,BTC,ETH,0.114068172242716,0.0673868765177365,0.0613441922025653,0.0607345447658984,0.0490048310084609
20200306,INNBCL,BTC,XLM,LINK,TAGZ5,0.113234581103099,0.0844986066859044,0.0792353778259098,0.0758537816979006,0.0714751936766076
20200307,INNBCL,ETH,LINK,ADA,BTC,0.106244034917899,0.0927622095233476,0.0890574255182818,0.0779805709219736,0.0760419459217653
20200308,XRP,INNBCL,ETH,BNB,ADA,0.179461711633194,0.146099978644633,0.100108949470923,0.0855095244782123,0.0793360449582407
20200309,XRP,INNBCL,ETH,EOS,LTC,0.176379105460526,0.14432900730187,0.104773356172256,0.0855708847172273,0.0850515920776264
20200310,INNBCL,LTC,BSV,ADA,XLM,0.0956621263485921,0.0655968324265171,0.063808752674214,0.0556841557111155,0.0529018172679805
20200311,INNBCL,XLM,ADA,XRP,BSV,0.125682452233984,0.108287383341792,0.0931385229215114,0.0820812568104851,0.0654968918204668
20200312,ADA,INNBCL,BTC,ETH,LINK,0.25517826869422,0.179550196106752,0.131679174965638,0.122993488612248,0.0999661247713696
20200313,INNBCL,XLM,BTC,LINK,XMR,0.25422810568046,0.244904159947701,0.228954690534919,0.217307627309681,0.146159778729586
20200314,LINK,BTC,EOS,XMR,ETH,0.314787243014542,0.229205280921153,0.156019515374004,0.135777097002028,0.12788592625755
20200315,LINK,BTC,ETH,XMR,EOS,0.316602908464249,0.239664795798282,0.140391467161709,0.138408178720279,0.125258644314391
20200316,ETH,BSV,LINK,INNBCL,XMR,0.196418897003393,0.156711995937646,0.109947773637443,0.0945223772298568,0.0676066483267839
20200317,BTC,INNBCL,XRP,BCH,BSV,0.221169144044557,0.177961920066087,0.159486813218488,0.124867821411361,0.0884179625861566
20200318,BTC,LINK,INNBCL,BSV,XMR,0.388151516697817,0.14321054639008,0.104478146862255,0.102740425569824,0.0997209120356198
20200319,BTC,ETH,INNBCL,BNB,BSV,0.461273686536735,0.248446861290863,0.129117084440725,0.0987780246810649,0.0909536067413246
20200320,BTC,BNB,ETH,INNBCL,BSV,0.463958127501232,0.230592164667482,0.153058801483549,0.11013293323695,0.0899755394339603
20200321,BTC,BNB,ETH,INNBCL,XRP,0.467654369981395,0.305346150156276,0.189834517075027,0.129983810483483,0.126726163490133
20200322,BTC,LTC,TAGZ5,BNB,XRP,0.272459374240098,0.187169708332916,0.166444921110416,0.145914088021092,0.145872611447911
20200323,BTC,LTC,ETH,BNB,INNBCL,0.466047672925931,0.137295647659783,0.122063621096641,0.0876366992114093,0.0711386728825993
20200324,BTC,ETH,TAGZ5,LTC,XTZ,0.470401621622006,0.214776120573426,0.137835790147751,0.094930081397456,0.0598534882626727
20200325,BTC,TAGZ5,ETH,LTC,INNBCL,0.466236898211729,0.139856599412547,0.124451413250756,0.0905149028915398,0.0884528816276619
20200326,BTC,LTC,TAGZ5,ETH,INNBCL,0.385323690437606,0.20337721737446,0.13462080175835,0.132576784509458,0.119066066973724
20200327,BTC,ETH,LTC,XRP,XMR,0.174825471571649,0.130788341050267,0.115086704210554,0.104071591443392,0.0938392291466263
20200328,BTC,TAGZ5,XRP,ETH,LTC,0.326520007291725,0.163451215241528,0.138207128220803,0.118446217161268,0.109159114904153
20200329,BTC,XMR,TAGZ5,INNBCL,XRP,0.435623567774351,0.218183888996449,0.17637874437593,0.142852733675891,0.131611375294169
20200330,BTC,XMR,LTC,BCH,INNBCL,0.428555267639983,0.201692389916688,0.180499621600977,0.155705436538027,0.14320691072155
20200331,BTC,BCH,XRP,LTC,BNB,0.296229230589313,0.144719513415857,0.128317251852151,0.0966344296584503,0.08829104635101
20200401,BTC,XRP,TAGZ5,INNBCL,LTC,0.424892086821551,0.157249600491304,0.130192035254544,0.121322298223404,0.0820865565090542
20200402,BTC,TAGZ5,INNBCL,XRP,XTZ,0.385840849170653,0.169265528386171,0.137639201486339,0.121779793443435,0.0992482006287797
20200403,BTC,XRP,TAGZ5,EOS,ETH,0.238888096403229,0.135792345049867,0.129086327626291,0.101875282536493,0.0984270299664205
20200404,BTC,TAGZ5,ETH,XRP,XTZ,0.331785908872172,0.18104207529458,0.119960748846293,0.109120731171932,0.0960047130382951
20200405,BTC,XRP,LTC,ETH,LINK,0.208484721720914,0.118082831244973,0.0866465271615231,0.075516212733261,0.0743443560010604
20200406,BTC,TAGZ5,XRP,ETH,INNBCL,0.279248461215876,0.144427129084456,0.122593421449017,0.107165159900228,0.101101263828152
20200407,BTC,EOS,TAGZ5,LINK,ADA,0.376166751634726,0.268127377709569,0.180364785649559,0.156199896997434,0.0887386045880327
20200408,EOS,BNB,INNBCL,ETH,XMR,0.111200075217042,0.0995446928669254,0.0938305958239588,0.0811281310100553,0.0807648244952143
20200409,BTC,BCH,EOS,ETH,BNB,0.407939431669287,0.148396585104157,0.12070570351375,0.0715005765592244,0.0708741542811613
20200410,BTC,XRP,XTZ,BCH,BNB,0.405327128712695,0.139997578597973,0.138038637066298,0.127225980762836,0.0701937958271006
20200411,BTC,XRP,LINK,BCH,ETH,0.400568281932729,0.118371969317757,0.116060177063653,0.102604161285874,0.0887577955638062
20200412,BTC,XLM,ETH,XRP,LINK,0.466828454593127,0.209466794376544,0.12028548679943,0.105443281493551,0.096521575540609
20200413,BTC,EOS,XTZ,INNBCL,BSV,0.476650478498007,0.141118967093766,0.107828419029825,0.0732130297479532,0.0720860771636678
20200414,BTC,LTC,XLM,ETH,EOS,0.437656023040713,0.111910482853075,0.108231017531801,0.10512796446606,0.100702453140294
20200415,BTC,XLM,BCH,XTZ,ETH,0.472417001100484,0.238558826812976,0.141754417990589,0.106609987247356,0.0981269625272845
20200416,BTC,BNB,XLM,BCH,XRP,0.470874863663035,0.25271860249064,0.23429320058981,0.122628961185596,0.114656022822777
20200417,BTC,LTC,XLM,BCH,XRP,0.518912230788098,0.26907462448115,0.227662099996195,0.142670159813667,0.114806021895296
20200418,BTC,BCH,XLM,EOS,XRP,0.481215208171875,0.248643349071472,0.212803574133782,0.126724356670579,0.116807836777358
20200419,BTC,BCH,EOS,XLM,XRP,0.412566368355015,0.280954612604127,0.121548197225281,0.120845979876467,0.113081021908432
20200420,BTC,XMR,LTC,BCH,XTZ,0.427356488201928,0.331464581818175,0.158141013353214,0.139968321370965,0.127048651821566
20200421,BTC,LTC,XMR,BCH,XLM,0.359920809576565,0.274202892770337,0.246427809900541,0.163284959706972,0.107537634094281
20200422,LTC,BTC,ETH,BCH,XMR,0.227025339310293,0.224416833851558,0.207782119778973,0.177415766763526,0.133419908309407
20200423,BTC,LTC,XRP,LINK,EOS,0.39761126901206,0.241828070722585,0.169344876796025,0.154982167763,0.120486815289555
20200424,BTC,XLM,XRP,ETH,XMR,0.21395600653425,0.179549422443118,0.169163284381604,0.16391219469034,0.12386134040291
20200425,BTC,LINK,XLM,XMR,XRP,0.204061987203651,0.195256433449812,0.187490407802069,0.146710287667462,0.119525638335776
20200426,BTC,LTC,LINK,XRP,EOS,0.293363241644095,0.180324614500762,0.101249333483581,0.0992672020220365,0.0932043940127071
20200427,BTC,ADA,XRP,XLM,BCH,0.295440981103521,0.254290566762686,0.163941335590968,0.15057855407543,0.131282165050136
20200428,BTC,ADA,LINK,BNB,BCH,0.28013461285811,0.242189899567608,0.204172073024799,0.172875295580873,0.0880999391691936
20200429,BTC,BCH,ADA,ETH,LINK,0.313997293406592,0.244147271561264,0.199471767585338,0.157876555171996,0.126420659399845
20200430,BTC,BCH,LTC,ADA,LINK,0.303284503858938,0.235670814796773,0.21513553515625,0.193133328353305,0.137999270984838
20200501,BTC,BCH,LINK,LTC,XTZ,0.305000091722081,0.297674521061458,0.25011475986401,0.226308083945692,0.122744320942442
20200502,BCH,BTC,ADA,ETH,LTC,0.311040399646388,0.299840167939694,0.195077137197126,0.176047796737515,0.132313536063842
20200503,BTC,BCH,LTC,ETH,ADA,0.296455144592706,0.246019370984104,0.217417501034924,0.177273512072499,0.152163082527871
