date,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,INNBCL,STO,TAGZ5,CRO,ADA,LINK
20200406,0.0677023330855904,0.00825877935230277,0.0533846934577502,0.0201149705457338,0.0307081776743269,0.0440366168861841,0.0608848109673613,0.0355088696324953,0,0,0,0,0,0
20200407,0.0563470937512906,0.0169672656955769,0.0316972749804242,0.00289947597088511,0.0103934402326839,0.0477889163042533,0.00503622637820222,0.0295345917735058,0,0,0,0,0,0
20200408,0.0135995612805001,0.0471228851831723,0.0606581837780932,0.0461605824661759,0.00999310043746221,0.0118198703506895,0.01417103524402,0,0.00145667937110943,0,0,0,0,0
20200409,0.0165336639084332,0.0246136280463299,0.0538997629794802,0.0932519873792396,0.0150417285303575,0.0273123916587393,0.0213766319088881,0,0.00156323900337531,0,0,0,0,0
20200410,0.0163983697048268,0.0541399713678108,0.0299339909432576,0.0822952993075435,0.0101992750366242,0.0277177667396119,0.0155283851766741,0,0.0199498753757511,0,0,0,0,0
20200411,0.0135241344832383,0.0304642607704989,0.0250565548803792,0.0373307150794589,0.0095179121594602,0.011702351681892,0.017679985122659,0,0.00797267136364336,0,0,0,0,0
20200412,0.0477658687089113,0.0384481855527042,0.0136854890772303,0.0725421384448194,0.0179492242909367,0.0265144325201785,0.0112251407690116,0.0156959574594966,0,0,0,0,0,0
20200413,0.039423678641536,0.012505685012878,0.00552982834046761,0.0254429583280083,0.01704482683267,0.0276687792023836,0.0115787339229363,0.0222517316903887,0,0,0,0,0,0
20200414,0.158789740603398,0.0233209368561479,0.0429683728550668,0.0294437813398156,0.086206568275491,0.0428181027127012,0,0.0255960775846862,0.00810358762477132,0,0,0,0,0
20200415,0.132447395165879,0.0654376689703668,0.0233005025402552,0.0257305035130973,0.106616180178973,0.0355054928236841,0,0.0197082632781173,0.00760754256876125,0,0,0,0,0
20200416,0.259944684572518,0.0164815115957115,0.0500514976781351,0.0440155841488927,0.00362205165662659,0.0239977579611138,0.0451931845448139,0,0.00579268520182662,0,0,0,0,0
20200417,0.0996393073504358,0.0441279877115466,0.04448527560407,0.0740842500895212,0.0113125648683219,0.0419606634361178,0,0.103494954611996,0.0059939568226039,0,0,0,0,0
20200418,0.0633819368285834,0.0672554776547876,0.0508245820291818,0.0592268722120567,0.0154268621952854,0.0427893938449466,0,0.10300586586468,0.00676503802061214,0,0,0,0,0
20200419,0.0946071902683857,0.0537858690447265,0.0396069676998679,0.0291162287152319,0.00103800989944913,0.036529659077252,0,0.102926946468072,0.00732544635414193,0,0,0,0,0
20200420,0.158408417132881,0.050341942312755,0.0545854818116253,0.0338283853456898,0.00134176595389428,0.0884859696519665,0,0.103301002837043,0.00497293565465263,0,0,0,0,0
20200421,0.273553547475119,0.0458151694509872,0.0532291648930045,0.0166734461345442,0,0.0877922909020553,0,0.0461608103948982,0,0,0,0,0,0
20200422,0.162519173278731,0.0416257044378401,0.0545738007415148,0.014884932737782,0.00325040305466202,0.0710530777617646,0,0.018170296822599,0,0,0,0,0,0
20200423,0.164174902562808,0.0246402052998584,0.0538690463744912,0.0155500024499937,0.00270601105322004,0.0829990907613312,0,0.0420783905717144,0,0,0,0,0,0
20200424,0.138757708316225,0.0293103372550153,0.0126728252947197,0.0163763733239037,0.0037954699794956,0.0350747264837478,0.101921906878192,0,0.00549010743171964,0,0,0,0,0
20200425,0.165528399210296,0.0249159166313159,0.0370514626983259,0.0144195482667888,0.00719941490026249,0.0695258655682294,0,0.0469633898156148,0.00405933121397763,0,0,0,0,0
20200426,0.165340776658526,0.0227002258734711,0.0638375623983693,0.0167530312230678,0.00213856146805879,0.0521913629561794,0,0.0560118401440692,0,0,0,0,0,0
20200427,0.168167225328639,0.0238900826455572,0.0305684031438366,0.0148838439450077,0.000295133166380776,0.0758061025535718,0,0.0183908087818276,0.00764351769992418,0,0,0,0,0
20200428,0.119958806422923,0.11034406070478,0.0136391707321244,0.01852036781885,0.0180785649488308,0.0389565173826111,0.0284652146995906,0,0.00321771834391881,0,0,0,0,0
20200429,0.121633046247881,0.113391532088716,0.0072161662385274,0.0290744101741135,0.0181942473331572,0.0250293109369045,0.0731724794628185,0,0.00353229231529248,0,0,0,0,0
20200430,0.157131419268261,0.0156166106370916,0.0143834797448733,0.0327585483278342,0.0708404939159434,0.0375131059065836,0,0.0143643412421088,0,0,0,0,0,0
20200501,0.0510979133260359,0.00352958859261682,0.0309007564877144,0.0248280576148624,0.0713704450306227,0.034592588322668,0,0,0.00296737674187412,0,0,0,0,0
20200502,0.0732795216274044,0.0387765461237439,0.0682819356736455,0.0183140530843918,0.0815370618958659,0.0420836569194504,0,0,0.00267731368690015,0,0,0,0,0
20200503,0.070313935333689,0.0471838212432953,0.051654366142877,0.0199864330030538,0.0774309658531,0.0282343445856788,0,0.0058997152081144,0.00307166230322506,0,0,0,0,0
20200504,0.149657360397375,0.0527748266404207,0.0611714456369057,0.0192841867942738,0.0765420924272772,0.0283805483926647,0,0.00258451755227576,0.00732147024957533,0,0,0,0,0
20200505,0.145969809347654,0.0464675298283398,0.0269562731103315,0.0189600556837605,0.00220173873867171,0.0246850087074164,0,0.00260681796349197,0.00275130286130157,0,0,0,0,0
20200506,0.0806482167791847,0.0355799566552096,0.0957791505727934,0.0197162138947704,0.00679821135640621,0.0415074382710863,0,0.00328307688057294,0.00569308080175912,0,0,0,0,0
20200507,0.060967957751531,0.0296982393963847,0.0190902548786513,0.0188496214724258,0.00747457022364591,0.0348986481538035,0,0.00837357277755693,0.00426257546297292,0,0,0,0,0
20200508,0.0277925922298961,0.111256347406866,0.0733081503113628,0.0210832599639278,0.00575085676094491,0.0458096992961572,0,0.14849237519524,0.00685963739596436,0,0,0,0,0
20200509,0.0289658106219171,0.0408898413719572,0.0688103749198188,0.0109424977841068,0.00618918301514769,0.0207855421365572,0,0.0158290787751539,0.0033783260036679,0,0,0,0,0
20200510,0.145958252380436,0.0198411984187865,0.0368615943684406,0.0296706913466571,0.00370653789196429,0.0539234594940947,0,0,0.00043050748982254,0,0.0196452693629841,0,0,0
20200511,0.107006796929157,0.0691346890414609,0.0424671644940569,0.0166443854492808,0.00773595867448724,0.0505919266264167,0,0,0.00612179543204163,0,0.0192736458903545,0,0,0
20200512,0.092247885193108,0.0823921935579164,0.0133032297496371,0.019545418990973,0.00590026906184464,0.0774945231176148,0,0,0.00231839698176711,0,0.00513908078318492,0,0,0
20200513,0.0687989512197329,0.0613973406414509,0.0139263328403586,0.00898962941147345,0,0.0707692714151742,0,0,0.00282745880254974,0,0.0198782697800931,0,0,0
20200514,0.0124724305453988,0.00370638989654443,0.0101665306364364,0.0175045435733152,0.00881539203771233,0.0703702649941968,0,0,0.00205699113618659,0,0.0137968209599504,0,0,0
20200515,0.00842444918888691,0.0225526298238771,0.0330817493274779,0.0201186821909541,0.0121415060921917,0.0183351021032835,0,0,0.00303845758921088,0,0.0120470001046744,0,0,0
20200516,0.00391594892091371,0.00745070693514222,0.0333655148126498,0.0256334424274072,0.00585254362133398,0.00465973888377945,0,0,0.00299330269736035,0,0.00905974724068148,0,0,0
20200517,0.00364105866674483,0.00295008320045949,0.00462831470592779,0.0307086704856569,0.00375866451317102,0.010495921732193,0,0,0.00316594811527755,0,0.00888959267410183,0,0,0
20200518,0.00405229609694315,0.0378420876399817,0.00202558573683749,0.0194657703072685,0.0107674397940762,0.0260927985994886,0,0,0.00614653087869823,0,0.0127768481969939,0,0,0
20200519,0.0811796750343194,0.0421445091772287,0.00417191629810933,0.00802795896499383,0,0.0284309741999475,0,0,0.00162009516319064,0,0.0155050826110578,0,0,0
20200520,0.0828568086813428,0.0436764660286305,0.0038246119873811,0.016103565553781,0,0.0277590914303031,0,0,0.000953919259534935,0,0.0143130495473258,0,0,0
20200521,0.0131469153005227,0.0911765247691434,0.00543748988448112,0.00955005326595082,0.0327766421348027,0.0224686664317151,0,0,0.00434387880910795,0,0.0502394814423855,0,0,0
20200522,0.0144257648896001,0.0259272578302841,0.00589348386163173,0.010323545017183,0.00731217393713096,0.044225189511664,0,0,0.00341527828345872,0,0.0445629711630112,0,0,0
20200523,0.0167106426955423,0.0274660071612509,0.0148612956238614,0.00557490935359335,0.00424148470042292,0.0390900998852315,0,0,0.000798277081340544,0,0.0426179043881043,0,0,0
20200524,0.0139181875693398,0.0448975882213834,0.0100356197932362,0.00705971718021217,0,0.0168631662070323,0,0,0.000867741243083846,0,0.0311576462237556,0,0,0
20200525,0.0177806720250104,0.0774880080848925,0.0167272265936058,0.0092838567684701,0.00350973450517115,0.0400967997545294,0,0,0.00135385306784156,0,0.0277555315665259,0,0,0
20200526,0.0597989235503862,0.0145318512350276,0.0079854068034163,0.00303311880962116,0,0.147184415857611,0,0.0474681434651256,0.00303833963485304,0,0,0,0,0
20200527,0.0227392234754909,0.0259493199254988,0.00667043545973395,0.00461952591295981,0.0116718907915237,0.00778537446428254,0.00695788314050608,0.0279370135903112,0,0,0,0,0,0
20200528,0.00248501362102872,0.0265683189672101,0.00954747296888526,0.00534179212514825,0.042515118228249,0.00882717473784761,0.00515047110992421,0.0256417056633579,0,0,0,0,0,0
20200529,0.0026148048417932,0.0360411633276242,0.00709911297519739,0.00709054464908588,0.0367405373052497,0.0021976951233077,0.00829175363492542,0.0095163720440448,0,0,0,0,0,0
20200530,0.0288989688553402,0.0325835298196337,0.00888034118402022,0.00376065764937085,0.0162661223064945,0.0107879203375779,0.00733344772155399,0.0100093341750826,0,0,0,0,0,0
20200531,0.0280715092478104,0.0295479227212055,0.00483110283439605,0.00126396466892061,0.0209048423019988,0.0123044779518754,0.00691519685083236,0.0126376001667264,0,0,0,0,0,0
20200601,0.0272772267830468,0.0247295332890283,0.00407981931762193,0.00424257259770731,0.0198950444104618,0.0032384563284656,0.00206250621324101,0.012530558296925,0,0,0,0,0,0
20200602,0.0285869709215928,0.0599625182616526,0.00605215263160796,0.00384142283618953,0.0156147492495207,0.0033406696621877,0.00289060015611928,0.0174870749855329,0,0,0,0,0,0
20200603,0.0041197266002108,0.0417349678658555,0.00318957523452026,0.00265163566441671,0.0395935423285574,0.00622966729570091,0.00328201665590154,0.016760419445896,0,0,0,0,0,0
20200604,0.0263425495726298,0.0404612322583154,0.000996148957579804,0.00146131920234081,0.0152529573075693,0.0742143132200178,0.00117823907248037,0.00952812193149246,0,0,0,0,0,0
20200605,0.0032185301110392,0.0364746819273738,0.00467239450044679,0.00838265922386257,0.0144322769111661,0.00207281401860054,0.00264436802705493,0.008659348471246,0,0,0,0,0,0
20200606,0.00332864748758123,0.0374758636373157,0.00513053803650911,0.000903415135794629,0.0356428704940984,0.00143459430872004,0.00792606969127268,0.00822966267354059,0,0,0,0,0,0
20200607,0.0029418355555249,0.034667987942857,0.005009246777114,0.0110374090374765,0.0146669714701526,0.00127871637219099,0.00768876100073626,0.0129191064545385,0,0,0,0,0,0
20200608,0.0353110814554154,0.0445673766069614,0.00306589454063014,0.00243158195571887,0.0119754416608879,0.0107902813060457,0.00769392539257742,0.00667142533133315,0,0,0,0,0,0
20200609,0.0327626523698389,0.0498690102159108,0.00310721411673489,0.00242134675476147,0.00690549715910374,0.00782367979134566,0.0104858979785555,0.014110405636776,0,0,0,0,0,0
20200610,0.0088906898932285,0.0261069767823696,0.00306736046541382,0.0025415387721296,0.00671433351210125,0.00788872341704552,0.0087207498040862,0.00464884003110706,0,0,0,0,0,0
20200611,0.0107951523083383,0.0342455451497547,0.00839044079688314,0.00926586419724299,0.00500823433202872,0.00637606476449719,0.00654338713045934,0.0134714976641059,0,0,0,0,0,0
20200612,0.0477778916954116,0.0376744825543764,0.00108179846850843,0.00372291427551285,0.00667307661873853,0.00900842034469774,0.00652531507737082,0.0224111898742363,0,0,0,0,0,0
20200613,0.00778185023727557,0.0380289571075185,0.0000736937684892376,0.00296286742184474,0.00744196140505194,0.0087270689872066,0.00651185311019191,0.0216846405891266,0,0,0,0,0,0
20200614,0.00741198329298071,0.0361058850795371,0.00549746323646303,0.00289804986656143,0.00817341152689247,0.0121977436964055,0.00698256184236541,0.0237439751847749,0,0,0,0,0,0
20200615,0.0213234627583823,0.0127325244934269,0.000983009128584957,0.00681555486762581,0.00311583448036773,0.0140235555291397,0.00164727166143771,0.0299358810117946,0,0,0,0,0,0
20200616,0.00908959742983181,0.0155948706745458,0.00339438833481799,0.00608046443229088,0.00334238921610383,0.0196105532519234,0.0106406050444646,0.0319930568660799,0,0,0,0,0,0
20200617,0.0097214836355076,0.0188986189850234,0.00273553660347825,0.00622076992931996,0.00315329772236339,0.0087101924903339,0.00962661178034734,0.0015459922203553,0,0,0,0,0,0
20200618,0.0120818489936687,0.0164953660263021,0.00747920599680971,0.00642214046595631,0.00416101281096063,0.00886699969129084,0.00137668371626361,0.00516052901430713,0,0,0,0,0,0
20200619,0.00980453722360096,0.0158251383840507,0.00361984367990558,0.00606241444124797,0.00461874714716718,0.0092120712641311,0.00118967055624834,0.00542731666298574,0,0,0,0,0,0
20200620,0.0123764347275111,0.0124006918039645,0.00405090361233245,0.012014390191077,0.00369565103470716,0.0132022376014361,0.00787292939969964,0.00553608174849626,0,0,0,0,0,0
20200621,0.0109734024229695,0.0119948280009395,0.00281214808884565,0.00862409264203997,0.0050216374368004,0.00983480815613127,0.00824140518383229,0.00253810755548207,0,0,0,0,0,0
20200622,0.00775943428237395,0.0186401709698612,0.003027562773889,0.0064598430550445,0.00298731401423211,0.0100937815711739,0.00826429176384213,0.0119519978636015,0,0,0,0,0,0
20200623,0.0137550246061342,0.018223629480996,0.00730313950936191,0.00227217270302891,0.0034263043593446,0.00582282211019202,0.00809617209717678,0.00639910730008541,0,0,0,0,0,0
20200624,0.00654278608417141,0.00860868300225313,0.0025417399185058,0.00605846737987818,0.00410500532015065,0.00637163592581699,0.00812634704520602,0.0197312870297794,0,0,0,0,0,0
20200625,0.00722969944750517,0.0126209225758603,0.00229711655106941,0.00522554746902267,0.00649217980123853,0.00895962590498483,0.00883953207582018,0.0168352872867481,0,0,0,0,0,0
20200626,0.0109963880987934,0.0151925072931031,0.00315334239817917,0.00528208858483043,0.00602538249325337,0.00644264393700261,0.00453564869505614,0.0295518844340325,0,0,0,0,0,0
20200627,0.00712588825334194,0.0185837203772544,0.00400308710319829,0.0087948465987644,0.00290468400586582,0.0136829721342699,0.00857452209091117,0.0120572384103959,0,0,0,0,0,0
20200628,0.00750221803536305,0.0181118388153653,0.00211282251420858,0.00949079948972128,0.00252991006649131,0.013022576472627,0.00862691460254155,0.039365362272123,0,0,0,0,0,0
20200629,0.00439437897537932,0.021191698562627,0.00594386192026747,0.0013473380694651,0.00900097079707083,0.00798132853066013,0,0.0251957864595574,0,0,0,0.00413812307998035,0,0
20200630,0.0130425103476163,0.0115288033868372,0.00512497715732577,0.0018738470355577,0.00907273194363328,0.00994496924610591,0,0.00242154087099211,0,0,0,0.00669111438055398,0,0
20200701,0.00665969524119969,0.0410577532488946,0.000192837082256986,0.0237741887451378,0.00194498741296048,0.0141425420899918,0,0.00877034272900305,0,0,0,0,0.012158216175585,0
20200702,0.00931094703140307,0.0320627586565354,0.0238427253123958,0.010669571776261,0.00312246244785255,0.0147370761951646,0,0.00243161604675037,0,0,0,0,0.00638322318722167,0
20200703,0.00910577104751516,0.0337418239930868,0.0217263733041702,0.011440198413262,0.00337613886572411,0.0156535719854738,0,0.0465964157774016,0,0,0,0,0.00615005557045714,0
20200704,0.00725439352867672,0.0361874411042237,0.00955698465551193,0.010497708982903,0.00222033987367838,0.0107949372335901,0,0.0480472057882453,0,0,0,0,0.0126078561406213,0
20200705,0.00751816739392662,0.0358099055317682,0.00673654035529367,0.0167051904421403,0.00202975666038222,0.00907249901672329,0,0.0485846193851735,0,0,0,0,0.0127013955843513,0
20200706,0.00697283315048438,0.0478816610643473,0.0222384325559877,0.0357717709134333,0.000939357026976718,0.00709736994549145,0,0.00837626464163338,0,0,0,0,0.00521467646049397,0
20200707,0.0208617138453067,0.0161566115720474,0.00333382806849746,0.0336591711826887,0.00039099789432189,0.00696230437284964,0,0.0455877397561685,0,0,0,0,0.00489840091327534,0
20200708,0.0129222760145171,0.0183882297109694,0.00267446838543523,0.0285809088344379,0.0013334640278203,0.0115696175186231,0,0.0596197062893978,0,0,0,0,0.00511612827467683,0
20200709,0.0125494275164992,0.025215706080983,0.00371527177685221,0.0257738753387784,0.00170766175298283,0.016766813509391,0,0.0113199671212458,0,0,0,0,0.00427080018947536,0
