date,BTC,INNBCL,ETH,XRP,BCH,BSV,LTC,EOS,BNB,XTZ,TAGZ5,XLM,LINK,ADA,XMR,LEO,TRX,HT,CRO,STO,DASH,ETC,MIN,HEDG,NEO,ATOM,MIOTA,HEX,ZEC,XEM,MKR,INO,ONT,OKB,DOGE,FTT,BAT,PAX,VET,ELAMA,PLF,DGB,BTG,MWC,CCXX,ZRX,HYN,INB,DCR,TNC,THETA,OMG,DNA,ICX,DOT,WBTC,DAI,YFI,LEND,CEL,SNX,AAVE,UNI,CETH,FIL,CDAI,CUSDC,SOL,ZIL,COMP,HBTC,KSM,WAVES,EGLD,AVAX,SUSHI,UMA,RENBTC,STX,LRC,NEAR,LUNA,NANO,ALINK,RSR,TUSD,GRT,ALGO,ESD,REN,BCHA,NEXO,QTUM,HUSD,RUNE,HBAR,NXM,CHSB,ZEN,AMPL,BTT,AETH,EWT,KNC,XVG,UST,QNT,SC,SNT,LSK,BAND,IOST,BAL,AMP,VGX,CAKE,CRV,RVN,MATIC,ENJ,X1INCH,FTM,FLOW,XSUSHI,MDX,ZKS,BNT,HOT,NPXS,XVS,BTMX,ICP,SHIB,KLAY,SAFEMOON,TEL,TFUEL,CHZ,HNT,STETH,MANA,ONE,FEI,AXS,XDC,KCS,TITAN,LUSD,OMI,CUSDT
2020-07-26,9691.825139,NA,305.038139,0.214262,249.714254,188.361839,48.993481,2.725209,19.807529,3.060512,NA,0.100333,7.669293,0.143368,73.551718,1.216554,0.018712,4.289856,0.150563,NA,74.571457,6.685869,NA,NA,11.582639,3.907997,0.2756,NA,65.574843,0.050788,525.677569,NA,0.711242,5.515069,0.003261,3.038165,0.26299,0.998379,0.018191,NA,NA,0.025343,9.447048,NA,NA,0.392588,NA,NA,15.500631,NA,0.259451,1.644966,NA,0.398437,NA,9760.440526,1.005231,3401.35798,NA,0.412889,3.617529,NA,NA,6.105083,NA,0.020607,0.021061,1.250866,0.018557,155.539199,NA,12.407005,1.528813,NA,NA,NA,4.112455,9835.972127,0.177779,0.115747,NA,0.383736,0.987724,NA,NA,NA,NA,0.319617,NA,0.157821,NA,0.226231,2.400156,0.999429,0.541453,0.042867,NA,0.113539,9.091505,NA,0.000389,NA,NA,NA,NA,NA,NA,0.003195,NA,NA,NA,0.006084,NA,NA,0.150913,NA,NA,0.020326,0.020888,0.187285,NA,0.013997,NA,NA,NA,NA,1.391132,0.000777,0.000194,NA,0.04712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-27,9925.751397,NA,310.517991,0.215283,247.194985,190.736332,48.135851,2.710691,19.520963,2.983107,NA,0.098965,7.508402,0.148356,78.052719,1.216824,0.018535,4.289752,0.154166,NA,75.244701,6.628262,NA,NA,11.6012,3.801977,0.2688,NA,65.979908,0.049548,520.442609,NA,0.708965,5.706309,0.003234,3.112857,0.25421,0.997027,0.017543,NA,NA,0.024243,9.653117,NA,NA,0.385353,NA,NA,14.932997,NA,0.250507,1.625037,NA,0.386004,NA,9951.605437,1.007635,3149.960489,NA,0.409532,3.134452,NA,NA,6.209742,NA,0.020714,0.021061,1.597026,0.017941,157.626211,NA,11.827483,1.524785,NA,NA,NA,4.14936,9961.273964,0.172403,0.10896,NA,0.417767,0.956737,NA,NA,NA,NA,0.321389,NA,0.153789,NA,0.226018,2.356316,0.998592,0.498929,0.041057,NA,0.109427,9.30308,NA,0.000389,NA,NA,NA,NA,NA,NA,0.003104,NA,NA,NA,0.005978,NA,NA,0.146746,NA,NA,0.020535,0.020754,0.178659,NA,0.014607,NA,NA,NA,NA,1.428481,0.000755,0.000216,NA,0.047292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-28,10962.258481,NA,320.476191,0.223876,268.488121,206.270404,52.935773,2.842906,19.682139,2.81631,NA,0.094337,7.067344,0.137934,78.160869,1.251962,0.018679,4.439081,0.165003,NA,77.515386,7.108183,NA,NA,11.551289,3.596667,0.271009,NA,70.828861,0.049183,509.832748,NA,0.68264,5.820376,0.003124,3.402378,0.246792,0.997628,0.015572,NA,NA,0.023031,10.155414,NA,NA,0.365875,NA,NA,14.959157,NA,0.240953,1.573265,NA,0.367389,NA,10988.796075,1.009247,2925.340926,NA,0.406607,2.870372,NA,NA,6.42875,NA,0.020648,0.021016,1.776956,0.016876,136.155901,NA,10.14145,1.473408,NA,NA,NA,4.104825,11010.848575,0.145119,0.102049,NA,0.400823,0.924585,NA,NA,NA,NA,0.287954,NA,0.153813,NA,0.226532,2.319097,0.995217,0.42053,0.04002,NA,0.103019,8.679198,NA,0.000373,NA,NA,NA,NA,NA,NA,0.002989,NA,NA,NA,0.005483,NA,NA,0.183324,NA,NA,0.019458,0.019861,0.168763,NA,0.01229,NA,NA,NA,NA,1.344318,0.000739,0.000193,NA,0.04901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-29,10904.916527,NA,316.406766,0.229956,288.766152,216.314765,55.766754,2.997945,20.159614,2.834741,NA,0.097069,7.204811,0.148255,81.230595,1.254675,0.019115,4.448573,0.159348,NA,79.777145,7.216528,NA,NA,11.727335,3.746773,0.271261,NA,70.713329,0.050481,514.949032,NA,0.699544,5.876504,0.00319,3.321154,0.251323,0.996891,0.015904,NA,NA,0.023745,10.45343,NA,NA,0.382548,NA,NA,15.232318,NA,0.250523,1.579586,NA,0.379643,NA,10897.056,1.018258,3530.356665,NA,0.394401,3.359225,NA,NA,6.338171,NA,0.020939,0.021029,1.783963,0.01788,136.048922,NA,10.767425,1.495948,NA,NA,NA,3.971616,10889.477084,0.156668,0.114481,NA,0.372257,0.952851,NA,NA,NA,NA,0.312164,NA,0.171548,NA,0.235412,2.372377,0.99835,0.493877,0.042347,NA,0.111369,8.378729,NA,0.000384,NA,NA,NA,NA,NA,NA,0.003108,NA,NA,NA,0.005814,NA,NA,0.193675,NA,NA,0.020175,0.020488,0.173983,NA,0.012898,NA,NA,NA,NA,1.480707,0.000785,0.000196,NA,0.047767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-30,11093.61224,NA,317.539073,0.242697,287.533164,212.466583,55.218303,3.021571,19.872261,2.776402,NA,0.095203,7.099912,0.139649,79.107594,1.249963,0.019275,4.457913,0.163186,NA,81.396882,7.268567,NA,NA,11.678368,3.631256,0.286071,NA,72.188501,0.051119,546.046098,NA,0.68811,5.79138,0.003165,3.32746,0.246866,0.998627,0.015595,NA,NA,0.023376,10.285868,NA,NA,0.385554,NA,NA,15.225838,NA,0.248669,1.582627,NA,0.376517,NA,11100.710791,1.027155,4483.940956,NA,0.401126,3.275301,NA,NA,6.360401,NA,0.021215,0.021079,1.657192,0.017685,133.118613,NA,10.565878,1.498636,NA,NA,NA,3.93492,11059.611581,0.156457,0.106838,NA,0.347166,0.939034,NA,NA,NA,NA,0.307454,NA,0.162771,NA,0.231894,2.352464,0.998438,0.505128,0.043667,NA,0.110395,8.111238,NA,0.000384,NA,NA,NA,NA,NA,NA,0.00316,NA,NA,NA,0.00572,NA,NA,0.167928,NA,NA,0.019915,0.020282,0.176415,NA,0.012657,NA,NA,NA,NA,1.468404,0.000766,0.000201,NA,0.048677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-31,11116.307164,NA,334.741922,0.244359,292.481296,214.932145,57.082119,3.048533,20.031461,2.807975,NA,0.096654,7.436669,0.1409,81.225312,1.25153,0.019244,4.434831,0.162105,NA,81.443562,7.344787,NA,NA,11.770882,3.727168,0.300088,NA,70.755473,0.051185,568.123847,NA,0.705392,5.826249,0.003237,3.324134,0.247181,0.997281,0.017324,NA,NA,0.02528,10.147326,NA,NA,0.388503,NA,NA,15.49457,NA,0.257133,1.586846,NA,0.372169,NA,11096.954212,1.031469,4367.882143,NA,0.401559,3.586931,NA,NA,6.702943,NA,0.02117,0.021071,1.688419,0.0183,132.9472,NA,10.366883,1.535627,NA,NA,NA,4.106078,11069.250784,0.159406,0.10787,NA,0.337442,0.934828,NA,NA,NA,NA,0.333662,NA,0.162154,NA,0.230417,2.375533,0.996328,0.490201,0.042618,NA,0.108691,8.190164,NA,0.000383,NA,NA,NA,NA,NA,NA,0.003157,NA,NA,NA,0.005745,NA,NA,0.178899,NA,NA,0.020408,0.020434,0.177963,NA,0.013853,NA,NA,NA,NA,1.693008,0.00077,0.000207,NA,0.048919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-01,11325.551527,NA,346.003506,0.259233,300.809071,230.975327,58.154753,3.090463,20.693956,2.83577,NA,0.096747,7.770381,0.139145,84.580135,1.260172,0.019686,4.412219,0.164771,NA,82.425938,7.382323,NA,NA,12.100163,3.795515,0.298894,NA,74.783297,0.051692,557.264632,NA,0.710449,5.859442,0.003204,3.41597,0.252636,0.998629,0.01726,NA,NA,0.024363,10.476823,NA,NA,0.381573,NA,NA,15.280106,NA,0.268825,1.581149,NA,0.373965,NA,11344.946868,1.019784,4128.207821,NA,0.410496,3.900548,NA,NA,6.923566,NA,0.020968,0.021067,1.538097,0.018058,134.552657,NA,10.127501,1.51975,NA,NA,NA,4.21528,11283.802644,0.172934,0.102192,NA,0.305322,0.929651,NA,NA,NA,NA,0.325829,NA,0.158608,NA,0.232205,2.410408,0.998974,0.461672,0.044297,NA,0.110154,8.055308,NA,0.000385,NA,NA,NA,NA,NA,NA,0.003051,NA,NA,NA,0.005857,NA,NA,0.166712,NA,NA,0.020566,0.020333,0.17445,NA,0.013258,NA,NA,NA,NA,1.671006,0.000774,0.000204,NA,0.049633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-02,11812.094307,NA,387.942421,0.291302,319.587085,247.558168,61.692187,3.305854,21.602046,3.044397,NA,0.107628,8.370248,0.14481,89.699345,1.267967,0.020487,4.761903,0.174198,NA,93.070792,7.835672,NA,NA,13.404736,4.084185,0.314389,NA,90.345348,0.055453,594.044973,NA,0.750573,6.237909,0.003707,3.49715,0.259182,0.999563,0.017321,NA,NA,0.027065,10.929956,NA,NA,0.400489,NA,NA,17.092509,NA,0.313219,1.654454,NA,0.380938,NA,11822.457444,1.016138,3863.416015,NA,0.459741,3.785343,NA,NA,7.772039,NA,0.020988,0.021139,1.533137,0.018662,138.052249,NA,10.50675,1.570625,NA,NA,NA,4.317454,11790.085951,0.170214,0.106415,NA,0.281924,0.993486,NA,NA,NA,NA,0.327537,NA,0.163798,NA,0.227202,2.654114,0.997435,0.445326,0.045719,NA,0.109109,8.854359,NA,0.000397,NA,NA,NA,NA,NA,NA,0.003323,NA,NA,NA,0.006013,NA,NA,0.150091,NA,NA,0.022213,0.021002,0.177087,NA,0.012896,NA,NA,NA,NA,1.7613,0.000817,0.000205,NA,0.05613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-03,11066.306241,NA,370.732302,0.28631,284.10528,217.254279,56.688032,2.937372,20.907935,2.877216,NA,0.102695,8.28558,0.133732,85.042601,1.269661,0.019001,4.483655,0.163628,NA,84.852032,7.18271,NA,NA,12.177672,3.88193,0.287543,NA,84.195116,0.053863,567.658972,NA,0.687772,5.69798,0.003339,3.341693,0.242969,1.001064,0.016168,NA,NA,0.025147,10.091177,NA,NA,0.379142,NA,NA,15.601125,NA,0.280157,1.582152,NA,0.374307,NA,11034.18788,1.018444,4063.531281,NA,0.441581,4.254419,NA,NA,7.435463,NA,0.020949,0.021036,1.746016,0.017776,127.676761,NA,10.189749,1.59775,NA,NA,NA,4.371492,11012.402756,0.172732,0.124386,NA,0.324186,0.979715,NA,NA,NA,NA,0.301453,NA,0.185886,NA,0.224452,2.403102,0.999593,0.478094,0.043865,NA,0.101956,8.445236,NA,0.000383,NA,NA,NA,NA,NA,NA,0.003133,NA,NA,NA,0.005403,NA,NA,0.169327,NA,NA,0.020589,0.020038,0.174787,NA,0.012949,NA,NA,NA,NA,1.849997,0.000772,0.000199,NA,0.057159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-04,11230.907763,NA,386.247448,0.310093,296.892029,229.285351,58.507253,3.046511,21.95592,3.065315,NA,0.105067,9.206808,0.137015,89.156022,1.275775,0.019864,4.765547,0.163046,NA,87.820541,7.150729,NA,NA,12.396095,3.846958,0.300425,NA,82.676826,0.055924,593.052054,NA,0.698255,5.945684,0.003383,3.538531,0.250654,1.001569,0.016682,NA,NA,0.026333,10.472101,NA,NA,0.382034,NA,NA,16.669241,NA,0.287672,1.571111,NA,0.373829,NA,11255.57366,1.011474,3793.033675,NA,0.427575,4.152349,NA,NA,7.704185,NA,0.020841,0.021082,1.800364,0.017547,127.00828,NA,10.806574,1.686107,NA,NA,NA,4.355731,11192.131732,0.177782,0.124347,NA,0.326564,1.014225,NA,NA,NA,NA,0.308865,NA,0.215115,NA,0.223871,2.618151,0.999903,0.45753,0.044929,NA,0.108352,8.861987,NA,0.00039,NA,NA,NA,NA,NA,NA,0.003109,NA,NA,NA,0.0055,NA,NA,0.166316,NA,NA,0.020828,0.020442,0.178321,NA,0.013308,NA,NA,NA,NA,1.950463,0.000781,0.000205,NA,0.065194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-05,11181.917508,NA,389.383008,0.300684,288.222827,225.361107,57.532998,3.034902,22.262852,3.242634,NA,0.10997,9.820136,0.142764,87.250851,1.272626,0.020334,4.86144,0.156549,NA,86.756818,7.124332,NA,NA,12.563,4.000008,0.306398,NA,84.529609,0.054984,584.41367,NA,0.703607,5.976327,0.00354,3.471373,0.261017,0.998925,0.018671,NA,NA,0.026104,10.262763,NA,NA,0.396709,NA,NA,16.278442,NA,0.33055,1.584785,NA,0.394632,NA,11180.764122,1.014271,3697.188674,NA,0.4235,4.488576,NA,NA,7.784675,NA,0.020847,0.02107,1.897307,0.018402,131.899519,NA,10.003182,1.643521,NA,NA,NA,4.319757,11139.961201,0.189616,0.133811,NA,0.325689,0.997261,NA,NA,NA,NA,0.325981,NA,0.206242,NA,0.23633,2.837674,0.994918,0.506787,0.043096,NA,0.108041,8.990435,NA,0.000386,NA,NA,NA,NA,NA,NA,0.003178,NA,NA,NA,0.005559,NA,NA,0.197125,NA,NA,0.021032,0.020649,0.187668,NA,0.013794,NA,NA,NA,NA,1.975327,0.000783,2e-04,NA,0.069659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-06,11719.263524,NA,400.184363,0.302382,293.589501,232.263454,58.846763,3.049417,23.258103,3.110729,NA,0.107832,9.549343,0.142549,90.185428,1.274253,0.020367,4.909183,0.163178,NA,92.288222,7.219263,NA,NA,12.884344,4.162219,0.305147,NA,97.297142,0.056001,593.639247,NA,0.71161,6.104879,0.003507,3.602698,0.257243,0.998211,0.018806,NA,NA,0.026219,10.472734,NA,NA,0.397894,NA,NA,16.541642,NA,0.313679,1.593046,NA,0.390742,NA,11699.314223,1.015137,4139.789641,NA,0.401494,4.328011,NA,NA,8.013166,NA,0.019736,0.021117,1.761183,0.019662,136.032512,NA,10.535036,1.638471,NA,NA,NA,4.351992,11639.215212,0.184741,0.131134,NA,0.339696,1.016037,NA,NA,NA,NA,0.3338,NA,0.224075,NA,0.182515,2.771593,0.997656,0.562182,0.043395,NA,0.109321,9.247246,NA,0.000389,NA,NA,NA,NA,NA,NA,0.003206,NA,NA,NA,0.005574,NA,NA,0.194265,NA,NA,0.022781,0.02151,0.189649,NA,0.015859,NA,NA,NA,NA,2.443704,0.000782,2e-04,NA,0.075478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-07,11768.127742,NA,394.541745,0.303367,308.758976,237.02721,59.174402,3.091314,22.727116,3.244963,NA,0.106347,10.162394,0.14383,96.061936,1.283086,0.020239,4.855164,0.162343,NA,100.54973,7.114941,NA,NA,12.965477,4.187906,0.315393,NA,96.579736,0.06187,586.142414,NA,0.71152,6.081733,0.003558,3.531614,0.258906,1.000485,0.019734,NA,NA,0.027595,10.51424,NA,NA,0.413264,NA,NA,16.464234,NA,0.317696,1.607746,NA,0.390619,NA,11789.47404,1.014588,4867.841973,NA,0.39514,4.465219,NA,NA,7.883447,NA,0.020903,0.021104,2.201922,0.020088,136.720637,NA,12.266808,1.709798,NA,NA,NA,4.344621,11769.598132,0.204438,0.131146,NA,0.346974,1.035162,NA,NA,NA,NA,0.36406,NA,0.231852,NA,0.182923,2.760962,0.998974,0.585508,0.044238,NA,0.109312,9.530823,NA,0.000422,NA,NA,NA,NA,NA,NA,0.003203,NA,NA,NA,0.005615,NA,NA,0.206713,NA,NA,0.022786,0.021704,0.19296,NA,0.016071,NA,NA,NA,NA,2.550925,0.000795,0.000206,NA,0.073055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-08,11571.487981,NA,379.135156,0.293898,301.505825,225.640836,57.063465,3.012219,22.199269,3.081214,NA,0.10313,9.976755,0.138645,93.635335,1.280775,0.019834,4.695529,0.161379,NA,96.077549,6.873596,NA,NA,12.855874,4.010043,0.318096,NA,94.174988,0.062662,581.307326,NA,0.700176,5.868576,0.00348,3.419403,0.251893,0.998947,0.018683,NA,NA,0.027328,10.256093,NA,NA,0.39353,NA,NA,16.020136,NA,0.307459,1.565409,NA,0.378955,NA,11592.087582,1.017272,4252.723419,NA,0.386445,4.296876,NA,NA,7.594891,NA,0.020941,0.021102,2.07312,0.021845,154.316601,NA,11.68918,1.781964,NA,NA,NA,4.328356,11513.823934,0.210449,0.125603,NA,0.335285,1.018541,NA,NA,NA,NA,0.365265,NA,0.227809,NA,0.167168,2.642999,0.998155,0.584232,0.043599,NA,0.111802,9.823004,NA,0.000402,NA,NA,NA,NA,NA,NA,0.003189,NA,NA,NA,0.005862,NA,NA,0.23263,NA,NA,0.021816,0.021335,0.208713,NA,0.016551,NA,NA,NA,NA,2.391996,0.000846,0.000204,NA,0.06858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-09,11739.131006,NA,391.478439,0.293886,303.810539,227.795193,57.924641,3.041593,22.868892,3.388897,NA,0.102864,12.720729,0.145721,94.761847,1.28622,0.020356,4.730739,0.16668,NA,97.995463,6.878024,NA,NA,13.044418,4.414955,0.328543,NA,96.079398,0.062455,581.583561,NA,0.722598,5.920595,0.003501,3.480511,0.260716,0.999924,0.020669,NA,NA,0.028905,10.283319,NA,NA,0.419076,NA,NA,16.32005,NA,0.327653,1.594222,NA,0.394875,NA,11752.833578,1.019463,4447.390659,NA,0.390882,4.343495,NA,NA,7.849158,NA,0.020961,0.021127,2.473402,0.026139,151.150244,NA,12.314201,1.821694,NA,NA,NA,4.371405,11685.106297,0.235274,0.135011,NA,0.365207,1.04024,NA,NA,NA,NA,0.452469,NA,0.217716,NA,0.170696,2.741007,0.999966,0.661527,0.044919,NA,0.110362,10.843081,NA,0.000437,NA,NA,NA,NA,NA,NA,0.003214,NA,NA,NA,0.006108,NA,NA,0.237955,NA,NA,0.022327,0.022845,0.211293,NA,0.017449,NA,NA,NA,NA,2.615435,0.000856,0.00022,NA,0.072458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-10,11682.851469,NA,389.622931,0.287761,299.226796,223.970514,56.946026,3.018613,22.420388,3.685633,NA,0.105037,13.818243,0.144902,92.87671,1.275626,0.020429,4.710008,0.167029,NA,97.343445,6.860532,NA,NA,12.984963,5.259325,0.347254,NA,91.889999,0.062863,594.235085,NA,0.797385,5.81734,0.003459,3.447111,0.267149,1.00004,0.021836,NA,NA,0.029222,10.188115,NA,NA,0.437405,NA,NA,16.420133,NA,0.321025,1.70631,NA,0.425412,NA,11653.028812,1.016552,4106.861477,NA,0.373629,4.256789,NA,NA,7.790203,NA,0.020934,0.021093,2.659003,0.025054,170.420535,NA,13.784715,1.950051,NA,NA,NA,4.370578,11566.695328,0.234791,0.145916,NA,0.43467,1.0542,NA,NA,NA,NA,0.424668,NA,0.223469,NA,0.169584,2.712523,1.00017,0.769806,0.044922,NA,0.1134,10.470652,NA,0.000422,NA,NA,NA,NA,NA,NA,0.00324,NA,NA,NA,0.006126,NA,NA,0.219802,NA,NA,0.022744,0.022714,0.221736,NA,0.01808,NA,NA,NA,NA,2.469643,0.000833,0.00021,NA,0.070974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-11,11862.938013,NA,395.209914,0.294189,302.132813,224.187349,58.213972,3.233799,22.574289,4.219649,NA,0.105682,13.379675,0.143306,93.609844,1.263341,0.021488,4.698831,0.169115,NA,95.380924,7.057805,NA,NA,14.491743,5.422001,0.381859,NA,88.400981,0.062394,624.654209,NA,0.853244,5.842859,0.003491,3.505556,0.286636,1.000103,0.021424,NA,NA,0.031995,10.43693,NA,NA,0.479123,NA,NA,16.653409,NA,0.370725,1.795798,NA,0.453988,NA,11865.846868,1.016086,6330.479667,NA,0.379783,4.83232,NA,NA,7.911532,NA,0.020907,0.021085,3.135884,0.02498,176.406502,NA,14.63497,1.967564,NA,NA,NA,5.248992,11779.26964,0.262065,0.146316,NA,0.571398,1.185144,NA,NA,NA,NA,0.468501,NA,0.274455,NA,0.168344,2.921142,0.999197,0.808372,0.052544,NA,0.136446,10.32911,NA,0.000475,NA,NA,NA,NA,NA,NA,0.003519,NA,NA,NA,0.006535,NA,NA,0.206429,NA,NA,0.023239,0.024279,0.22489,NA,0.018342,NA,NA,NA,NA,2.403482,0.000856,0.000223,NA,0.067772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-12,11398.671061,NA,379.174764,0.283983,282.464945,211.17182,54.274106,3.016934,21.133878,4.010529,NA,0.100645,13.080657,0.137092,87.463714,1.269397,0.020119,4.566114,0.161144,NA,88.468427,6.757549,NA,NA,13.702173,4.916134,0.368006,NA,81.190047,0.060944,591.980525,NA,0.761162,5.560395,0.003393,3.311452,0.262233,1.000249,0.019999,NA,NA,0.030263,10.373623,NA,NA,0.441647,NA,NA,15.892758,NA,0.351835,1.653493,NA,0.422589,NA,11434.677676,1.022156,5995.486917,NA,0.372427,4.843582,NA,NA,7.594454,NA,0.020961,0.021133,3.264869,0.025937,193.59647,NA,14.079271,1.867698,NA,NA,NA,5.234185,11425.024343,0.24582,0.134862,NA,0.524797,1.092013,NA,NA,NA,NA,0.438575,NA,0.252146,NA,0.164468,2.715906,1.001585,0.762459,0.051567,NA,0.123441,10.58994,NA,0.000437,NA,NA,NA,NA,NA,NA,0.003269,NA,NA,NA,0.006176,NA,NA,0.193293,NA,NA,0.022008,0.023068,0.203278,NA,0.016105,NA,NA,NA,NA,2.15887,0.000817,0.000213,NA,0.070079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-13,11579.867952,NA,387.500531,0.28239,285.38223,207.687859,54.544703,3.031442,21.60059,4.392702,NA,0.101545,16.576557,0.136541,89.757456,1.262883,0.020227,4.476642,0.16231,NA,91.807737,6.760179,NA,NA,14.391686,5.966474,0.385737,NA,83.644979,0.060459,721.126165,NA,0.825116,5.516555,0.003468,3.362456,0.271216,1.00042,0.020465,NA,NA,0.031973,10.653755,NA,NA,0.462678,NA,NA,15.838716,NA,0.403005,1.695678,NA,0.452156,NA,11564.793212,1.014803,5810.733498,NA,0.410687,5.633779,NA,NA,7.765471,NA,0.020921,0.021101,3.741388,0.025609,217.079308,NA,14.245258,2.177705,NA,NA,NA,5.542582,11599.54578,0.269817,0.145452,NA,0.553972,1.125625,NA,NA,NA,NA,0.540246,NA,0.31204,NA,0.175008,2.805276,1.001582,0.90148,0.052172,NA,0.121526,10.490635,NA,0.000453,NA,NA,NA,NA,NA,NA,0.003335,NA,NA,NA,0.006407,NA,NA,0.22248,NA,NA,0.022734,0.025607,0.208266,NA,0.018684,NA,NA,NA,NA,2.307725,0.000858,0.000215,NA,0.080338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-14,11817.164039,NA,427.490265,0.294334,295.462702,214.763858,57.100322,3.138271,21.761141,4.084679,NA,0.101388,16.969378,0.139344,92.129786,1.268257,0.022394,4.607738,0.162816,NA,92.535476,6.950978,NA,NA,14.513141,6.024397,0.375219,NA,87.125979,0.061544,793.250248,NA,0.804854,5.668123,0.003476,3.458452,0.268941,0.998136,0.019589,NA,NA,0.031317,10.96887,NA,NA,0.449877,NA,NA,16.690403,NA,0.395741,1.834088,NA,0.486209,NA,11785.700653,1.016,5329.011233,NA,0.417014,5.083446,NA,NA,8.500915,NA,0.020902,0.021082,3.733675,0.025261,204.658949,NA,13.106431,3.328471,NA,NA,NA,6.334094,11834.573163,0.268788,0.158942,NA,0.519458,1.151022,NA,NA,NA,NA,0.654142,NA,0.273659,NA,0.159928,2.849679,0.998207,0.832572,0.050653,NA,0.11833,10.269266,NA,0.000458,NA,NA,NA,NA,NA,NA,0.003387,NA,NA,NA,0.006292,NA,NA,0.204473,NA,15.372108,0.025394,0.027163,0.21079,NA,0.019089,NA,NA,NA,NA,2.27021,0.000856,0.000213,NA,0.077674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-15,11777.391322,NA,438.762587,0.299547,292.940616,212.582043,56.857792,3.252822,23.024405,4.111423,NA,0.104859,16.973248,0.138259,91.542087,1.256426,0.024743,4.689404,0.164787,NA,91.918702,6.91012,NA,NA,14.84299,6.097506,0.407349,NA,85.024945,0.06221,727.689166,NA,0.828355,5.969413,0.003566,3.503542,0.2782,1.00076,0.020496,NA,NA,0.034435,10.88681,NA,NA,0.534959,NA,NA,17.055034,NA,0.402981,2.022548,NA,0.549539,NA,11783.095165,1.007655,5014.231291,NA,0.417537,6.157527,NA,NA,8.761974,NA,0.020726,0.021089,3.417497,0.025074,196.366124,NA,13.295038,3.498228,NA,NA,NA,6.892094,11831.173396,0.313866,0.189013,NA,0.519681,1.149412,NA,NA,NA,NA,0.638438,NA,0.299234,NA,0.159091,3.092592,0.998154,0.959117,0.053788,NA,0.117884,10.467221,NA,0.000472,NA,NA,NA,NA,NA,NA,0.003351,NA,NA,NA,0.006715,NA,NA,0.197155,NA,11.098252,0.024556,0.028215,0.208754,NA,0.019881,NA,NA,NA,NA,2.203118,0.000856,0.000212,NA,0.079275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
