Datetime,btc,eth,usdt,bnb,ada,xrp,usdc,doge,dot,busd,uni,bch,ltc,sol,link,wbtc,matic,etc,xlm,theta,dai,icp,vet,fil,trx,cusdc,eos,xmr,aave,shib,atom,cdai,luna,cro,cake,okb,leo,ceth,algo,ftt,bsv,cel,amp,xtz,neo,mkr,klay,comp,miota,AVAX,snx,grt,ust,ksm,tfuel,egld,safemoon,rune,dcr,btt,hbar,ht,tusd,sushi,waves,chz,hbtc,dash,steth,stx,enj,zec,yfi,axs,hnt,xdc,xem,hot,kcs,qnt,tel,pax,flow,mana,zil,nexo,near,one,bat,titan,mdx,lusd,btg,bnt,qtum,zen,omi,cusdt,zrx,sc
2021-06-20,35552.767461,2176.821527,1.001908,334.079223,1.391134,0.747605,1.002006,0.282444,20.265702,1.002794,19.870944,552.007526,152.126137,34.914374,20.469422,35488.732886,1.364002,50.722497,0.290615,8.729936,1.002972,48.573142,0.096933,63.398377,0.067718,0.022103,4.426588,265.814816,258.412848,0.000008,11.913022,0.021549,5.742686,0.107494,15.477172,12.563100,2.591096,43.688944,0.929015,29.514299,153.573970,6.165848,0.089084,3.044816,44.037941,2600.184212,0.993598,275.783780,0.953348,13.475977,8.174743,0.603467,1.002591,295.693402,0.571712,79.847791,0.000004,7.513940,122.420366,0.002939,0.192933,12.036031,1.002236,8.113174,17.005709,0.288347,35339.675427,152.278922,2178.254176,0.810859,1.234651,128.027715,34711.357789,4.171924,12.698165,0.070885,0.143804,0.007024,7.942308,71.010775,0.028884,1.002110,9.967284,0.626504,0.094150,1.678781,2.858083,0.071892,0.593725,3.864346,2.058844,1.011504,51.966209,3.459068,7.545547,79.159477,0.001810,0.021260,0.778160,0.013342
2021-06-21,33031.041734,2015.314333,1.001220,316.889601,1.325741,0.694717,1.000801,0.255966,18.071953,1.001398,18.188063,503.759486,138.942960,31.010406,19.196914,32986.228306,1.299319,45.635104,0.270119,7.770060,1.003623,42.528830,0.089046,57.122624,0.062016,0.022112,4.031885,244.057251,237.049560,0.000007,10.736636,0.021550,5.411391,0.097201,14.601815,11.356061,2.530614,40.297712,0.861230,26.902314,140.879954,5.849317,0.080746,2.806061,39.841952,2375.875400,0.901686,255.994919,0.847253,12.642677,7.481181,0.573644,1.001138,261.930110,0.556507,75.309532,0.000004,7.049171,114.241014,0.002597,0.179542,10.842852,1.001290,7.244950,16.359397,0.259779,32867.696016,138.821717,2012.535003,0.688439,1.129996,114.980389,32390.653513,3.711335,12.338729,0.064587,0.126095,0.006857,6.973883,66.898970,0.026937,1.001966,8.240296,0.555343,0.086890,1.449962,2.592670,0.065877,0.545849,3.799008,1.953485,1.008733,46.508825,3.204801,6.580534,69.032919,0.001714,0.021237,0.702805,0.011825
2021-06-22,32177.686044,1912.817898,1.002748,273.038072,1.196459,0.593328,1.003239,0.193701,15.547888,1.004266,16.479876,449.827867,122.348144,26.570770,17.496434,32154.089496,1.132935,38.486418,0.240047,6.481012,1.003658,36.713391,0.075902,48.527696,0.052349,0.022157,3.504090,207.551606,209.660799,0.000006,9.393533,0.021593,5.023884,0.091219,12.303284,9.593698,2.430931,38.168250,0.780741,25.136081,120.550374,5.425560,0.064466,2.475033,32.014103,2206.766827,0.813509,230.343806,0.726765,11.049660,6.561653,0.518706,1.003575,206.005951,0.447510,65.050446,0.000003,5.694407,104.410301,0.002167,0.170980,9.590589,1.003005,7.073722,13.653239,0.226284,32012.532851,122.368728,1905.078196,0.598185,0.949493,102.650020,29483.257819,3.381707,10.530733,0.056428,0.102911,0.005908,6.393982,58.077913,0.023248,1.003306,7.146395,0.461601,0.071827,1.336169,2.231892,0.056467,0.499613,3.337884,1.654554,1.017711,35.871310,2.991407,5.330016,58.012746,0.001545,0.021292,0.601071,0.009545
2021-06-23,33915.210669,1993.990229,1.001929,289.778099,1.247810,0.625378,1.001607,0.218341,16.066737,1.001306,17.812882,471.136397,128.643716,30.173667,18.456660,33846.456508,1.176075,39.502806,0.257505,6.950388,1.002237,37.549832,0.078164,54.409615,0.055333,0.022116,3.666767,214.870070,219.830040,0.000007,9.995588,0.021553,5.290892,0.093082,13.301712,9.822321,2.500544,40.028841,0.816879,26.456099,125.463183,5.701602,0.062579,2.629560,33.334527,2404.383243,0.858028,257.843351,0.782302,11.362162,6.828979,0.557098,1.001531,208.040203,0.469390,65.554409,0.000003,6.135412,108.072741,0.002312,0.180317,10.047521,1.001222,7.223140,13.096894,0.243526,33602.624258,126.674697,1991.955785,0.635822,1.011551,112.868130,31230.909052,3.474561,11.639269,0.056778,0.108074,0.005896,6.793817,62.381305,0.024057,1.001417,7.814477,0.484295,0.074913,1.478496,2.292067,0.059170,0.540207,3.370059,1.691358,1.022208,36.518712,3.119826,5.616632,61.518097,0.001514,0.021275,0.637196,0.010304
2021-06-24,33494.154998,1952.627808,1.002742,302.111313,1.344162,0.647804,1.002216,0.235750,15.790786,1.002998,17.510389,486.811263,131.970518,30.253466,18.423271,33457.409889,1.184558,41.392001,0.261452,6.945692,1.003048,36.166197,0.077330,56.989419,0.064861,0.022119,3.807028,217.068451,204.523457,0.000007,9.821770,0.021557,5.296860,0.096322,13.575039,10.256139,2.426076,39.100077,0.836302,26.059287,130.486009,5.691200,0.061984,2.743428,33.873481,2222.456460,1.106402,238.944621,0.800976,11.356396,6.637691,0.604016,1.002379,200.005948,0.466406,65.097779,0.000003,5.773631,108.636448,0.002495,0.184040,10.723222,1.002337,6.957245,13.099713,0.239813,33411.582494,127.989280,1954.389334,0.643918,1.037831,113.203734,30724.499218,3.718864,11.919664,0.055958,0.113214,0.005955,6.796424,72.354811,0.023434,1.001784,8.707655,0.512953,0.075198,1.478272,2.134563,0.058860,0.549792,3.450085,1.660914,1.020457,41.078802,3.065144,5.963435,65.036688,0.001440,0.021264,0.658759,0.010423
2021-06-25,34099.608366,1924.710624,1.002072,293.054017,1.337226,0.643040,1.000589,0.260162,15.497900,1.001504,17.140226,472.503777,131.522715,30.971595,18.253668,34127.274277,1.150870,41.872896,0.257486,6.914675,1.001145,34.305853,0.077648,55.079399,0.065089,0.022080,3.763962,207.710784,200.431028,0.000007,9.741888,0.021526,5.308524,0.101347,13.097045,10.198375,2.399167,38.630621,0.848826,25.312663,127.949209,5.678117,0.060887,2.664411,33.510149,2158.369397,1.005789,240.231853,0.791978,11.078058,6.499156,0.577058,1.001679,193.516447,0.449694,65.331954,0.000003,6.330395,107.853984,0.002503,0.183003,10.369441,1.001666,6.630258,13.412031,0.242068,34126.591554,125.518001,1930.400078,0.677760,1.010475,108.936692,30495.477261,3.658481,11.922173,0.056966,0.112602,0.005902,6.834333,82.898050,0.022801,1.002324,8.575493,0.501827,0.075286,1.514116,2.087106,0.059087,0.547183,3.403095,1.636379,1.018690,40.868227,3.045710,5.970892,61.177500,0.002247,0.021261,0.644707,0.011683
2021-06-26,31675.778516,1795.743860,1.003114,278.232168,1.249826,0.607676,1.003692,0.241430,14.398666,1.003308,15.991516,447.142761,124.612374,28.473370,16.806561,31690.055979,1.050915,39.717336,0.240325,6.417388,1.002840,30.163102,0.072702,52.392319,0.061625,0.022125,3.506538,195.492296,184.670821,0.000007,9.128104,0.021584,5.101556,0.094688,12.103330,9.660012,2.277128,36.065748,0.793182,22.762301,123.198598,5.247193,0.055880,2.506888,30.851168,1985.450081,0.943988,221.838296,0.760953,10.216360,5.825122,0.532855,1.003992,169.025871,0.412585,62.506324,0.000003,5.361562,109.535171,0.002365,0.176343,9.757762,1.002486,6.439103,13.466282,0.229713,31616.230691,120.770513,1797.599821,0.630428,0.944505,101.459288,28347.803135,3.517365,11.027502,0.054887,0.106158,0.005579,6.641590,81.534743,0.021234,1.002879,7.841436,0.463580,0.069890,1.386435,1.853230,0.056361,0.508140,3.257470,1.543310,1.020942,38.067079,2.821994,5.596245,55.434338,0.002123,0.021286,0.597837,0.010573
2021-06-27,33034.385667,1841.839091,1.002993,278.019098,1.267277,0.611349,1.002677,0.245501,14.433942,1.002476,16.127772,456.656073,127.308541,30.237563,17.009915,33031.957604,1.064597,40.175974,0.247796,6.529294,1.004215,31.713825,0.073519,53.800720,0.062362,0.022128,3.575779,201.201815,193.556448,0.000007,9.649480,0.021576,5.196126,0.101145,12.272757,9.718590,2.145330,36.888407,0.800971,23.136644,127.420781,4.956161,0.059023,2.533957,30.814884,2019.652475,0.965070,233.913119,0.767445,10.385928,5.995560,0.535390,1.004676,169.885674,0.414539,64.125846,0.000003,5.477126,118.755377,0.002393,0.176801,9.832143,1.003173,6.741263,13.513658,0.231635,33038.414288,123.040936,1836.910855,0.649740,0.951836,101.894758,28720.155717,3.627389,11.096084,0.059037,0.108990,0.005702,6.946411,81.271880,0.021815,1.003458,8.277003,0.464997,0.070229,1.205375,1.864133,0.063484,0.516176,3.346411,1.572018,1.021208,39.468378,2.887191,5.924369,56.520215,0.002133,0.021278,0.599722,0.010712
2021-06-28,34501.784046,2005.608262,1.002009,288.982563,1.323591,0.641593,1.001804,0.256174,15.001870,1.001816,17.108994,479.888979,131.785362,31.668952,18.316176,34498.068300,1.107962,41.947675,0.259792,6.890453,1.002916,42.932283,0.077984,56.067093,0.064964,0.022107,3.750508,211.644689,208.952227,0.000008,10.120066,0.021564,5.338826,0.105666,12.937784,9.948724,2.329161,40.295179,0.839540,24.950673,131.705195,5.518123,0.060042,2.631859,31.369756,2127.823969,0.990028,261.552512,0.799847,11.000912,6.502149,0.557110,1.002644,191.722597,0.422692,67.443331,0.000003,6.253002,129.296142,0.002529,0.179886,10.097543,1.001951,7.182031,13.829342,0.239787,34512.202234,127.345829,2004.803757,0.692658,1.000952,106.163933,30316.579106,3.842231,11.479050,0.069101,0.113018,0.005940,7.301141,82.619572,0.023019,1.002108,8.685894,0.497332,0.075792,1.314174,1.961847,0.066109,0.542665,3.550246,1.598848,1.019043,41.414180,3.055358,6.158185,59.756882,0.002146,0.021263,0.651830,0.012061
2021-06-29,35287.533043,2164.537375,1.002524,301.726974,1.371510,0.677185,1.002937,0.261700,16.342053,1.003369,18.599714,530.294857,143.536444,34.150390,19.621644,35246.735799,1.153763,51.479995,0.279151,7.214927,1.003215,49.475040,0.084280,58.441151,0.067972,0.022119,4.116752,219.215545,243.542856,0.000009,11.713012,0.021562,5.706512,0.112922,13.744820,10.890914,2.420452,43.281051,0.892653,26.404455,158.997506,6.161772,0.059057,2.906671,35.051773,2359.565135,1.050899,317.969104,0.849472,11.614975,7.272494,0.588678,1.003110,219.936196,0.434234,81.940662,0.000003,6.629059,134.966728,0.002806,0.189232,10.734033,1.002625,7.914294,14.668746,0.251416,35275.182375,141.136842,2156.544864,0.741507,1.069558,120.041651,32880.908845,4.209812,12.524062,0.076231,0.128255,0.006208,7.472890,76.879928,0.024057,1.002151,9.053378,0.541156,0.085497,1.412443,2.091314,0.068010,0.587448,3.982400,1.633144,1.015935,47.145724,3.272029,7.065843,65.144063,0.002157,0.021265,0.721639,0.012859
2021-06-30,34901.282050,2150.521438,1.001201,295.587760,1.344181,0.679991,1.001775,0.252311,15.786003,1.001672,18.115077,517.890801,141.696672,32.839438,19.103609,34937.037869,1.133565,57.764980,0.275830,6.777107,1.002627,48.519857,0.087697,60.442853,0.066148,0.022107,4.010325,218.105855,231.804290,0.000009,11.585508,0.021541,6.010086,0.113853,13.488026,10.544853,2.425551,43.063166,0.867061,26.669317,147.642464,6.126278,0.057499,2.883294,35.393840,2361.840432,1.008937,304.635239,0.818496,11.642896,6.990544,0.573688,1.002514,205.812900,0.407491,84.319664,0.000003,6.603497,142.080808,0.002699,0.185226,10.553092,1.002169,7.739776,16.312823,0.246637,35098.423930,139.719519,2139.150855,0.753722,1.089997,126.383933,32463.749896,5.063543,12.549052,0.073334,0.125009,0.006078,7.269419,73.501034,0.025765,1.001739,9.184086,0.538907,0.084117,1.442862,2.016521,0.064795,0.582878,3.907747,1.614591,1.014528,50.516251,3.238064,7.421241,66.698371,0.002116,0.021265,0.703676,0.012503
2021-07-01,33617.210695,2142.151460,1.002071,290.084887,1.339747,0.665778,1.002275,0.249281,15.430156,1.002427,18.241353,496.948620,137.269821,33.894729,18.182374,33621.471264,1.100112,54.366164,0.268103,6.458358,1.002616,46.657064,0.085260,57.044528,0.065166,0.022109,3.954278,211.208126,239.927597,0.000008,11.333525,0.021556,5.978081,0.113972,12.973535,10.437134,2.472883,42.817211,0.844399,26.269039,143.214336,5.925283,0.056918,2.913926,34.264521,2622.792386,0.993032,336.490149,0.800025,11.351236,6.921836,0.547985,1.001330,203.067767,0.385925,80.984031,0.000003,6.308700,139.953430,0.002670,0.195744,10.445875,1.001698,7.448326,15.662078,0.242374,33876.431329,137.271036,2138.319183,0.755248,1.130698,122.615460,32759.113404,5.583352,12.549208,0.084141,0.129365,0.005958,7.155461,69.232248,0.026476,1.001486,9.137359,0.548403,0.083002,1.356477,2.024727,0.063544,0.576963,4.433127,1.640815,1.016701,48.863663,3.198017,7.156768,63.607002,0.002231,0.021279,0.720794,0.012964
2021-07-02,33415.674202,2092.636250,1.002656,283.216692,1.332025,0.647511,1.002936,0.243423,15.088210,1.002241,17.655862,487.796006,134.119420,32.764127,17.792901,33433.921085,1.077812,52.438998,0.261535,6.062701,1.003763,43.026764,0.084967,56.344798,0.064826,0.022123,3.843147,206.750009,226.656636,0.000008,11.102647,0.021574,5.684096,0.111244,12.769016,10.214995,2.372575,42.003945,0.827050,26.333000,142.687551,6.134263,0.055513,2.831975,34.376362,2504.426328,0.970446,331.514896,0.788832,10.905100,6.672479,0.540465,1.002811,196.473153,0.364628,80.309515,0.000003,5.862478,133.385692,0.002616,0.194691,10.265810,1.003024,7.235274,15.907340,0.236166,33419.819595,133.117489,2093.374186,0.802728,1.088075,115.280960,31535.048094,6.092625,12.307405,0.092263,0.127976,0.005885,7.072010,68.483203,0.024061,1.002879,9.420253,0.528572,0.079937,1.368004,2.047795,0.062305,0.564224,4.716043,1.641867,1.016231,46.228230,3.136385,6.906402,60.728100,0.002489,0.021284,0.672941,0.012847
2021-07-03,34588.504128,2207.455222,1.002803,294.193071,1.414999,0.672392,1.002351,0.247562,15.528533,1.003660,18.811613,507.742587,139.484940,34.800988,18.569855,34604.241807,1.125032,56.870831,0.266359,6.262806,1.004619,46.323549,0.088206,58.859856,0.066891,0.022121,4.005873,214.281104,255.690923,0.000009,11.823515,0.021576,5.842060,0.118456,13.391519,10.465373,2.412063,44.204559,0.860436,27.897813,146.061253,6.419749,0.057287,2.980328,36.887538,2652.547303,1.010957,373.959965,0.825555,11.419645,7.110934,0.614733,1.003170,208.243658,0.370563,88.168802,0.000003,6.023027,143.450478,0.002694,0.193938,10.460456,1.003343,7.558856,16.298775,0.241281,34594.957101,138.991923,2207.674954,0.814543,1.128251,117.950904,32839.486063,6.501436,12.858134,0.107837,0.134364,0.006101,7.358878,80.174383,0.024386,1.002754,10.164644,0.548882,0.082150,1.521238,2.228595,0.065015,0.590047,5.773035,1.672793,1.013428,48.561558,3.250105,7.268562,64.962570,0.002902,0.021275,0.697238,0.013295
2021-07-04,35476.054498,2326.017911,1.002312,305.892958,1.438195,0.694265,1.002652,0.248857,15.817619,1.002982,20.716866,520.824413,144.070982,34.990250,18.940937,35502.529737,1.151515,57.479183,0.271000,6.337572,1.003014,48.544284,0.088171,59.374673,0.067285,0.022101,4.109191,221.489880,270.601777,0.000009,12.195401,0.021552,5.972023,0.122723,13.893861,10.758312,2.368646,46.571070,0.900661,27.792106,147.728257,6.963426,0.057445,3.044268,37.747849,2778.573218,1.028984,412.909030,0.829786,11.896757,7.587482,0.677585,1.002488,209.469235,0.378497,93.717236,0.000003,6.316490,144.645821,0.002741,0.195081,10.667263,1.002236,7.889877,17.049941,0.245141,35491.731488,140.083063,2325.191979,0.862197,1.186161,118.197382,33656.810841,8.810967,13.339504,0.108824,0.137117,0.006250,7.539575,80.067843,0.024574,1.001876,11.093360,0.573515,0.083106,1.527271,2.263431,0.065769,0.593718,7.189615,1.682468,1.012641,49.846268,3.359443,7.393043,67.558497,0.003036,0.021266,0.712600,0.013951
2021-07-05,34313.620894,2271.458419,1.001968,301.080214,1.422709,0.678253,1.002672,0.242540,15.547420,1.002222,20.291197,515.606388,140.631133,33.878014,18.737846,34338.995836,1.129987,55.628896,0.262801,6.171506,1.003658,45.733252,0.086033,57.477693,0.066214,0.022126,3.961327,212.718459,274.683375,0.000009,12.754451,0.021578,5.846551,0.118473,13.675806,10.487486,2.477230,45.399929,0.868217,26.464072,146.781334,6.800915,0.055343,2.977883,36.689022,2744.656640,1.033308,438.530630,0.836764,12.153567,9.015155,0.744854,1.002570,203.395605,0.365498,93.730181,0.000003,6.088549,136.267870,0.002703,0.191251,10.509083,1.002447,7.663549,16.725649,0.240962,34825.232336,135.058561,2272.425830,0.830767,1.134459,115.659647,32628.848611,8.112445,13.054379,0.113531,0.133521,0.006079,7.838775,80.662053,0.024011,1.002604,10.574841,0.557519,0.080677,1.512516,2.218335,0.064941,0.583890,6.923503,1.657698,1.012200,48.019594,3.307836,7.196422,65.235620,0.003413,0.021280,0.699642,0.013618
2021-07-06,34106.339779,2306.711992,1.002061,316.236501,1.424419,0.665886,1.001820,0.233086,15.676712,1.001956,22.241326,511.016482,138.292340,33.663051,19.596325,34134.929916,1.123877,54.805756,0.259619,6.121714,1.002550,46.257859,0.084519,56.873897,0.065021,0.022112,3.874191,216.860515,327.868136,0.000009,13.371854,0.021560,6.242776,0.121576,15.136746,10.447532,2.679621,46.312699,0.904257,26.499550,143.306371,6.878193,0.055315,2.905677,36.858542,2954.625379,1.034217,501.414322,0.846947,13.529006,11.953604,0.735299,1.001215,209.358130,0.359727,99.500838,0.000003,7.050879,138.448094,0.002687,0.185595,10.411651,1.002400,8.976670,16.316506,0.241579,34072.347930,134.450482,2310.260329,0.845877,1.167827,114.761258,34759.632637,10.479040,13.072805,0.103708,0.133116,0.006097,10.934814,79.772901,0.023076,1.002172,11.374088,0.604869,0.080623,1.555406,2.246838,0.068165,0.591363,7.630194,1.660772,1.011439,48.751933,3.405976,7.134082,64.774743,0.004366,0.021276,0.723939,0.013703
2021-07-07,34680.644956,2367.553007,1.001618,333.493094,1.424770,0.669590,1.001868,0.234030,16.845374,1.001621,22.915800,523.553873,140.834028,35.160531,20.629759,34695.056866,1.147823,54.572008,0.262511,6.260769,1.002908,46.403984,0.085081,57.489200,0.065539,0.022091,3.936449,223.398675,322.434370,0.000009,13.196141,0.021544,7.114150,0.120778,15.769125,10.640703,2.719142,47.447909,0.920478,29.925153,143.671750,6.901098,0.056949,2.923014,37.801648,2881.532840,1.042327,476.621367,0.899479,13.598060,11.298115,0.717836,1.001828,237.316270,0.358313,96.627428,0.000003,7.294024,138.676947,0.002710,0.187570,10.460856,1.001640,9.165843,16.473400,0.269835,34182.684253,137.601668,2374.804550,0.949086,1.321224,118.834072,36613.777598,13.431345,13.002889,0.100618,0.134592,0.006176,13.863490,80.287433,0.022739,1.001963,12.870221,0.717498,0.081854,1.682982,2.340264,0.081780,0.634005,7.204117,1.681256,1.009029,48.773957,3.499425,7.227643,67.506201,0.003907,0.021272,0.779834,0.014045
2021-07-08,32969.101483,2182.038895,1.002073,317.055952,1.370379,0.629663,1.001780,0.213623,15.606411,1.002215,20.812285,496.312955,132.734771,34.825923,18.927039,32943.459626,1.079127,50.504915,0.247949,6.421853,1.002940,42.270224,0.078432,55.808433,0.061868,0.022117,3.661033,208.390321,301.465946,0.000008,12.268069,0.021561,6.757658,0.113813,14.606826,10.145259,2.733101,43.707048,0.873356,28.967082,139.314980,6.579498,0.056142,2.719159,34.570014,2705.135110,0.981413,428.702634,0.828476,12.374228,10.052851,0.670321,1.002197,217.213931,0.367745,89.997353,0.000003,6.624972,128.397811,0.002548,0.177964,10.038358,1.001685,8.245019,15.646422,0.259376,32934.845094,128.525254,2185.726903,1.115629,1.299858,113.885722,33661.686972,13.430063,12.445826,0.091516,0.125681,0.005854,11.709481,76.620333,0.019842,1.001821,15.257828,0.743163,0.076153,1.609269,2.154888,0.082743,0.581800,6.581533,1.657682,1.011135,47.053194,3.249303,6.723821,60.969486,0.003857,0.021282,0.747481,0.013569
2021-07-09,33016.118761,2125.721668,1.001630,310.930415,1.337578,0.621444,1.002320,0.216397,15.414045,1.001774,20.712028,489.652459,131.379021,33.133622,18.305624,33019.302611,1.039877,49.565558,0.241304,5.999256,1.003364,39.754324,0.076000,54.271584,0.061127,0.022125,3.586512,205.916919,294.416027,0.000008,12.728774,0.021572,7.302049,0.116337,14.137067,9.958141,2.886440,42.607621,0.882073,29.254220,137.993180,6.407253,0.054519,2.681253,33.928709,2648.785230,0.967977,408.758554,0.808554,12.268281,10.630247,0.673325,1.002430,208.556976,0.359996,89.759822,0.000003,6.187078,122.972687,0.002487,0.173712,9.854908,1.002838,8.053040,14.771310,0.243266,32779.340739,126.390239,2126.706281,1.064766,1.195752,109.474829,32959.461529,12.414212,12.287565,0.089338,0.121258,0.005747,12.609412,75.689464,0.018294,1.002135,12.915246,0.638312,0.074003,1.582351,2.082104,0.085457,0.559888,8.657787,1.650352,1.012431,45.179043,3.188641,6.413248,59.129180,0.003368,0.021274,0.836018,0.013071
2021-07-10,33882.454954,2127.528869,1.002256,315.055414,1.342441,0.628472,1.002247,0.217594,15.436715,1.002074,20.696188,496.195499,133.474121,33.264049,18.259884,33859.818916,1.044518,49.626225,0.244419,5.984619,1.002517,39.606838,0.077046,54.988326,0.062102,0.022126,4.056093,213.837167,299.964517,0.000008,13.435238,0.021571,8.039405,0.119085,14.617091,9.876607,2.896336,42.543347,0.890120,30.016765,138.380447,6.304439,0.055070,2.762122,34.458048,2686.133920,0.972791,437.012549,0.804838,12.369315,11.107138,0.679367,1.003273,210.037234,0.355381,89.837706,0.000003,6.165905,131.996035,0.002553,0.172373,9.582573,1.002552,8.221468,14.708765,0.255999,33801.627066,127.080718,2127.447139,1.231892,1.305536,110.931831,33177.228628,18.169087,12.661055,0.094439,0.122319,0.005830,12.869738,79.112970,0.018192,1.001769,17.238592,0.726277,0.073835,1.627449,2.090578,0.085297,0.565416,8.920298,1.647831,1.009762,45.283124,3.219734,6.606793,60.283151,0.003254,0.021281,0.818853,0.013117
2021-07-11,33819.421442,2125.198855,1.002584,318.675341,1.341295,0.628116,1.002852,0.210373,15.444882,1.002846,20.378664,495.929352,134.560741,32.025403,18.240863,33815.201429,1.036886,49.263133,0.245379,5.903529,1.003425,39.743034,0.076891,54.572226,0.061626,0.022126,3.964856,211.426410,295.726448,0.000008,14.404664,0.021575,8.370462,0.122802,15.073538,9.764887,2.901186,42.574206,0.902598,30.360892,138.750556,6.172022,0.054393,2.808999,34.080638,2678.197898,0.965754,434.851707,0.799698,12.224971,11.212688,0.720191,1.003341,209.800408,0.347696,89.627596,0.000003,6.179691,132.750380,0.002521,0.172299,9.253141,1.002860,8.080404,14.256504,0.259588,32578.287259,127.836570,2122.379886,1.365568,1.344432,109.172620,33580.505925,17.591984,12.707387,0.092175,0.122087,0.005777,13.324257,79.884093,0.016522,1.002877,18.622028,0.743921,0.073429,1.630598,2.183370,0.082744,0.558537,8.743048,1.622623,1.011000,44.377178,3.213654,6.618877,60.043590,0.003313,0.021292,0.783529,0.012931
