Datetime,btc,eth,bnb,usdt,ada,dot,xrp,ltc,link,bch,xlm,usdc,uni,doge,wbtc,okb,xem,atom,aave,sol,cro,xmr,eos,bsv,trx,ht,miota,theta,snx,neo,vet,luna,xtz,ftt,dash,grt,dai,busd,AVAX,cdai,ksm,sushi,mkr,ceth,egld,cel,fil,leo,ftm,comp,dcr,cusdc,cake,vgx,rvn,zec,zil,etc,uma,yfi,nexo,rune,hbtc,near,zrx,waves,icx,xsushi,ren,amp,stx,hbar,matic,mdx,btt,renbtc,chsb,algo,dgb,pax,iost,ont,nano,bat,zks,lrc,husd,omg,bnt,ust,zen,qtum,hot,npxs,xvs,enj,btmx,crv,sc,btg
2020-07-13,9297.479636,241.771523,18.282221,0.999738,0.126878,,0.200847,44.707951,7.304026,237.292456,0.094924,0.999956,,0.003639,9291.554996,5.005558,0.045910,4.017787,,1.017527,0.144788,69.253901,2.615384,185.746189,0.018162,4.221521,0.251515,0.278463,2.769367,10.787088,0.018141,0.215116,2.817359,3.113075,72.096196,,1.019011,1.000297,,0.020900,7.315722,,461.021204,4.843938,,0.370594,,1.127080,0.011773,176.224121,15.620217,0.021063,,0.056280,0.020095,58.569476,0.019424,6.451557,1.961426,,0.234398,0.448827,,,0.425720,1.208696,0.396089,,0.193915,,0.149063,0.042704,0.021204,,0.000417,9254.316708,0.099467,0.278101,0.021927,0.997574,0.006367,0.671247,1.044685,0.258871,,0.103046,0.998747,1.537835,1.515569,,7.214321,2.043960,0.000708,0.000232,,0.176964,0.037502,,0.003466,9.808956
2020-07-14,9240.762520,239.638787,18.385027,0.999954,0.124288,,0.198606,43.933225,7.168236,231.955717,0.090259,1.000183,,0.003161,9207.800072,4.969651,0.047055,3.876940,,1.178753,0.142373,69.190213,2.553199,181.645326,0.017539,4.229851,0.249067,0.245652,2.543764,10.687667,0.018435,0.211974,2.898892,3.108361,71.874407,,1.016067,1.000356,,0.020830,8.052803,,448.940430,4.798145,,0.383877,,1.130728,0.010798,165.907661,14.938920,0.021077,,0.056818,0.022992,61.190176,0.019985,6.305597,1.855619,,0.212755,0.389770,,,0.402003,1.184062,0.410788,,0.176341,,0.142899,0.041130,0.022354,,0.000399,9213.159096,0.103308,0.265993,0.021494,0.999686,0.006027,0.676738,0.995937,0.263005,,0.127096,1.000227,1.539428,1.579405,,7.506270,2.213045,0.000721,0.000206,,0.179051,0.037358,,0.003353,9.308620
2020-07-15,9247.060696,240.251471,18.090037,0.999647,0.132081,,0.198871,43.855786,8.125226,230.211214,0.092028,0.999197,,0.003292,9245.853743,5.060646,0.046685,3.954472,,1.148356,0.140620,67.936879,2.557829,180.706832,0.017632,4.226315,0.248822,0.241057,2.718213,10.841168,0.018463,0.215471,2.966638,3.100928,71.941892,,1.014141,0.999731,,0.020825,7.786899,,463.488103,4.810411,,0.380046,,1.126222,0.010815,164.078606,15.362348,0.021067,,0.064141,0.021360,61.855655,0.019793,6.319148,1.713435,,0.195808,0.410079,,,0.395231,1.307473,0.406991,,0.180701,,0.142125,0.040731,0.022359,,0.000395,9241.771493,0.118790,0.273302,0.021059,0.999226,0.006157,0.762674,0.995785,0.262854,,0.126558,0.999383,1.526777,1.553558,,7.182678,2.351076,0.000727,0.000212,,0.185962,0.036901,,0.003336,9.517431
2020-07-16,9203.371435,238.663597,17.602997,0.998742,0.130447,,0.197230,43.315161,8.661236,227.346391,0.094356,1.000115,,0.003089,9234.022540,5.140602,0.045789,4.043584,,1.293548,0.142959,70.803280,2.535468,180.519329,0.017580,4.233490,0.245280,0.236777,3.066213,11.007032,0.019005,0.235094,3.178481,3.049126,71.108089,,1.012421,1.000531,,0.020798,7.487668,,458.418831,4.776194,,0.389479,,1.149897,0.010709,160.402986,15.656791,0.021094,,0.067954,0.020371,61.311689,0.019148,6.220207,1.714628,,0.200472,0.405065,,,0.389933,1.323570,0.400657,,0.172939,,0.139734,0.040512,0.022360,,0.000398,9216.407487,0.130876,0.289951,0.020498,1.000275,0.006026,0.727626,1.044149,0.259685,,0.124180,1.000682,1.519596,1.522138,,7.464858,2.297758,0.000697,0.000212,,0.184797,0.036589,,0.003462,9.164585
2020-07-17,9136.483376,233.837075,17.151995,0.999882,0.125975,,0.194046,42.060019,8.358922,224.255740,0.101026,1.000507,,0.002993,9173.318766,5.122634,0.044788,4.058263,,0.868918,0.141974,67.607028,2.503290,173.761597,0.017150,4.179092,0.241317,0.234144,3.080429,10.686112,0.018036,0.233073,3.087492,2.976120,69.339758,,1.015423,1.000567,,0.020817,7.369256,,443.283435,4.675855,,0.381522,,1.168664,0.010156,155.114509,15.397233,0.021093,,0.064827,0.019639,59.080349,0.017992,6.033233,1.709122,,0.189801,0.412628,,,0.399209,1.355710,0.383989,,0.162360,,0.140052,0.038992,0.020919,,0.000383,9160.503976,0.123024,0.352086,0.019794,1.000363,0.005818,0.729264,0.980915,0.259205,,0.119677,1.000708,1.474692,1.518479,,7.544258,2.305348,0.000749,0.000207,,0.191401,0.036615,,0.003358,9.052655
2020-07-18,9156.276583,232.781477,17.079911,0.999897,0.122620,,0.194268,41.908697,8.274894,222.741327,0.104131,1.000014,,0.003067,9125.638415,5.100860,0.044971,4.138080,,0.981824,0.142364,67.646335,2.496817,172.827980,0.017174,4.162987,0.240802,0.240891,3.326474,10.593374,0.018267,0.260294,3.174286,2.940278,69.542340,,1.012347,1.000250,,0.020755,8.173483,,449.302569,4.659460,,0.404861,,1.187535,0.012346,168.560586,15.174999,0.021093,,0.070066,0.020154,59.511620,0.018102,6.030691,1.900136,790.937080,0.198654,0.487854,,,0.396798,1.465914,0.389477,,0.176252,,0.151347,0.039580,0.021202,,0.000377,9141.091161,0.123929,0.349602,0.020771,0.999368,0.005946,0.753264,0.988842,0.265888,,0.130285,0.999960,1.492487,1.502377,,7.454046,2.401905,0.000725,0.000203,,0.203337,0.036640,,0.003323,8.912938
2020-07-19,9168.402737,235.681145,17.135795,1.000237,0.122635,,0.199471,42.436766,7.964726,224.437586,0.100890,0.999010,,0.003497,9155.618758,5.155326,0.052941,4.372712,,0.967318,0.145044,68.319956,2.502079,173.643678,0.017420,4.175355,0.238583,0.248232,3.395590,10.543250,0.018162,0.269281,3.008578,2.925887,69.153264,,1.010929,0.999862,,0.020728,8.351399,,454.330232,4.720782,,0.417107,,1.170139,0.012035,163.740179,15.495894,0.021060,,0.072937,0.020128,59.038116,0.017910,6.050290,1.908123,790.937080,0.200350,0.482833,,,0.417872,1.469878,0.387197,,0.174422,,0.149148,0.039929,0.021528,,0.000388,9099.147116,0.127139,0.354122,0.020285,0.999243,0.005875,0.761904,0.988351,0.269127,,0.135324,1.000065,1.582219,1.678731,,7.494665,2.365633,0.000701,0.000201,,0.206973,0.037327,,0.003471,9.013641
2020-07-20,9202.615840,238.895232,17.964879,1.000196,0.123990,,0.199523,42.678071,8.067205,228.037596,0.099905,1.000066,,0.003388,9227.988457,5.145192,0.050871,4.190709,,0.922438,0.144882,68.852732,2.581162,171.846358,0.017533,4.202675,0.247879,0.241114,3.356418,10.641138,0.018044,0.338161,2.979690,2.921987,70.000607,,1.008301,0.999647,,0.020686,9.492083,,466.746594,4.784524,,0.413422,,1.148665,0.012486,163.034166,15.272558,0.021060,,0.070750,0.020019,58.433644,0.017830,6.098452,1.895009,1082.653087,0.194684,0.478285,,,0.419643,1.457670,0.420713,,0.188164,,0.144261,0.039938,0.021255,,0.000390,9219.179218,0.126908,0.388689,0.019869,0.999228,0.006013,0.749788,1.018392,0.273916,,0.133212,0.998177,1.555268,1.667617,,8.139983,2.343187,0.000720,0.000202,,0.207314,0.037153,,0.003398,9.039782
2020-07-21,9163.159655,236.060098,17.480106,1.000156,0.117854,,0.194670,41.973817,7.264518,222.862379,0.094623,0.999417,,0.003234,9157.820714,5.163399,0.049157,3.880843,,0.873059,0.141834,69.317181,2.561687,169.196168,0.017198,4.222995,0.249971,0.236774,3.866928,10.401539,0.016166,0.340114,2.768111,2.885361,68.960941,,1.010273,0.999935,,0.020740,9.376414,,451.441725,4.723983,,0.401352,,1.171641,0.016438,158.328281,15.349481,0.021079,,0.081818,0.020544,56.987167,0.017263,6.039773,2.117807,1069.372899,0.196281,0.536823,,,0.396525,1.596416,0.400785,,0.166636,,0.146339,0.040721,0.021601,,0.000385,9096.307157,0.117772,0.360348,0.021146,0.999805,0.005927,0.727138,1.014043,0.258937,,0.124603,0.999514,1.626230,1.599688,,8.104731,2.230066,0.000704,0.000205,,0.193763,0.046777,,0.003374,8.995865
2020-07-22,9384.379752,245.233735,17.739936,1.000215,0.122952,,0.199050,43.742152,7.292423,229.878449,0.096299,0.999601,,0.003305,9363.436228,5.197463,0.049958,4.004905,,0.976392,0.143927,69.781798,2.620684,179.151492,0.017638,4.247798,0.265203,0.238394,3.485675,11.172521,0.017531,0.323628,3.010537,2.982251,70.989796,,1.009003,0.999343,,0.020711,8.575051,,457.693058,4.905966,,0.438472,,1.177018,0.015313,159.722774,15.495318,0.021071,,0.091923,0.020471,62.243672,0.017959,6.177358,2.114825,887.100335,0.195176,0.539195,,,0.399719,1.659027,0.410186,,0.161826,,0.162641,0.041511,0.021303,,0.000392,9332.131272,0.118700,0.345941,0.020806,0.999689,0.006055,0.733492,1.003567,0.260419,,0.122741,0.998919,1.649866,1.565054,,8.050036,2.351128,0.000747,0.000205,,0.193640,0.045215,,0.003292,9.403969
2020-07-23,9514.304988,263.762464,18.064679,1.001199,0.123783,,0.203438,44.961055,7.477310,238.815894,0.097281,0.999716,,0.003283,9564.804223,5.337719,0.050939,4.007637,,1.044725,0.146484,71.321877,2.659182,183.783785,0.017959,4.323252,0.277666,0.254840,3.497762,11.573522,0.017509,0.378436,3.105781,3.003300,73.043162,,1.026383,0.999653,,0.021011,9.593225,,495.886572,5.284676,,0.432189,,1.177282,0.015136,157.812501,15.974584,0.021048,,0.112158,0.020413,64.168015,0.018698,6.352223,2.415993,1193.360828,0.198571,0.539266,,,0.399430,1.672392,0.414713,,0.170000,,0.170207,0.042101,0.021205,,0.000396,9541.591165,0.115773,0.346173,0.022036,0.998253,0.006307,0.746654,1.038414,0.263651,,0.123355,0.998102,1.727273,1.589713,,8.097133,2.385387,0.000784,0.000207,,0.190773,0.049765,,0.003282,9.523702
2020-07-24,9589.817719,274.723620,18.679071,0.999292,0.124055,,0.208187,44.905668,7.873266,237.827070,0.097965,0.998552,,0.003296,9601.153863,5.521938,0.050014,3.950860,,1.055806,0.146632,72.986474,2.650973,184.701836,0.017870,4.332816,0.278640,0.257990,3.316206,11.427525,0.017327,0.390342,3.166258,3.002315,73.272490,,1.031067,0.998196,,0.021190,13.435563,,528.415171,5.512597,,0.434273,,1.185113,0.014558,156.913458,15.860559,0.021089,,0.098630,0.020303,63.473777,0.019570,6.435326,2.943566,1857.183593,0.201357,0.536970,,,0.390025,1.590539,0.407453,,0.161893,,0.164960,0.042254,0.021167,,0.000392,9577.470428,0.113766,0.328571,0.024745,0.998111,0.006211,0.718840,1.014876,0.263133,,0.124898,0.998436,1.684822,1.502719,,8.681733,2.351060,0.000784,0.000206,,0.185613,0.047232,,0.003244,9.406165
2020-07-25,9535.938796,279.427056,19.174069,1.000437,0.121964,,0.204297,44.162208,7.425008,235.085969,0.095732,0.998803,,0.003224,9534.125894,5.357912,0.050472,3.811395,,0.996204,0.146804,71.655150,2.594009,179.761816,0.017981,4.203632,0.266816,0.250788,3.336703,11.085202,0.016992,0.377720,3.032942,2.980178,71.976374,,1.034050,0.998535,,0.021245,12.617772,,515.346466,5.591500,,0.418661,,1.181300,0.014524,155.093867,15.257897,0.021058,,0.137726,0.019991,62.936757,0.018447,6.256179,3.520259,3211.012923,0.207916,0.613367,,,0.386892,1.561055,0.395163,,0.152643,,0.170621,0.042764,0.020626,,0.000389,9506.840285,0.105702,0.312803,0.024336,0.998919,0.005980,0.698441,0.989358,0.257612,,0.117894,1.000661,1.622878,1.301940,,9.440625,2.288813,0.000783,0.000204,,0.186038,0.047860,,0.003199,9.297082
2020-07-26,9691.825139,305.038139,19.807529,0.999789,0.143368,,0.214262,48.993481,7.669293,249.714254,0.100333,0.998186,,0.003261,9760.440526,5.515069,0.050788,3.907997,,1.250866,0.150563,73.551718,2.725209,188.361839,0.018712,4.289856,0.275600,0.259451,3.617529,11.582639,0.018191,0.383736,3.060512,3.038165,74.571457,,1.005231,0.999155,,0.020607,12.407005,,525.677569,6.105083,,0.412889,,1.216554,0.013997,155.539199,15.500631,0.021061,,0.150913,0.020326,65.574843,0.018557,6.685869,4.112455,3401.357980,0.226231,0.541453,,,0.392588,1.528813,0.398437,,0.157821,,0.177779,0.042867,0.020888,,0.000389,9835.972127,0.113539,0.319617,0.025343,0.998379,0.006084,0.711242,0.987724,0.262990,,0.115747,0.999429,1.644966,1.391132,,9.091505,2.400156,0.000777,0.000194,,0.187285,0.047120,,0.003195,9.447048
2020-07-27,9925.751397,310.517991,19.520963,1.000131,0.148356,,0.215283,48.135851,7.508402,247.194985,0.098965,0.998210,,0.003234,9951.605437,5.706309,0.049548,3.801977,,1.597026,0.154166,78.052719,2.710691,190.736332,0.018535,4.289752,0.268800,0.250507,3.134452,11.601200,0.017543,0.417767,2.983107,3.112857,75.244701,,1.007635,0.998296,,0.020714,11.827483,,520.442609,6.209742,,0.409532,,1.216824,0.014607,157.626211,14.932997,0.021061,,0.146746,0.020535,65.979908,0.017941,6.628262,4.149360,3149.960489,0.226018,0.498929,,,0.385353,1.524785,0.386004,,0.153789,,0.172403,0.041057,0.020754,,0.000389,9961.273964,0.109427,0.321389,0.024243,0.997027,0.005978,0.708965,0.956737,0.254210,,0.108960,0.998592,1.625037,1.428481,,9.303080,2.356316,0.000755,0.000216,,0.178659,0.047292,,0.003104,9.653117
2020-07-28,10962.258481,320.476191,19.682139,0.994902,0.137934,,0.223876,52.935773,7.067344,268.488121,0.094337,0.997075,,0.003124,10988.796075,5.820376,0.049183,3.596667,,1.776956,0.165003,78.160869,2.842906,206.270404,0.018679,4.439081,0.271009,0.240953,2.870372,11.551289,0.015572,0.400823,2.816310,3.402378,77.515386,,1.009247,0.996683,,0.020648,10.141450,,509.832748,6.428750,,0.406607,,1.251962,0.012290,136.155901,14.959157,0.021016,,0.183324,0.019458,70.828861,0.016876,7.108183,4.104825,2925.340926,0.226532,0.420530,,,0.365875,1.473408,0.367389,,0.153813,,0.145119,0.040020,0.019861,,0.000373,11010.848575,0.103019,0.287954,0.023031,0.997628,0.005483,0.682640,0.924585,0.246792,,0.102049,0.995217,1.573265,1.344318,,8.679198,2.319097,0.000739,0.000193,,0.168763,0.049010,,0.002989,10.155414
2020-07-29,10904.916527,316.406766,20.159614,1.000035,0.148255,,0.229956,55.766754,7.204811,288.766152,0.097069,0.996841,,0.003190,10897.056000,5.876504,0.050481,3.746773,,1.783963,0.159348,81.230595,2.997945,216.314765,0.019115,4.448573,0.271261,0.250523,3.359225,11.727335,0.015904,0.372257,2.834741,3.321154,79.777145,,1.018258,0.998382,,0.020939,10.767425,,514.949032,6.338171,,0.394401,,1.254675,0.012898,136.048922,15.232318,0.021029,,0.193675,0.020175,70.713329,0.017880,7.216528,3.971616,3530.356665,0.235412,0.493877,,,0.382548,1.495948,0.379643,,0.171548,,0.156668,0.042347,0.020488,,0.000384,10889.477084,0.111369,0.312164,0.023745,0.996891,0.005814,0.699544,0.952851,0.251323,,0.114481,0.998350,1.579586,1.480707,,8.378729,2.372377,0.000785,0.000196,,0.173983,0.047767,,0.003108,10.453430
2020-07-30,11093.612240,317.539073,19.872261,0.997849,0.139649,,0.242697,55.218303,7.099912,287.533164,0.095203,0.999021,,0.003165,11100.710791,5.791380,0.051119,3.631256,,1.657192,0.163186,79.107594,3.021571,212.466583,0.019275,4.457913,0.286071,0.248669,3.275301,11.678368,0.015595,0.347166,2.776402,3.327460,81.396882,,1.027155,0.998826,,0.021215,10.565878,,546.046098,6.360401,,0.401126,,1.249963,0.012657,133.118613,15.225838,0.021079,,0.167928,0.019915,72.188501,0.017685,7.268567,3.934920,4483.940956,0.231894,0.505128,,,0.385554,1.498636,0.376517,,0.162771,,0.156457,0.043667,0.020282,,0.000384,11059.611581,0.110395,0.307454,0.023376,0.998627,0.005720,0.688110,0.939034,0.246866,,0.106838,0.998438,1.582627,1.468404,,8.111238,2.352464,0.000766,0.000201,,0.176415,0.048677,,0.003160,10.285868
2020-07-31,11116.307164,334.741922,20.031461,1.000773,0.140900,,0.244359,57.082119,7.436669,292.481296,0.096654,0.997604,,0.003237,11096.954212,5.826249,0.051185,3.727168,,1.688419,0.162105,81.225312,3.048533,214.932145,0.019244,4.434831,0.300088,0.257133,3.586931,11.770882,0.017324,0.337442,2.807975,3.324134,81.443562,,1.031469,0.998702,,0.021170,10.366883,,568.123847,6.702943,,0.401559,,1.251530,0.013853,132.947200,15.494570,0.021071,,0.178899,0.020408,70.755473,0.018300,7.344787,4.106078,4367.882143,0.230417,0.490201,,,0.388503,1.535627,0.372169,,0.162154,,0.159406,0.042618,0.020434,,0.000383,11069.250784,0.108691,0.333662,0.025280,0.997281,0.005745,0.705392,0.934828,0.247181,,0.107870,0.996328,1.586846,1.693008,,8.190164,2.375533,0.000770,0.000207,,0.177963,0.048919,,0.003157,10.147326
2020-08-01,11325.551527,346.003506,20.693956,0.999826,0.139145,,0.259233,58.154753,7.770381,300.809071,0.096747,0.999157,,0.003204,11344.946868,5.859442,0.051692,3.795515,,1.538097,0.164771,84.580135,3.090463,230.975327,0.019686,4.412219,0.298894,0.268825,3.900548,12.100163,0.017260,0.305322,2.835770,3.415970,82.425938,,1.019784,0.998488,,0.020968,10.127501,,557.264632,6.923566,,0.410496,,1.260172,0.013258,134.552657,15.280106,0.021067,,0.166712,0.020566,74.783297,0.018058,7.382323,4.215280,4128.207821,0.232205,0.461672,,,0.381573,1.519750,0.373965,,0.158608,,0.172934,0.044297,0.020333,,0.000385,11283.802644,0.110154,0.325829,0.024363,0.998629,0.005857,0.710449,0.929651,0.252636,,0.102192,0.998974,1.581149,1.671006,,8.055308,2.410408,0.000774,0.000204,,0.174450,0.049633,,0.003051,10.476823
2020-08-02,11812.094307,387.942421,21.602046,1.000382,0.144810,,0.291302,61.692187,8.370248,319.587085,0.107628,0.999579,,0.003707,11822.457444,6.237909,0.055453,4.084185,,1.533137,0.174198,89.699345,3.305854,247.558168,0.020487,4.761903,0.314389,0.313219,3.785343,13.404736,0.017321,0.281924,3.044397,3.497150,93.070792,,1.016138,0.998596,,0.020988,10.506750,,594.044973,7.772039,,0.459741,,1.267967,0.012896,138.052249,17.092509,0.021139,,0.150091,0.022213,90.345348,0.018662,7.835672,4.317454,3863.416015,0.227202,0.445326,,,0.400489,1.570625,0.380938,,0.163798,,0.170214,0.045719,0.021002,,0.000397,11790.085951,0.109109,0.327537,0.027065,0.999563,0.006013,0.750573,0.993486,0.259182,,0.106415,0.997435,1.654454,1.761300,,8.854359,2.654114,0.000817,0.000205,,0.177087,0.056130,,0.003323,10.929956
2020-08-03,11066.306241,370.732302,20.907935,0.999685,0.133732,,0.286310,56.688032,8.285580,284.105280,0.102695,0.998551,,0.003339,11034.187880,5.697980,0.053863,3.881930,,1.746016,0.163628,85.042601,2.937372,217.254279,0.019001,4.483655,0.287543,0.280157,4.254419,12.177672,0.016168,0.324186,2.877216,3.341693,84.852032,,1.018444,1.000206,,0.020949,10.189749,,567.658972,7.435463,,0.441581,,1.269661,0.012949,127.676761,15.601125,0.021036,,0.169327,0.020589,84.195116,0.017776,7.182710,4.371492,4063.531281,0.224452,0.478094,,,0.379142,1.597750,0.374307,,0.185886,,0.172732,0.043865,0.020038,,0.000383,11012.402756,0.101956,0.301453,0.025147,1.001064,0.005403,0.687772,0.979715,0.242969,,0.124386,0.999593,1.582152,1.849997,,8.445236,2.403102,0.000772,0.000199,,0.174787,0.057159,,0.003133,10.091177
2020-08-04,11230.907763,386.247448,21.955920,0.999691,0.137015,,0.310093,58.507253,9.206808,296.892029,0.105067,0.999056,,0.003383,11255.573660,5.945684,0.055924,3.846958,,1.800364,0.163046,89.156022,3.046511,229.285351,0.019864,4.765547,0.300425,0.287672,4.152349,12.396095,0.016682,0.326564,3.065315,3.538531,87.820541,,1.011474,0.998619,,0.020841,10.806574,,593.052054,7.704185,,0.427575,,1.275775,0.013308,127.008280,16.669241,0.021082,,0.166316,0.020828,82.676826,0.017547,7.150729,4.355731,3793.033675,0.223871,0.457530,,,0.382034,1.686107,0.373829,,0.215115,,0.177782,0.044929,0.020442,,0.000390,11192.131732,0.108352,0.308865,0.026333,1.001569,0.005500,0.698255,1.014225,0.250654,,0.124347,0.999903,1.571111,1.950463,,8.861987,2.618151,0.000781,0.000205,,0.178321,0.065194,,0.003109,10.472101
2020-08-05,11181.917508,389.383008,22.262852,0.999923,0.142764,,0.300684,57.532998,9.820136,288.222827,0.109970,0.999483,,0.003540,11180.764122,5.976327,0.054984,4.000008,,1.897307,0.156549,87.250851,3.034902,225.361107,0.020334,4.861440,0.306398,0.330550,4.488576,12.563000,0.018671,0.325689,3.242634,3.471373,86.756818,,1.014271,0.999843,,0.020847,10.003182,,584.413670,7.784675,,0.423500,,1.272626,0.013794,131.899519,16.278442,0.021070,,0.197125,0.021032,84.529609,0.018402,7.124332,4.319757,3697.188674,0.236330,0.506787,,,0.396709,1.643521,0.394632,,0.206242,,0.189616,0.043096,0.020649,,0.000386,11139.961201,0.108041,0.325981,0.026104,0.998925,0.005559,0.703607,0.997261,0.261017,,0.133811,0.994918,1.584785,1.975327,,8.990435,2.837674,0.000783,0.000200,,0.187668,0.069659,,0.003178,10.262763
2020-08-06,11719.263524,400.184363,23.258103,1.002226,0.142549,,0.302382,58.846763,9.549343,293.589501,0.107832,1.001772,,0.003507,11699.314223,6.104879,0.056001,4.162219,,1.761183,0.163178,90.185428,3.049417,232.263454,0.020367,4.909183,0.305147,0.313679,4.328011,12.884344,0.018806,0.339696,3.110729,3.602698,92.288222,,1.015137,0.997646,,0.019736,10.535036,,593.639247,8.013166,,0.401494,,1.274253,0.015859,136.032512,16.541642,0.021117,,0.194265,0.022781,97.297142,0.019662,7.219263,4.351992,4139.789641,0.182515,0.562182,,,0.397894,1.638471,0.390742,,0.224075,,0.184741,0.043395,0.021510,,0.000389,11639.215212,0.109321,0.333800,0.026219,0.998211,0.005574,0.711610,1.016037,0.257243,,0.131134,0.997656,1.593046,2.443704,,9.247246,2.771593,0.000782,0.000200,,0.189649,0.075478,,0.003206,10.472734
2020-08-07,11768.127742,394.541745,22.727116,1.000233,0.143830,,0.303367,59.174402,10.162394,308.758976,0.106347,0.999671,,0.003558,11789.474040,6.081733,0.061870,4.187906,,2.201922,0.162343,96.061936,3.091314,237.027210,0.020239,4.855164,0.315393,0.317696,4.465219,12.965477,0.019734,0.346974,3.244963,3.531614,100.549730,,1.014588,0.999599,,0.020903,12.266808,,586.142414,7.883447,,0.395140,,1.283086,0.016071,136.720637,16.464234,0.021104,,0.206713,0.022786,96.579736,0.020088,7.114941,4.344621,4867.841973,0.182923,0.585508,,,0.413264,1.709798,0.390619,,0.231852,,0.204438,0.044238,0.021704,,0.000422,11769.598132,0.109312,0.364060,0.027595,1.000485,0.005615,0.711520,1.035162,0.258906,,0.131146,0.998974,1.607746,2.550925,,9.530823,2.760962,0.000795,0.000206,,0.192960,0.073055,,0.003203,10.514240
2020-08-08,11571.487981,379.135156,22.199269,1.001862,0.138645,,0.293898,57.063465,9.976755,301.505825,0.103130,0.999258,,0.003480,11592.087582,5.868576,0.062662,4.010043,,2.073120,0.161379,93.635335,3.012219,225.640836,0.019834,4.695529,0.318096,0.307459,4.296876,12.855874,0.018683,0.335285,3.081214,3.419403,96.077549,,1.017272,0.997503,,0.020941,11.689180,,581.307326,7.594891,,0.386445,,1.280775,0.016551,154.316601,16.020136,0.021102,,0.232630,0.021816,94.174988,0.021845,6.873596,4.328356,4252.723419,0.167168,0.584232,,,0.393530,1.781964,0.378955,,0.227809,,0.210449,0.043599,0.021335,,0.000402,11513.823934,0.111802,0.365265,0.027328,0.998947,0.005862,0.700176,1.018541,0.251893,,0.125603,0.998155,1.565409,2.391996,,9.823004,2.642999,0.000846,0.000204,,0.208713,0.068580,,0.003189,10.256093
2020-08-09,11739.131006,391.478439,22.868892,1.000347,0.145721,,0.293886,57.924641,12.720729,303.810539,0.102864,0.999498,,0.003501,11752.833578,5.920595,0.062455,4.414955,,2.473402,0.166680,94.761847,3.041593,227.795193,0.020356,4.730739,0.328543,0.327653,4.343495,13.044418,0.020669,0.365207,3.388897,3.480511,97.995463,,1.019463,0.999567,,0.020961,12.314201,,581.583561,7.849158,,0.390882,,1.286220,0.017449,151.150244,16.320050,0.021127,,0.237955,0.022327,96.079398,0.026139,6.878024,4.371405,4447.390659,0.170696,0.661527,,,0.419076,1.821694,0.394875,,0.217716,,0.235274,0.044919,0.022845,,0.000437,11685.106297,0.110362,0.452469,0.028905,0.999924,0.006108,0.722598,1.040240,0.260716,,0.135011,0.999966,1.594222,2.615435,,10.843081,2.741007,0.000856,0.000220,,0.211293,0.072458,,0.003214,10.283319
2020-08-10,11682.851469,389.622931,22.420388,0.999929,0.144902,,0.287761,56.946026,13.818243,299.226796,0.105037,1.000328,,0.003459,11653.028812,5.817340,0.062863,5.259325,,2.659003,0.167029,92.876710,3.018613,223.970514,0.020429,4.710008,0.347254,0.321025,4.256789,12.984963,0.021836,0.434670,3.685633,3.447111,97.343445,,1.016552,0.999626,,0.020934,13.784715,,594.235085,7.790203,,0.373629,,1.275626,0.018080,170.420535,16.420133,0.021093,,0.219802,0.022744,91.889999,0.025054,6.860532,4.370578,4106.861477,0.169584,0.769806,,,0.437405,1.950051,0.425412,,0.223469,,0.234791,0.044922,0.022714,,0.000422,11566.695328,0.113400,0.424668,0.029222,1.000040,0.006126,0.797385,1.054200,0.267149,,0.145916,1.000170,1.706310,2.469643,,10.470652,2.712523,0.000833,0.000210,,0.221736,0.070974,,0.003240,10.188115
2020-08-11,11862.938013,395.209914,22.574289,1.000243,0.143306,,0.294189,58.213972,13.379675,302.132813,0.105682,0.999752,,0.003491,11865.846868,5.842859,0.062394,5.422001,,3.135884,0.169115,93.609844,3.233799,224.187349,0.021488,4.698831,0.381859,0.370725,4.832320,14.491743,0.021424,0.571398,4.219649,3.505556,95.380924,,1.016086,0.999157,,0.020907,14.634970,,624.654209,7.911532,,0.379783,,1.263341,0.018342,176.406502,16.653409,0.021085,,0.206429,0.023239,88.400981,0.024980,7.057805,5.248992,6330.479667,0.168344,0.808372,,,0.479123,1.967564,0.453988,,0.274455,,0.262065,0.052544,0.024279,,0.000475,11779.269640,0.136446,0.468501,0.031995,1.000103,0.006535,0.853244,1.185144,0.286636,,0.146316,0.999197,1.795798,2.403482,,10.329110,2.921142,0.000856,0.000223,,0.224890,0.067772,,0.003519,10.436930
2020-08-12,11398.671061,379.174764,21.133878,1.002244,0.137092,,0.283983,54.274106,13.080657,282.464945,0.100645,1.000508,,0.003393,11434.677676,5.560395,0.060944,4.916134,,3.264869,0.161144,87.463714,3.016934,211.171820,0.020119,4.566114,0.368006,0.351835,4.843582,13.702173,0.019999,0.524797,4.010529,3.311452,88.468427,,1.022156,1.001357,,0.020961,14.079271,,591.980525,7.594454,,0.372427,,1.269397,0.016105,193.596470,15.892758,0.021133,,0.193293,0.022008,81.190047,0.025937,6.757549,5.234185,5995.486917,0.164468,0.762459,,,0.441647,1.867698,0.422589,,0.252146,,0.245820,0.051567,0.023068,,0.000437,11425.024343,0.123441,0.438575,0.030263,1.000249,0.006176,0.761162,1.092013,0.262233,,0.134862,1.001585,1.653493,2.158870,,10.589940,2.715906,0.000817,0.000213,,0.203278,0.070079,,0.003269,10.373623
