date,BTC,ETH,XRP,BCH,BSV,LTC,EOS,BNB,ADA,ETC,XMR,TRX,XLM,XTZ,DASH,LINK,LEO,MIOTA,ATOM,HT,NEO,HEDG,CRO,ZEC,MKR,ONT,XEM,MIN,VET,INO,BAT,DOGE,OKB,TAGZ5,INNBCL,STO,HEX,CCXX,TNC
20200211,0.0821049663333835,0.0977293255220729,0.0869578677866802,0.140117519482347,0.0168088710554582,0.0958607310113926,0.0692870026703777,0.0625082852547003,0.0520575133556757,0.0364668262485463,0.0641392499911511,0.0708957116600083,0.0560891033730197,0.0673843268873785,0.0225476183206322,0.0672619088938218,0.021257204842592,0.0396913032831575,0.0435025233149713,0.0304468220697764,0.106944671336143,0.0307591113400137,0.0523392558869757,0.0271148559784722,0.0624282787240836,0.0863357800585112,0.0350844740476653,0,0.0481031366057505,0,0.0936420892741417,0.0359833679089632,0,0,0,0,0,0,0
20200212,0.0830475914826564,0.103673830685134,0.10536730865821,0.0510508354650337,0.0197162315325068,0.102787158481152,0.09052920149573,0.0639721250363269,0.0624966820119754,0.0183712166004273,0.0847420375807395,0.0571226965715401,0.0458165658551245,0.0739577340277305,0.0225079126480251,0.0396544595268178,0.0214470059601703,0.0416332933128124,0.0444894945931085,0.0380482689674681,0.0999823531719627,0.0317796714800927,0.0408000389072608,0.0266099585220163,0.065138145076226,0.0908342743259127,0.0380667559454076,0,0.0470792517705309,0.0284133798439691,0.0905145229449202,0,0,0,0,0,0,0,0
20200213,0.0804887833844362,0.143007897069469,0.0719902579153709,0.0370072594246791,0.0202896652792365,0.100863909116415,0.0896223446253485,0.0881370402224775,0.061082751458303,0.0253875211580159,0.0603274152276485,0.0663908430670463,0.0435846875699597,0.0641560548884175,0.0435810080698899,0.152127969717367,0.0233160101985965,0.0451358597184765,0.0399345929327293,0.0753798245271795,0.107644767082218,0.0282007744178666,0.051685883923996,0.0288911754045518,0.0671596355408513,0.0927146441382123,0.0285258423187435,0,0.0382480462635581,0,0.0608959892918165,0.0408765526253852,0,0,0,0,0,0,0
20200214,0.0827020409757108,0.0990159400750649,0.0800357859894989,0.0464132004580987,0.0192249219234035,0.0939583097690957,0.0512867825723763,0.0959687386356357,0.061535726535027,0.0266024321164784,0.0540902777726307,0.0393891826155564,0.0313953357861384,0.0720296072854492,0.0214496806486353,0.130578915830083,0.0511368281130868,0.0464658562471465,0.0411456763470289,0.0442100438399264,0.106298759489957,0.0373891831720501,0.0292388109319915,0.0281667103042286,0.0668946783084023,0.0891418494200387,0.0279661285453255,0,0.0625221539963268,0,0.0608632856006871,0.0329928528407921,0,0,0,0,0,0,0
20200215,0.0964960801201025,0.0992111981364981,0.0658862142278095,0.117041362753049,0.0185296564959755,0.119760001889513,0.0548903657379925,0.0376494205922414,0.0617473433881195,0.0263163011722258,0.0623908662714788,0.0596260231026056,0.0395280656067628,0.0631144241385818,0.0256363664531918,0.112433379926362,0.0502740255296656,0.0212196685542772,0.104739262420037,0.0413263061769092,0.119543790010787,0.0371668539464082,0.0467363646259831,0.0310170693198535,0.0743818915465258,0.140161334006643,0.0291043918990514,0,0.0687497521206457,0,0.131489839597133,0,0.0793607796582424,0,0,0,0,0,0
20200216,0.0948460638150879,0.096272765422635,0.0839671219048951,0.14262320249753,0.0314748635050712,0.107571129243312,0.063964995799432,0.100818806432071,0.0624956727117675,0.0287967247624046,0.0971585426732203,0.05329118771379,0.0725970859953514,0.0639394355728648,0.0294803421720174,0.0845651221697226,0.0465199111950973,0.0259511538582807,0.0609740056645041,0.0415601137266088,0.121647239165386,0.0336090789637139,0.0339379184723628,0.0306169633556098,0.0496442621022305,0.0817592025273679,0.0252424132042176,0,0.0584863793481534,0.0217969168235333,0,0,0.0787691601406567,0,0,0,0,0,0
20200217,0.0973198742428181,0.0898268856677085,0.0779080317584056,0.114271292138396,0.0191728125815442,0.0855882198997238,0.0543263359867324,0.0967134206326177,0.0592016397816272,0.0272498482926976,0.0442392798164762,0.0612739133669333,0.0415919867336262,0.0678503659009836,0.020114169336652,0.106804598323446,0.0539980096519476,0.027654340739351,0.0386950565758744,0.0356842113458557,0.059390023874162,0.0370424692628719,0.0332196834230341,0.035208128458352,0.0380776282587925,0.106588563782396,0.0336410190355504,0,0.0429604857661711,0,0.161250098787097,0,0.119461964317463,0,0,0,0,0,0
20200218,0.108013282687352,0.063405921798618,0.169586884476801,0.120230222389086,0.017340287300833,0.0911887562386454,0.0470130682936601,0.0886267146051429,0.0578515493787468,0.0269947448775048,0.0470400701866866,0.0538842985957668,0.0483954359594634,0.0691685842345859,0.0215478378731255,0.0864238155584935,0.0508946711256692,0.0224253537662753,0.0465820964049575,0.0414080359878225,0.0736843127651936,0.0336057921474958,0.0354095406503269,0.0311728568983077,0.0168832207189702,0.100007471856968,0.0350778234299989,0,0.0425931336858588,0,0.0617009366693297,0,0.0496649170998673,0,0,0,0,0,0
20200219,0.103122848033598,0.051407086926076,0.0612012963873976,0.0666094641324526,0.0204499604995579,0.0841868473141122,0.0700617032989241,0.0595524881246109,0.0579313211284892,0.022663525396707,0.0456715377843649,0.0828855177900341,0.0677936367142628,0.0469447276591549,0.0155631262515304,0.0578880276010738,0.0461735242260327,0.0550791957747608,0.0303281596732465,0.0278027350594889,0.0725598293563553,0.0258381937544288,0.0307878966104071,0.0308907741172428,0.0249408778743027,0.102029548222015,0.0342608988564522,0,0.0398925782969072,0,0.0579157587815941,0,0.0469357044013941,0,0,0,0,0,0
20200220,0.105535017946424,0.0547469574759731,0.0637970625796296,0.0703132028166816,0.0192898641793115,0.082284088554598,0.0894538432010077,0.0639630512946806,0.0415527829003213,0.0255060179496609,0.0438153112046621,0.0781583461223642,0.0681279527478199,0.0721642060415824,0.0333716056808227,0.0615802669934238,0.0262844738359883,0.0286764451711022,0.03291596123466,0.0354773984347536,0.0726444023351442,0.0265188204942676,0.0302078972071478,0.0323115931364771,0.0234879224527531,0.102147411883575,0.0353209879428914,0,0.0357017667165757,0,0.0647635827986376,0,0.036919076240979,0,0,0,0,0,0
20200221,0.0989618250080857,0.041970246777609,0.0676179551923605,0.0612556315417034,0.0322687922100395,0.0847076076278812,0.0759965440612629,0.0440451757596288,0.051155377244859,0.0227637970843143,0.0637882467604009,0.0764847878347781,0.0468216499988036,0.0691977041769685,0.0271975436438151,0.0560864761523516,0.0365582799199502,0.0982505019219209,0.0653992432439581,0.0408415230917729,0.0585418378986277,0.0301777960209155,0.0234197221429798,0.0223330751920262,0.037917104533349,0.107986118074515,0.0373334031556256,0.0372851649265924,0,0,0.0713650139247699,0,0.0372144771023424,0,0,0,0,0,0
20200222,0.083823629009134,0.0390634115882769,0.0572099807562394,0.105206500385986,0.0193407622101972,0.112464654074145,0.0736237860372532,0.0410713435474269,0.0561011009285986,0.0249180971160954,0.0893322499077615,0.0804660686212063,0.0691926003776783,0.043790153316481,0.0268077167726743,0.105909890508885,0.0306630435307269,0.0195891774360278,0.0546067502341913,0.0240362681762547,0.0586323552965191,0.0358367655461766,0.0300856744942511,0.031557038506633,0.0304418126214583,0.0918698848196568,0.0370449068338167,0.0285434548178455,0.043127749189089,0,0.0683313069274664,0,0,0,0,0,0,0,0
20200223,0.0993076055694107,0.0618109160310795,0.093470171240375,0.0797842549979903,0.0255988765658296,0.0904632554684114,0.078700684850458,0.0463134049691719,0.0445386591875644,0.0210471485509547,0.0420441545526735,0.0767448950471298,0.0449676437058629,0.0944532817486732,0.024108828938072,0.0570016717874148,0.0340391451720317,0.0581576365778842,0.0445603755376098,0.0382335647206843,0.0665978547476114,0.0291553981646642,0.023150496073537,0.0310793145411473,0.0293029124009768,0.108091001228276,0.0438555695721626,0.0425007634127216,0,0,0.068620254861681,0,0.0576955439113543,0,0,0,0,0,0
20200224,0.0857934759924492,0.0620393926595557,0.0793705330727759,0.0678467799442154,0.0175920586366333,0.0921389915815276,0.0691905669371613,0.0593489431102992,0.0407910050446851,0.0217402901886742,0.0491876497751205,0.0815588771139661,0.0454518868335949,0.0655129875814194,0.0276832032688459,0.0552056495750527,0.0401791589686137,0.0216793128621254,0.0320782214014526,0.0329526984360101,0.124533017072754,0.0306175823514579,0.0311811984072296,0.0199084973422486,0.0315708838331541,0.112640150156645,0.0463962094461092,0.0325066692467176,0.028360084909703,0,0,0,0.0403570885044581,0,0,0,0,0,0
20200225,0.10938890473791,0.0983663398604511,0.0526160985402944,0.102624499453496,0.0215027854135377,0.0842513747980241,0.0639897014811129,0.117563252286839,0.0470688762997875,0.0292876906785577,0.0943617081001402,0.0741117674159374,0.0595587535382215,0.0828256604329684,0.0295879139688537,0.122282180063889,0.0481976532296085,0.0682642718477986,0.0397136015354634,0.0206004569894617,0.0647944022709365,0.0305408909097621,0.0393404770517284,0.0276111781187235,0.039049380526597,0.129706584286286,0.0973665089748276,0.029812456895002,0.0445513753020315,0,0.0659990608427965,0,0,0,0,0,0,0,0
20200226,0.105544271822973,0.0956045597999475,0.083197911458848,0.103111282063115,0.0395521481132409,0.168542855007891,0.0640787700635876,0.0461664078480118,0.0590817802541374,0.0306145806878549,0.0454536584392868,0.084168804031274,0.106490829574539,0.0220855453404378,0.0331994864428131,0.0404707438084591,0.0352748230797912,0.0673938836453951,0.0234559346345601,0.0381545509471242,0.120730190775226,0.0304980284481289,0.055787504579472,0.0305832029370412,0.0564786525049048,0.116824098328329,0.115906291353064,0,0.050756076657106,0,0.0775213036098946,0,0.0398146176811946,0,0,0,0,0,0
20200227,0.106735993198806,0.0693844102372779,0.0705588739084078,0.0909175279141776,0.0295378398735776,0.15693209954712,0.0760990814287669,0.0510150509731111,0.0557286028532783,0.0315034218928414,0.105680045901027,0.086345149302653,0.112043671868584,0.0221416432404061,0.0254526429485227,0.0430579442857233,0.0323270271133819,0.0678053473945757,0.029596362362204,0.0262132195954486,0.131132944790915,0.0328422521240697,0.0529238111559756,0.0286669447506971,0.0587448302597652,0.158622534038847,0.0799316736337131,0,0.0389275350227166,0,0.105380028339216,0,0.0446104239788916,0,0,0,0,0,0
20200228,0.114920734720268,0.1122032151987,0.0736526155343545,0.0836433327252955,0.0433333286955982,0.177904980595747,0.0699275434942213,0.0865407715526032,0.0532860475117196,0.0365591692581358,0.0913645626472897,0.0871002866155459,0.113062970217952,0.0716056027599336,0.0224960912917037,0.0490329648686607,0.0331416289820786,0.0794622137362277,0.0207308125543556,0.0254863862583524,0.141884812356041,0.0242888105387483,0.0216214102884437,0.0393021141258798,0.0584064594412604,0.139999079341814,0.0807055887117608,0,0.0859452321070527,0,0,0,0.0455540947358522,0.0342299070224163,0,0,0,0,0
20200229,0.10910182680736,0.0950893692777274,0.0471828330326456,0.0896916913956643,0.0247591131376922,0.173233748799015,0.0587419153494157,0.0523271956959828,0.0972355974714787,0.0371709637696617,0.0983062430364638,0.0875694263038143,0.107424260443953,0.0390991726142771,0.0273507812227713,0.119973457139545,0.0347000120460041,0.0902460881485022,0.0219198795735845,0.0343862551350907,0.131164871282468,0.0262078361997121,0.0450397783727641,0.0384727060756526,0.0475718773926744,0.118216110985862,0.0782095130890328,0,0.0820081313645155,0,0.0718016414257589,0,0.0367494492719398,0,0,0,0,0,0
20200301,0.105425014030956,0.10975113306512,0.081932400856564,0.0876884300491422,0.0204234846084424,0.0559262119230779,0.0608107954422622,0.162948097869015,0.0677630993977508,0.0354767442682701,0.0870710828072418,0.0808480279433773,0.0924758764422373,0.021449744692426,0.0261528888051965,0.0393325984845209,0.0283201606286972,0.0715410623818804,0.0231449174502084,0.0376235550499445,0.1356491065517,0.0375072116057836,0.031614218307626,0.0386439102829458,0.0473132051984649,0.0547746158244275,0.0762617921940385,0,0,0,0.0697764112289414,0,0.0317867003033906,0.0356178112130299,0,0,0,0,0
20200302,0.108624677954386,0.110562034362339,0.0844021886862813,0.0817642122577859,0.0198889880303708,0.0600017381557382,0.0598048442993355,0.170649576958372,0.0956074522147726,0.0259360195891127,0.0860598321208814,0.0921867465680302,0.105685358775564,0.022246693328995,0.0198861426715168,0.0415784878379091,0.0276929576551501,0.0733367502906457,0.024372553122972,0.0358640447273696,0.139562662657505,0.0311164920415776,0.0329449509775457,0.0357090098067665,0.0467788597210309,0.101289126900502,0.0768911485994515,0,0,0,0.069941702986483,0,0.0312811517388339,0.0387291326902449,0,0,0,0,0
20200303,0.106997224963717,0.111202917765521,0.0764175556624486,0.0848326880205658,0.0208307514794919,0.161087574738038,0.0511665735583533,0.172180074522817,0.101111369829976,0.0376561846126421,0.0892297711166545,0.090660085445089,0.0760836913613785,0.032657124863434,0.0270324999053615,0.0638151173418286,0.0303201167581892,0.0698413490116598,0.0255724333732203,0.0456020514452145,0.138392224354581,0.0293283339360108,0.0406241761487582,0.0379995860466452,0.0348855814198745,0.186626503374808,0.107656729036298,0,0.124373872993216,0,0.0750461311765859,0,0.0565971225586452,0,0,0,0,0,0
20200304,0.102372894439771,0.105246152573073,0.0479132518278123,0.0805270098646769,0.0179944320274248,0.1525524223176,0.0423919027338565,0.12869777969558,0.0822038088040307,0.0452558145439954,0.0926115132895315,0.0884529587051506,0.0837979098027647,0.0217530192724434,0.022828269526298,0.0607147612689293,0.03021816986691,0.087630637475433,0.0280257990590143,0.029775609153686,0.140655383539138,0.0302059066242565,0.0599555422709203,0.0343398426739804,0.0343378508188647,0.153626646612267,0.0743740028915781,0,0.131669523437931,0,0.0795596541792655,0,0,0.0388897919164322,0,0,0,0,0
20200305,0.100192461949236,0.108132260037604,0.0468580258348234,0.0802143391532014,0.0183303939852025,0.136514422191455,0.0494708601924853,0.12929481823749,0.0865552791278657,0.0355344645775298,0.0912424028164956,0.0877749632927782,0.12475522267502,0.0581412526600656,0.0313312916380728,0.0636185932191465,0.0300479893865705,0.087355257226863,0.0294894213950077,0.0340839477023829,0.18302188084019,0.0347957399576829,0.0433954831531555,0.0384024045580433,0.0329436163261146,0.180417876899536,0.0715764107240501,0,0.103831606436441,0,0.0804208496147732,0,0,0.0350286817265831,0,0,0,0,0
20200306,0.102844524204285,0.125597406458681,0.151612266278523,0.137669973682924,0.0639310991433559,0.14314222187798,0.064788836333746,0.134790859669237,0.101319013175477,0.0484280027285281,0.0866489938926039,0.0890267814950525,0.0658816599987683,0.0344446304729289,0.0227959831254635,0.043221696362972,0.0781765535632442,0.0645436341318579,0.101995697046134,0.0528974380804454,0.1524331697628,0.0305053188199822,0.101283814178411,0.037549261352549,0.0863055288824302,0.11450872006304,0.15887272882011,0,0,0,0.154193106827271,0,0,0.0475856391669413,0.0404121048262295,0,0,0,0
20200307,0.102751487288788,0.113097108128088,0.119943682337101,0.107529498825881,0.0620920139116138,0.158216804538891,0.0657111613687039,0.161472502882344,0.0974672112426191,0.0498160880911412,0.0883455030270774,0.0977909265144947,0.0778485340310153,0.038539109836789,0.0281215201345071,0.0812897582684038,0.0668114583430701,0.0749692521134867,0.0966742173227072,0.046796652322805,0.14406505634468,0.0447030659733296,0.0885539372797398,0.0388845703366097,0.0737112939955887,0.0891096051629767,0.0920223006202927,0,0,0,0.14887956370679,0,0,0.0624163212961933,0.0253170891596827,0,0,0,0
20200308,0.169515285682148,0.168389127515979,0.247678475870814,0.171089519943321,0.0351799664805697,0.0775703278823309,0.0631438113515518,0.203485157271784,0.0888145670429599,0.0724500705037562,0.0855167859075343,0.112441339854074,0.190118486317661,0.0728133814590183,0.019174651089896,0.0705981037471572,0.0663716878661925,0.0614057786197705,0.0694473846189707,0.0445801392043515,0.151520800619807,0.0275104324393016,0.0788285280032593,0.0391436229579168,0.100846533517077,0.159436573791094,0.128629941091328,0,0,0,0,0,0.0278075204452498,0.0742834230678359,0.0325303599455196,0,0,0,0
20200309,0.126252776932587,0.145313589746147,0.26442219082555,0.130856597444332,0.0364980348567749,0.189311423461766,0.0648628126250149,0.184411700884973,0.148466587732195,0.0430520748529592,0.122650429671626,0.110574055893653,0.185755412088912,0.0931910117831581,0.0587480323873126,0.0289667958957283,0.0642018752878613,0.0543730630991993,0.0399433492447019,0.0391362663131,0.118957823274765,0.0304866329549416,0.0902712768858909,0.0445197874763388,0.107142805521095,0.114027418056169,0.0961823135846917,0.0343645725022206,0,0,0,0,0,0.100611845704938,0.0266403211436521,0,0,0,0
20200310,0.200504860365495,0.146856714348626,0.233107280211559,0.134741959536067,0.0295327742709386,0.121581425443149,0.0542385661836613,0.212026658557237,0.076429928211059,0.0374841207218891,0.154072406112556,0.0976760840687989,0.21647580456428,0.154841157765514,0.0332818532185735,0.0468105966587932,0.0307510926191634,0.0607055037931144,0.0276490032486666,0.0275946160305057,0.148210720509084,0.0398018598205493,0.0473985512275118,0.0338167847437909,0.0574266026727917,0.130967412222319,0.151076401805722,0.0253249306595603,0,0,0.128353246713541,0,0,0.0421472150385609,0,0,0,0,0
20200311,0.125230369180341,0.124406399357784,0.259318206392213,0.169431088093399,0.0391918723817529,0.148155461288637,0.0605724327330487,0.184714873687955,0.122574625894819,0.133478011226467,0.0986278726158435,0.115920673939127,0.192569830570781,0.0479427706924818,0.0320597354157843,0.079771333636885,0.0618422036538379,0.0586983467991611,0.0385260103296907,0.0327066709696081,0.161284492323882,0.0308610480265912,0.0912436638937235,0.069949373920525,0.1118616235427,0.218779925043215,0.137270519067833,0.0217876136824593,0,0,0,0,0,0.0905133471277031,0.0223576600077001,0,0,0,0
20200312,0.273756069038912,0.0926754436839455,0.316109833612233,0.408324375902038,0.0834400199653883,0.203281024269217,0.0734630076734026,0.243198167632355,0.180432026430502,0.144187520322839,0.207157004166698,0.243434077064169,0.0733946598777075,0.161537881541899,0.0293637262235641,0.142856704513073,0.0576945857379113,0.0646067318228778,0.270730817988444,0.0578787100900338,0.20022810504717,0.0573035687878472,0.126113717173671,0.062341529677442,0.472717054931805,0,0.150662208367679,0.0365103260443527,0,0,0,0,0,0.0466581279801546,0.0273705325530842,0.0416554825983671,0,0,0
20200313,0.260168989269798,0.0779126303232208,0.24723144015825,0.430149733457525,0.0736130027754529,0.21711955303481,0.125939724717633,0.238907870825426,0.202302173482069,0.165798632760179,0.169577027557335,0.272074815388957,0.106523895599075,0.144703974076255,0.0391230374841585,0.215514953396686,0.046329528920077,0.0625463398630271,0.193372645751092,0.0634244298582114,0.207848203939325,0.0453258967373265,0.146761514003298,0.0694137348507946,0.458813533634288,0,0.164014534418779,0.0452730644126702,0,0,0,0,0,0.0729038490317365,0.0286892403174059,0.0525031904202764,0,0,0
20200314,0.140658780879419,0.171784963650884,0.284622894561031,0.39090434133228,0.0903584140289027,0.256345714378713,0.2350746803043,0.175206281297846,0.23886912240002,0.250568674479199,0.207724850706897,0.191934055844037,0.113193150071134,0.124569598507123,0.0431615724583953,0.157934444893807,0.0435835625521725,0.0770022590485791,0.160717364802274,0.0545782612110858,0.22803625976213,0.0729211654781987,0.1289556542707,0.0714122847858492,0.483912852071187,0,0.173023317338934,0.0357756001624591,0,0,0,0,0,0.0777924326867335,0.0232678828415184,0.0599305913917455,0,0,0
20200315,0.176843775649988,0.169898706939158,0.217262181913949,0.409154052943415,0.0777771458152552,0.2236794824846,0.127566307834673,0.15596611223781,0.248964676296488,0.190161007950402,0.19638368127744,0.107484181192073,0.0911514188573469,0.137562233096586,0.0408477210500303,0.181079158184757,0.0434557154828345,0.0350981501842616,0.180904027655598,0.0496632074627595,0.259233803401945,0.076390298555325,0.145772398663774,0.0741319114713338,0.475690014171707,0,0.164225496221651,0.0394140311907694,0,0,0,0,0,0.0930060235161593,0.0182725406368169,0.0503292075973458,0,0,0
20200316,0.509494659491489,0.222319486142031,0.238001217428254,0.208085130322721,0.100126105697807,0.269292371455501,0.0997886334165186,0.251065544000162,0.384812905737823,0.11456826364471,0.297187409931386,0.412731311303559,0.277349998499656,0.129882195062642,0.0577628506194197,0.186695926291767,0.0487863997898406,0.0846950845565643,0.155835894414418,0.424938789442894,0.427329671831866,0.0819987779235058,0.224140333313399,0.062611633860709,0,0,0.149759031871942,0.0495975842760271,0,0.0468742068334058,0,0,0,0.0915827354751414,0.0270516490189487,0.047272885160146,0,0,0
20200317,0.542871210892791,0.2848354492858,0.210164300268239,0.22395366546199,0.131515195712952,0.326498201527561,0.107215710809009,0.461242704852891,0.490518891727646,0.111460012417372,0.292777001519789,0.532811768137527,0.273321397390224,0.214888801189066,0.0670941167139916,0.175402423685174,0.0594298046778167,0.103330178527654,0.0755942173293157,0.467151669443974,0.392846940813586,0.0721440773129487,0.0682042558623812,0.06651790188599,0,0,0.141223113704432,0.0483904975466841,0,0.0472338307403021,0,0,0,0.0849875529092926,0.0288585835638339,0.0467329057544932,0,0,0
20200318,0.493017728114188,0.226862071271766,0.240008869419107,0.1434903941298,0.141046552728101,0.337081365013664,0.0787661318914361,0.212664137599748,0.395504660537553,0.0714977659453061,0.228663576685987,0.44409240105821,0.426408016860911,0.121445688524329,0.0867005964125807,0.167703566254861,0.0372465666723036,0.0907401754439828,0.086682058445864,0.398541565945467,0.471204038777179,0.0746708973148299,0.12489412419338,0.0722638491967266,0,0,0.174564135437751,0.0546945281073318,0,0.0431076586196368,0,0,0,0.167963208360071,0.046694917158534,0.0818672444823478,0,0,0
20200319,0.516924710901023,0.216320791143926,0.183198905051577,0.300360706453873,0.113743681712991,0.294604184529936,0.0835772563577196,0.372190579249021,0.412366332201834,0.0526823797012387,0.249273653009025,0.520377057270734,0.531105125301281,0.134553517604626,0.0529719618232573,0.136589297706324,0.0553840113117343,0.106660131740012,0.0786716206450539,0.463217482200001,0.441770542419725,0.0882328051996221,0.0905904136189596,0.079618827070591,0,0,0.195327396109148,0.0515656493286021,0,0.0445472372415078,0,0,0,0.106534167917509,0.0211680758325368,0.0807065336320219,0,0,0
